|original|corrected|filename|freq_ori|freq_cor|freq_tup|suggestions|in_sugg|sugg_idx|idx0
9126|gtröstet|getröstet|10-243-4-IV-Weg.csv|1|2|1|['getröstet', 'geröstet', 'tröstet', 'getrötet', 'geröstete', 'geröstetem', 'gerösteten', 'tröstest', 'gerüstet', 'gerösteter']|True|0.0|True
9127|gettrent|getrennt|10-246-4-IV-Weg.csv|1|1|1|['getrennt', 'getränkt', 'getrennte', 'getrennten', 'gedrängt', 'gestreut', 'gesträhnte', 'getränkten', 'Gedrängt', 'gesträhnten']|True|0.0|True
9128|falln|fallen|10-246-4-IV-Weg.csv|1|25|1|['fallen', 'Fallen', 'fall', 'falls', 'fällen', 'Fall', 'Falls', 'fallend', 'falle', 'fallt']|True|0.0|True
9129|diregt|direkt|10-246-4-IV-Weg.csv|2|13|2|['direkt', 'Direkt', 'direkte', 'direktem', 'direkten', 'direkter', 'indirekt', 'direktes', 'Direkter', 'drinliegt']|True|0.0|True
9130|Adrresse|Adresse|10-249-4-IV-Weg.csv|1|11|1|['Adresse', 'Adressen', 'Adrrrrressssse', 'Adressiert', 'Adressenliste', 'adressierte', 'adressieren', 'abreiße', 'Abreißen', 'adressiert']|True|0.0|True
9131|Tellefonnummer|Telefonnummer|10-249-4-IV-Weg.csv|1|33|1|['Telefonnummer', 'Telefonnummern', 'Telefonhörer', 'Telefonbücher', 'Telefoniert', 'Telefonrechnungen', 'Telefonmasten', 'Telefonieren', 'Telefone', 'telefoniere']|True|0.0|True
9132|Tellevon|Telefon|10-249-4-IV-Weg.csv|1|39|1|['Telefon', 'Telefone', 'Telefons', 'Telefonat', 'Teeladen', 'Television', 'Telefonbuch', 'Telefoniert', 'Telefonieren', 'Tellern']|True|0.0|True
9133|Anrruft|anruft|10-249-4-IV-Weg.csv|1|9|1|['anruft', 'anrufst', 'Anrufen', 'Anrufe', 'Anruf', 'Anrufs', 'anrufen', 'anrufe', 'Anrufer', 'Aufrufen']|True|0.0|True
9134|vassen|fassen|10-249-4-IV-Weg.csv|1|2|1|['fassen', 'Fassen', 'passen', 'fassend', 'fassten', 'Vasen', 'erfassen', 'fasse', 'passend', 'passten']|True|0.0|True
9135|vällt|fällt|10-249-4-IV-Weg.csv|1|198|1|['fällt', 'Fällt', 'fällst', 'fällte', 'fälltest', 'fällen', 'wällst', 'Fällst', 'verfällt', 'fällig']|True|0.0|True
9136|dadzu|dazu|10-249-4-IV-Weg.csv|1|1|1|['dazu', 'Dazu', 'Jagdzug', 'geradezu', 'nahezu', 'Dads', 'dadurch', 'dazutun', 'tabu', 'daraufzu']|True|0.0|True
9137|Emozonaler|emotionaler|10-255-4-IV-Weg.csv|1|1|1|['Emotionale', 'Emotional', 'emotionale', 'emotionalen', 'emotional', 'Amazonas', 'emporzüngelte', 'Emmentaler', 'Emotionen', 'emporzüngelten']|False||False
9138|zugig|zügig|10-255-4-IV-Weg.csv|1|1|1|['zugig', 'Zugig', 'zügig', 'zuging', 'zugige', 'zugigen', 'Zügig', 'zuginge', 'zügigem', 'zuckrig']|True|2.0|False
9139|vepassen|verpassen|10-255-4-IV-Weg.csv|1|1|1|['verpassen', 'verpassten', 'vepasste', 'verpasse', 'verpissen', 'verpass', 'verpatzen', 'verpasst', 'verpasste', 'verblassen']|True|0.0|True
9140|riesenLolipop|Riesenlollipop|10-261-4-IV-Weg.csv|1|1|1|['Riesenlolli', 'Lollipop', 'Riesenklops', 'Riesenlob', 'Lollipups', 'Riesenglobus', 'Rüsselmops', 'Lollipopöchen', 'Riesenlöffel', 'Rechtsgalopp']|False||False
9141|Alr|Als|10-262-4-IV-Weg.csv|2|26|2|['Als', 'Aller', 'Alter', 'Alm', 'Altar', 'Alten', 'All', 'Alarm', 'als', 'Adler']|True|0.0|True
9142|er|es|10-262-4-IV-Weg.csv|4|14|2|['er', 'Er', 'eer', 'ehr', 'eher', 'per', 'es', 'her', 'Rand', 'Ran']|True|6.0|False
9143|gluchlich|glücklich|10-262-4-IV-Weg.csv|2|163|2|['glücklich', 'Glücklich', 'glückliche', 'glücklichem', 'glücklichen', 'Glückliche', 'Glücklichen', 'glücklicher', 'Glücklicher', 'glücklicheren']|True|0.0|True
9144|gemallt|gemalt|10-265-4-IV-Weg.csv|1|1|1|['gemalt', 'Gemalt', 'gemault', 'gemailt', 'gemalte', 'gemaltem', 'gemalten', 'geballt', 'gehallt', 'gemalter']|True|0.0|True
9145|hipie|Jippie|10-265-4-IV-Weg.csv|1|3|1|['Hippie', 'hippe', 'inspi', 'happy', 'hieben', 'hip', 'spie', 'hopse', 'pipi', 'hierin']|False||False
9146|nis|nichts|10-268-4-IV-Weg.csv|1|25|1|['nie', 'niest', 'mies', 'niese', 'niesen', 'Nie', 'ni', 'is', 'nicht', 'nichts']|True|9.0|False
9147|rous|raus|10-268-4-IV-Weg.csv|1|26|1|['raus', 'robust', 'robustes', 'rotes', 'räum', 'Raus', 'raues', 'robuste', 'robuster', 'Ruß']|True|0.0|True
9148|Margen|Magen|10-268-4-IV-Weg.csv|1|1|1|['Marken', 'mögen', 'Markten', 'Martern', 'Mögen', 'Marge', 'Magen', 'Märkten', 'Morgen', 'Mairegen']|True|6.0|False
9149|trotztim|trotzdem|10-270-4-IV-Weg.csv|1|10|1|['trotzigem', 'trotzdem', 'trotzten', 'Trotzdem', 'trotzte', 'trotzige', 'trotzig', 'strotzte', 'strotzt', 'trotzigen']|True|1.0|False
9150|Spazirengehen|Spazierengehen|10-270-4-IV-Weg.csv|1|1|1|['Spazierengehen', 'Spaziergängen', 'spazierengegangen', 'spazierenden', 'Spaziergängerin', 'Spazieren', 'Spaziergängern', 'Spaziergänge', 'Spaziergänger', 'spazieren']|True|0.0|True
9151|Trotztim|Trotzdem|10-270-4-IV-Weg.csv|1|1|1|['Trotzdem', 'trotzigem', 'trotzdem', 'Trotzig', 'trotzten', 'trotzte', 'trotzige', 'trotzig', 'trotzigen', 'Trotz']|True|0.0|True
9152|begrüste|begrüßte|10-270-4-IV-Weg.csv|1|3|1|['begrüßte', 'begrüßten', 'begrüße', 'begründe', 'begrünte', 'begrüßt', 'Begrüße', 'begrüßen', 'Begründe', 'Begrüßt']|True|0.0|True
9153|bissJen|bisschen|10-275-4-IV-Weg.csv|1|57|1|['diesjährigen', 'Bojen', 'B-Jugend', 'desjenigen', 'ebenjener', 'diejenigen', 'bejahen', 'diejenige', 'ebenjenes', 'bejahten']|False||False
9154|schrib|schrieb|10-275-4-IV-Weg.csv|1|3|1|['schrieb', 'Schrieb', 'schreib', 'schriebe', 'schrieben', 'Schreib', 'schreibe', 'schreibt', 'strebe', 'schreiben']|True|0.0|True
9155|dun|dann|10-275-4-IV-Weg.csv|1|651|1|['dun', 'dünn', 'üben', 'Dung', 'tun', 'dumm', 'Dump', 'du', 'Tun', 'dön']|False||False
9156|sachs|saß|10-275-4-IV-Weg.csv|1|59|1|['sechs', 'suchst', 'machs', 'Schachts', 'sacht', 'Sechs', 'Sacks', 'Suchst', 'Sackes', 'Sache']|False||False
9157|heben|neben|10-275-4-IV-Weg.csv|1|7|1|['heben', 'hebend', 'Heben', 'herben', 'Hieben', 'erheben', 'haben', 'hebe', 'hieben', 'höben']|False||False
9158|Besitzarin|Besitzerin|10-277-4-IV-Weg.csv|1|5|1|['Besitzerin', 'Besitzern', 'Beschützerin', 'Besitzers', 'Besitzer', 'Besitzen', 'Besatzern', 'Babysitterin', 'Besitzes', 'Besitzens']|True|0.0|True
9159|Stekbriefe|Steckbriefe|10-277-4-IV-Weg.csv|1|23|1|['Steckbriefe', 'Steckbrief', 'Stegreife', 'Stielgriffen', 'Seebrise', 'Streife', 'Steppstiefeln', 'Streitkräfte', 'Stinkstiefel', 'Steinriese']|True|0.0|True
9160|fermisst|vermisst|10-279-4-IV-Weg.csv|1|78|1|['vermisst', 'Vermisst', 'vermischst', 'vermisste', 'vermissten', 'vermißt', 'vermiest', 'Vermisste', 'Vermissten', 'vermischt']|True|0.0|True
9161|lent|lehnt|10-279-4-IV-Weg.csv|1|2|1|['lernt', 'lehnt', 'Lehnt', 'lenkt', 'Lernt', 'leint', 'elend', 'lernte', 'flennt', 'lehnst']|True|1.0|False
9162|Hofnung|Hoffnung|10-279-4-IV-Weg.csv|1|9|1|['Hoffnung', 'Hoffnungen', 'Hoffung', 'Hofhund', 'Hackordnung', 'Toröffnung', 'Haftung', 'Halsöffnung', 'Häufung', 'Heizung']|True|0.0|True
9163|kurs|kurz|10-279-4-IV-Weg.csv|1|5|1|['Kurs', 'kurz', 'Kurz', 'kürz', 'Kurse', 'Kursen', 'Gurus', 'kurze', 'kurzem', 'kurzen']|True|1.0|False
9164|nar|Na|10-279-4-IV-Weg.csv|3|4|1|['nah', 'narrt', 'Narr', 'naher', 'nas', 'nach', 'Nah', 'ner', 'nur', 'nahm']|False||False
9165|dänkt|denkt|10-279-4-IV-Weg.csv|1|9|1|['drängt', 'dankt', 'denkt', 'drängst', 'hängt', 'denkst', 'Denkt', 'Tränkt', 'drängen', 'drängte']|True|2.0|False
9166|Freundetränen|Freudentränen|10-279-4-IV-Weg.csv|1|36|1|['Freudentränen', 'freundeten', 'Freudentänzchen', 'freundete', 'Freudentänze', 'Freundinnen', 'Freudetröpfchen', 'Freunden', 'freundet', 'freundlicheren']|True|0.0|True
9167|gefreßen|gefressen|10-284-4-IV-Weg.csv|1|5|1|['gefräßigen', 'gefressen', 'Gefräßigen', 'Gefressen', 'gefressenen', 'gefressene', 'Gefäßen', 'gefräßige', 'gefräßiges', 'verfressen']|True|1.0|False
9168|im-|im|10-284-4-IV-Weg.csv|1|9|1|['im', 'Im', 'ihm', 'Ihm', 'in', 'ins', 'Am', 'am', 'i-ich', 'IM']|True|0.0|True
9169|Gassy|Gassi|10-285-4-IV-Weg.csv|1|19|1|['Gassi', 'Gasse', 'Gases', 'Gassen', 'Gastes', 'Gas', 'Gase', 'klasse', 'Guss', 'Grazie']|True|0.0|True
9170|tanzent|tanzend|10-285-4-IV-Weg.csv|1|1|1|['tanzend', 'tanzende', 'tanzenden', 'tanzen', 'tanzender', 'tanzt', 'Tanzenden', 'Tanzens', 'Tanzen', 'tanzendes']|True|0.0|True
9171|ungeduldi|ungeduldig|10-286-4-IV-Weg.csv|1|2|1|['ungeduldig', 'ungeduldige', 'ungeduldiger', 'Ungeduldig', 'Ungeduldige', 'ungeduldigen', 'ungeduldiges', 'Ungeduld', 'Ungeduldiges', 'geduldig']|True|0.0|True
9172|pisiert|passiert|10-286-4-IV-Weg.csv|1|75|1|['posiert', 'inspiziert', 'pikiert', 'passiert', 'pulsiert', 'bugsiert', 'visierte', 'postiert', 'posierte', 'Passiert']|True|3.0|False
9173|Lolliypop|Lollipop|10-286-4-IV-Weg.csv|2|44|2|['Lollipop', 'Lollipups', 'Lollipopöchen', 'Lolli', 'Lollis', 'Lobby', 'Lilie', 'Lollitüte', 'loslief', 'Loreley']|True|0.0|True
9174|Trennen|Träne|10-287-4-IV-Weg.csv|1|2|1|['Trennen', 'trennen', 'Trenne', 'trennten', 'Trennung', 'Tränen', 'Trensen', 'trenne', 'Tyrannen', 'trennende']|False||False
9175|geschnkt|geschenkt|10-287-4-IV-Weg.csv|1|6|1|['geschenkt', 'Geschenkt', 'geschnackt', 'geschenkten', 'geschmückt', 'geschwenkt', 'geschminkt', 'hergeschenkt', 'gesenkt', 'verschenkt']|True|0.0|True
9176|telefonumer|Telefonnummer|10-288-4-IV-Weg.csv|1|33|1|['Telefonnummer', 'Telefonnummern', 'Telefonbücher', 'telefoniert', 'telefoniere', 'telefonieren', 'Telefone', 'Telefonhörer', 'Telefoniert', 'telefonierte']|True|0.0|True
9177|Aaresse|Adresse|10-288-4-IV-Weg.csv|1|11|1|['Adresse', 'Aasfresser', 'ausreiße', 'Adressen', 'abreiße', 'auffressen', 'Abreißen', 'Abreise', 'Armsessel', 'Auslese']|True|0.0|True
9178|LiblingsFresen|Lieblingsfressen|10-288-4-IV-Weg.csv|1|1|1|['Lieblingsverein', 'Lieblingsfreunden', 'Lieblingsfelsens', 'Lieblingsvereine', 'Lieblingsvereins', 'Lieblingsfarben', 'Lieblingsfrage', 'Lieblingsfenster', 'Lieblingsfolgen', 'Lieblingsfeind']|False||False
9179|schleunigs|schleunigst|10-288-4-IV-Weg.csv|2|2|2|['schleunigst', 'schleunig', 'schleunigen', 'beschleunigst', 'beschleunigt', 'schleimiges', 'beschleunigen', 'beschleunigte', 'Schleimiges', 'schleimige']|True|0.0|True
9180|Plaka|Plakat|10-288-4-IV-Weg.csv|1|15|1|['Plakat', 'Plakate', 'Plakaten', 'Plage', 'Placken', 'Packer', 'Parka', 'Planke', 'Plackerei', 'plage']|True|0.0|True
9181|Blötzlich|Plötzlich|10-289-4-IV-Weg.csv|1|117|1|['Plötzlich', 'plötzlich', 'Plötzliche', 'plötzliche', 'plötzlichem', 'plötzlichen', 'plötzlicher', 'plötzliches', 'Blitzlicht', 'urplötzlich']|True|0.0|True
9182|Ersente|ersehnte|10-289-4-IV-Weg.csv|1|1|1|['ersehnte', 'ersehnten', 'ersehntes', 'Erste', 'ersehnter', 'Ersetzte', 'Essenden', 'Ersetze', 'ersehnt', 'Ersten']|True|0.0|True
9183|gesteld|gestellt|10-290-4-IV-Weg.csv|1|16|1|['gestellt', 'gestellte', 'gestellten', 'Gestell', 'gestapelt', 'hergestellt', 'gestillt', 'gestempelt', 'gestammelt', 'gestylt']|True|0.0|True
9184|kliengel|klingel|10-290-4-IV-Weg.csv|1|3|1|['klingel', 'Klingel', 'klingeln', 'klingelt', 'klingele', 'Klingeln', 'Klingelt', 'Klüngel', 'klingelte', 'klinge']|True|0.0|True
9185|drarußen|draußen|10-291-4-IV-Weg.csv|1|74|1|['draußen', 'Draußen', 'drauß', 'brausen', 'Brausen', 'brausend', 'brausten', 'draus', 'krausen', 'trauen']|True|0.0|True
9186|"""Missing""plakate"|"""Missing""-Plakate"|10-291-4-IV-Weg.csv|1|1|1|['A-Aber', 'A-Autos', 'A-Bomben', 'A-Dressur', 'A-Wurf', 'A-aber', 'AARGH', 'ABEND', 'ABENTEUER', 'ABER']|False||False
9187|uberrall|überall|10-291-4-IV-Weg.csv|1|35|1|['überall', 'überrollt', 'überallher', 'überfallt', 'überfalle', 'überfallen', 'überrollte', 'übervoll', 'überstrahlt', 'überallhin']|True|0.0|True
9188|vergoken|verloren|10-291-4-IV-Weg.csv|1|52|1|['verkokeln', 'verkorkten', 'vergolten', 'vergeuden', 'verbogen', 'verguck', 'vergoren', 'verkokelten', 'vergolden', 'verguckt']|False||False
9189|"""Missing""poster"|"""Missing""-Poster"|10-291-4-IV-Weg.csv|1|1|1|['A-Aber', 'A-Autos', 'A-Bomben', 'A-Dressur', 'A-Wurf', 'A-aber', 'AARGH', 'ABEND', 'ABENTEUER', 'ABER']|False||False
9190|vielecht|vielleicht|10-291-4-IV-Weg.csv|1|27|1|['vielleicht', 'Vielleicht', 'vieler', 'vielleischt', 'Vielleichts', 'verlischt', 'viele', 'verlegt', 'violett', 'vielerlei']|True|0.0|True
9191|Raten|Ratten|10-291-4-IV-Weg.csv|1|1|1|['Raten', 'Ratten', 'raten', 'Rasten', 'Rates', 'Ratet', 'Rattern', 'Retten', 'Roten', 'Rate']|True|1.0|False
9192|stimmme|Stimme|10-291-4-IV-Weg.csv|1|6|1|['stimme', 'Stimme', 'stimmte', 'stimmen', 'Stimmte', 'Stimmen', 'stumme', 'stimmten', 'stamme', 'Stumme']|True|1.0|False
9193|fredenshüpfer|Freudenhüpfer|10-291-4-IV-Weg.csv|1|1|1|['Freudenseufzer', 'Freudenhopser', 'Riesenhüpfer', 'Friedensstifter', 'reinhüpfen', 'Pferdeschnupfen', 'raushüpfen', 'Weithüpfer', 'Rechenschieber', 'runterhüpfen']|False||False
9194|eise|eine|10-291-4-IV-Weg.csv|1|9|1|['Eise', 'reise', 'leise', 'eisige', 'reiste', 'heize', 'Eisen', 'heiße', 'Eises', 'meiste']|False||False
9195|plötlich|plötzlich|10-293-4-IV-Weg.csv|1|62|1|['plötzlich', 'Plötzlich', 'plötzliche', 'plötzlichem', 'plötzlichen', 'plötzlicher', 'Plötzliche', 'plötzliches', 'urplötzlich', 'urplötzliche']|True|0.0|True
9196|Telepone|Telefon|10-293-4-IV-Weg.csv|1|39|1|['Telephone', 'Telefone', 'Telefons', 'Telefon', 'Teleport', 'Telefonate', 'telefoniere', 'Telefoniert', 'Telefonieren', 'Telefonat']|True|3.0|False
9197|gefreund|gefreut|10-295-4-IV-Weg.csv|1|24|1|['gefreut', 'befreunde', 'befreunden', 'freund', 'gebräunt', 'Freund', 'befreundet', 'angefreundet', 'freunde', 'Freunds']|True|0.0|True
9198|dumet|damit|10-295-4-IV-Weg.csv|1|8|1|['dummes', 'dümpelt', 'dumme', 'Dumme', 'Dummes', 'dummen', 'tummelt', 'Dummheit', 'Dummen', 'dummer']|False||False
9199|brienge|bringe|10-299-4-IV-Weg.csv|1|3|1|['bringe', 'Bringe', 'bringen', 'Bringen', 'Bringer', 'bring', 'beringte', 'Ringe', 'dringe', 'springe']|True|0.0|True
9200|verwiert|verwirrt|10-299-4-IV-Weg.csv|1|10|1|['verwirrt', 'verwirkt', 'verwittert', 'Verwirrt', 'verwirft', 'verwildert', 'verwirrte', 'verwirrtem', 'verwirrten', 'verwehrt']|True|0.0|True
9201|Frode|Freude|10-299-4-IV-Weg.csv|1|16|1|['Freude', 'Frohe', 'Fronten', 'Freuden', 'Fremde', 'Flotte', 'Freunde', 'Fröste', 'Freudige', 'Fruchte']|True|0.0|True
9202|Morg|Morgen|10-303-4-IV-Weg.csv|1|4|1|['Morgen', 'morgen', 'Morgens', 'Mord', 'Mögt', 'morgens', 'Möge', 'Morgön', 'Mögen', 'Mohr']|True|0.0|True
9203|lengst|längst|10-307-4-IV-Weg.csv|1|2|1|['längst', 'lenkst', 'Längst', 'längste', 'längsten', 'legst', 'längster', 'Längste', 'Längsten', 'längstes']|True|0.0|True
9204|stürmmte|stürmte|10-307-4-IV-Weg.csv|1|1|1|['stürmte', 'stürmten', 'stürme', 'herstürmte', 'erstürmte', 'stürmt', 'Stürme', 'türmte', 'stürmen', 'bestürmte']|True|0.0|True
9205|gane|ganz|10-310-4-IV-Weg.csv|1|48|1|['Kanne', 'gerne', 'Kannte', 'ganze', 'Kannen', 'Gange', 'Game', 'gähne', 'Garnes', 'Kante']|False||False
9206|Haben|halben|10-310-4-IV-Weg.csv|1|1|1|['Haben', 'haben', 'Happen', 'Hauben', 'Habe', 'Haken', 'Hatten', 'habens', 'Heben', 'Habet']|False||False
9207|Erdbeerlollypop|Erdbeerlollipop|10-310-4-IV-Weg.csv|1|1|1|['Erdbeerkompott', 'Erdbeermilch', 'Erdbeersirup', 'Erdbeerblond', 'Erdbeerjogurt', 'Erdbeerrot', 'Erdbeergelee', 'Erdbeerstellen', 'erdbeerrot', 'Erdbeertorte']|False||False
9208|fermisstenzetel|Vermisstenzettel|10-316-4-IV-Weg.csv|1|2|1|['Vermisstenanzeige', 'vermissten', 'Vermissten', 'vermischten', 'Vermisstenmeldung', 'vermisste', 'Vermisste', 'vermissen', 'vermisst', 'Ferienzeiten']|False||False
9209|reif|rief|10-316-4-IV-Weg.csv|1|11|1|['reif', 'Reif', 'reift', 'reife', 'reifen', 'greif', 'reifer', 'Reife', 'streif', 'Reifen']|False||False
9210|sagrt|sagt|10-316-4-IV-Weg.csv|1|52|1|['sagst', 'sagt', 'lagert', 'Sagst', 'Sagt', 'ssagt', 'sagtet', 'saugst', 'sägt', 'saugt']|True|1.0|False
9211|schete|schellte|10-316-4-IV-Weg.csv|1|5|1|['scherte', 'Schelte', 'schämte', 'schälte', 'stete', 'scheute', 'scheuchte', 'schelten', 'Scheite', 'Schächte']|False||False
9212|dindon|dingdong|10-316-4-IV-Weg.csv|1|2|1|['binden', 'Dingo', 'Dino', 'eindosen', 'dienten', 'Bindung', 'Dinos', 'Binden', 'Dinnern', 'Dampfdom']|False||False
9213|LoliPoP|Lollipop|10-316-4-IV-Weg.csv|1|44|1|['Lollipop', 'Lollipups', 'Lollipopöchen', 'Laptop', 'Laptops', 'lospiept', 'Lobby', 'plopp', 'Lippe', 'Lippen']|True|0.0|True
9214|Gesichte|Geschichte|10-316-4-IV-Weg.csv|1|14|1|['Gesichten', 'Gesichtes', 'Gesichter', 'Geschichte', 'Gesicherte', 'Gesichtern', 'Gesichts', 'Gesicht', 'Gesuchte', 'Gedichte']|True|3.0|False
9215|mehere|mehrere|10-317-4-IV-Weg.csv|1|1|1|['mehrere', 'meckere', 'Mehrere', 'mehrerer', 'mehreren', 'nähere', 'meckerte', 'Nähere', 'Meere', 'Mähre']|True|0.0|True
9216|rauft|ruft|10-317-4-IV-Weg.csv|1|15|1|['rauft', 'raufte', 'rauften', 'raufen', 'raufe', 'raub', 'reift', 'rauf', 'gerauft', 'läuft']|False||False
9217|ratte|rate|10-317-4-IV-Weg.csv|1|1|1|['Ratte', 'ratter', 'rattert', 'rate', 'Ratten', 'rattern', 'radelte', 'rette', 'ratterte', 'raffte']|True|3.0|False
9218|werr|wer|10-317-4-IV-Weg.csv|1|5|1|['wirr', 'wehr', 'Wer', 'werter', 'wer', 'wirrem', 'wirre', 'werten', 'wackerer', 'war']|True|4.0|False
9219|Locher|Lutscher|10-317-4-IV-Weg.csv|1|56|1|['Locher', 'Löcher', 'Locker', 'Loches', 'Löchern', 'Löscher', 'locker', 'Lockerer', 'Leuchter', 'löchern']|False||False
9220|Früstück|Frühstück|10-317-4-IV-Weg.csv|1|3|1|['Frühstück', 'Frühstücks', 'Frühstücken', 'frühstückt', 'frühstücke', 'frühstücken', 'frühstückte', 'frühstückst', 'frühstückten', 'Frühstücksei']|True|0.0|True
9221|bas|dass|10-322-4-IV-Weg.csv|3|1017|1|['bass', 'Bars', 'bäs', 'Bass', 'blas', 'bares', 'Baß', 'bar', 'Pas', 'barst']|False||False
9222|gelechilt|gelächelt|10-322-4-IV-Weg.csv|1|3|1|['gelächelt', 'geheilt', 'geeilt', 'gefeilt', 'belächelt', 'geblecht', 'Geleit', 'gelacht', 'geteilt', 'geschielt']|True|0.0|True
9223|geklinget|geklingelt|10-322-4-IV-Weg.csv|1|13|1|['geklingelt', 'geklickt', 'gekringelt', 'verklingt', 'klingelt', 'gelingt', 'verklingen', 'geklungen', 'klingelst', 'gelinge']|True|0.0|True
9224|Lutsher|Lutscher|10-324-4-IV-Weg.csv|1|56|1|['Lutscher', 'Luthers', 'Lutschen', 'Löscher', 'lutsche', 'lutschen', 'Lutz', 'Luder', 'lutschte', 'Löschern']|True|0.0|True
9225|daabei|dabei|10-328-4-IV-Weg.csv|1|13|1|['dabei', 'Dabei', 'dahaben', 'darauf', 'dabeihat', 'Papagei', 'darben', 'Taubheit', 'Datei', 'dableiben']|True|0.0|True
9226|schllechter|schlechter|10-328-4-IV-Weg.csv|1|1|1|['schlechter', 'Schlechter', 'schlechtere', 'schlechterer', 'schlechtes', 'schlechteren', 'schlechtester', 'Schlechtere', 'schlechten', 'schlechtem']|True|0.0|True
9227|Warheit|Wahrheit|10-328-4-IV-Weg.csv|1|1|1|['Wahrheit', 'Wachheit', 'Wahrheiten', 'Wahrheiter', 'Weisheit', 'Fahrenheit', 'Weichheit', 'Wahrhaft', 'Warnlicht', 'Wartest']|True|0.0|True
9228|wente|weinte|10-328-4-IV-Weg.csv|1|11|1|['wende', 'wähnte', 'weinte', 'Wende', 'wenden', 'winde', 'wähnten', 'werte', 'Weinte', 'wehende']|True|2.0|False
9229|zitz|sitz|10-329-4-IV-Weg.csv|1|5|1|['zieh', 'sitz', 'Zitze', 'Zitzen', 'Sitz', 'zieht', 'ziehn', 'ziehe', 'sitzt', 'ziehen']|True|1.0|False
9230|ferlorn|verloren|10-329-4-IV-Weg.csv|1|52|1|['verloren', 'Verloren', 'verlor', 'verlorene', 'verlorenen', 'verlorenem', 'Verlor', 'Verlorene', 'Verlorenen', 'verlorener']|True|0.0|True
9231|kuukt|kuckt|10-329-4-IV-Weg.csv|1|152|1|['kuckt', 'guckt', 'Guckt', 'kickt', 'quakt', 'guckst', 'Guckst', 'kickst', 'erquickt', 'knickt']|True|0.0|True
9232|Belen|Bellen|10-329-4-IV-Weg.csv|2|8|1|['Bellen', 'Bällen', 'Bellend', 'bellen', 'Beulen', 'Bellens', 'Ballen', 'Beben', 'Pellen', 'Befehlen']|True|0.0|True
9233|girich|gierig|10-329-4-IV-Weg.csv|1|1|1|['gierig', 'Gierig', 'gierige', 'gierigen', 'gieriger', 'Gierigs', 'gieriges', 'begierig', 'irisch', 'Giersch']|True|0.0|True
9234|verschwunder|verschwunden|10-331-4-IV-Weg.csv|1|41|1|['verschwundener', 'verschwunden', 'Verschwunden', 'verschwundene', 'verschwundenen', 'Verschwundene', 'Verschwundenen', 'verwundert', 'verschwanden', 'verwundern']|True|1.0|False
9235|platarte|Plakate|10-331-4-IV-Weg.csv|1|88|1|['plattmachte', 'plapperte', 'platzierte', 'plapperten', 'blutartige', 'Plakate', 'platschte', 'plauderte', 'paarte', 'blätterte']|True|5.0|False
9236|gönau|genau|10-331-4-IV-Weg.csv|1|1|1|['genau', 'grüngrau', 'Genau', 'genaue', 'genauen', 'Gehirnraum', 'genauer', 'grüngrauen', 'gönnen', 'genaueren']|True|0.0|True
9237|halzBand|Halsband|10-331-4-IV-Weg.csv|1|14|1|['Halsband', 'Halsbandes', 'Halteband', 'Halsbänder', 'alsbald', 'Halsbändern', 'Alsbald', 'halblang', 'Hundehalsband', 'Holzbank']|True|0.0|True
9238|wuw|wuff|10-331-4-IV-Weg.csv|4|39|4|['wauwau', 'Wurf', 'wund', 'wufft', 'Wauwau', 'usw', 'Wumpf', 'wurd', 'uhu', 'wusch']|False||False
9239|wuwwuw|wuffwuff|10-331-4-IV-Weg.csv|1|1|1|['Wauwauwau', 'wauwau', 'Vorwurf', 'Wauwau', 'Wuuusch', 'Wurstwurm', 'wufft', 'Vorwurfs', 'wohnhaft', 'WWW']|False||False
9240|nat|hat|10-331-4-IV-Weg.csv|1|131|1|['naht', 'not', 'Naht', 'nacht', 'nagt', 'nackt', 'narrt', 'naben', 'nahte', 'nachäfft']|False||False
9241|schräkliche|schreckliche|10-334-4-IV-Weg.csv|1|1|1|['schreckliche', 'Schreckliche', 'schädliche', 'schrecklichen', 'schreckliches', 'schrecklichem', 'schrecklicher', 'Schrecklichen', 'Schreckliches', 'schädlichen']|True|0.0|True
9242|plakarse|Plakate|10-334-4-IV-Weg.csv|1|88|1|['Plakate', 'Plakaten', 'Plackerei', 'Lacknase', 'Plakat', 'flackerte', 'Plagerei', 'leckerste', 'plappere', 'lagere']|True|0.0|True
9243|gebel|Gebell|10-334-4-IV-Weg.csv|1|1|1|['Gebell', 'gebe', 'gebellt', 'Gebälk', 'gehebelt', 'gebebt', 'Gabel', 'Gebellt', 'Gäbe', 'Gebe']|True|0.0|True
9244|tüt|tut|10-338-4-IV-Weg.csv|2|6|2|['tüte', 'Tüte', 'türmt', 'Tüten', 'tütet', 'tönt', 'tut', 'düst', 'töte', 'töten']|True|6.0|False
9245|Läuf|läuft|10-338-4-IV-Weg.csv|1|45|1|['Läufe', 'Läuft', 'Läufen', 'Läufer', 'Läufern', 'läuft', 'Lauf', 'Läufers', 'läufst', 'Laufs']|True|5.0|False
9246|hadt|hat|10-339-4-IV-Weg.csv|1|131|1|['habt', 'lädt', 'handelt', 'hart', 'Habt', 'hattet', 'Handelt', 'haderte', 'hat', 'Habet']|True|8.0|False
