original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
strekte	streckte	09-604-4-III-Seilbahn.csv	1	2	1	streckte	0.389662
ruschte	rutschte	09-604-4-III-Seilbahn.csv	1	5	1	rutschte	0.188793
landette	landete	09-604-4-III-Seilbahn.csv	1	2	1	landete	0.654654
verblüft	verblüfft	09-604-4-III-Seilbahn.csv	1	1	1	verblüfft	0.676331
zebrochene	zerbrochene	09-607-4-III-Seilbahn.csv	1	4	1	zerbrochene	0.507242
tedyber	Teddybär	09-612-4-III-Seilbahn.csv	2	73	2	Teddybär	0.176071
runtagefahlen	runtergefallen	09-612-4-III-Seilbahn.csv	1	28	1	heruntergefallen	0.1447
simpft	schimpft	09-612-4-III-Seilbahn.csv	1	6	1	impft	0.201445
Auß	Aus	09-622-4-III-Seilbahn.csv	1	4	1	aus	0.191477
soniegen	sonnigen	09-643-4-III-Seilbahn.csv	1	14	1	sonnigen	0.349205
hals	als	09-643-4-III-Seilbahn.csv	1	17	1	Hals	0.250122
hankam	ankam	09-643-4-III-Seilbahn.csv	1	4	1	ankam	0.731247
valor	verlor	09-643-4-III-Seilbahn.csv	1	5	1	verlor	0.639736
zabrochenen	zerbrochenen	09-643-4-III-Seilbahn.csv	1	2	1	zerbrochenen	0.639736
widergeheben	wiedergeben	09-647-4-III-Seilbahn.csv	1	2	1	wiedergegeben	0.332186
Toteszuhg	Todeszug	09-647-4-III-Seilbahn.csv	2	4	2	Testung	0.093424
sawpuppe	Saw-Puppe	09-647-4-III-Seilbahn.csv	2	2	2	Sexpuppe	0.162886
Todeszuhg	Todeszug	09-647-4-III-Seilbahn.csv	2	4	2	Todes	0.129592
gecken	gegen	09-647-4-III-Seilbahn.csv	1	5	1	gegen	0.292634
Kpof	Kopf	09-647-4-III-Seilbahn.csv	1	5	1	Kropf	0.37579
bäfstigt	befestigt	09-659-4-III-Seilbahn.csv	1	15	1	befestigt	0.327911
Pasirt	passiert	09-659-4-III-Seilbahn.csv	1	75	1	Part	0.383403
ünglück	Unglück	09-670-4-III-Seilbahn.csv	1	3	1	Unglück	0.367879
schprechen	sprechen	09-670-4-III-Seilbahn.csv	1	2	1	sprechen	0.170829
deen	den	09-670-4-III-Seilbahn.csv	2	103	2	den	1
Teedi	Teddy	09-670-4-III-Seilbahn.csv	1	117	1	teppich	0.0675691
Fensterbund	Fensterbank	09-670-4-III-Seilbahn.csv	1	14	1	Verschiebung	0.0452051
kugde	kuckte	09-682-4-III-Seilbahn.csv	2	43	2	kuckte	0.478707
Fann	fang	09-682-4-III-Seilbahn.csv	1	4	1	wann	0.426712
keine	kleine	09-682-4-III-Seilbahn.csv	1	2	1	Keine	0.25
Lis	ließ	09-682-4-III-Seilbahn.csv	1	24	1	lies	0.292226
sträckt	streckt	09-682-4-III-Seilbahn.csv	1	3	1	streckt	0.63716
gerißen	gerissen	09-682-4-III-Seilbahn.csv	1	7	1	Geißen	0.300316
fonn	von	09-682-4-III-Seilbahn.csv	1	76	1	von	0.42326
Schitt	shit	09-682-4-III-Seilbahn.csv	1	1	1	schinde	0.146613
fiL	fiel	09-682-4-III-Seilbahn.csv	1	45	1	fiel	0.445822
richdig	richtig	09-682-4-III-Seilbahn.csv	1	9	1	richtig	0.3179
Ligd	liegt	09-682-4-III-Seilbahn.csv	1	18	1	Lid	0.588877
Ent	End	09-682-4-III-Seilbahn.csv	1	3	1	Ente	0.558762
bambos	Bambus	09-692-4-III-Seilbahn.csv	1	1	1	Bambus	0.42631
klapte	klappte	09-692-4-III-Seilbahn.csv	2	3	2	klappte	0.307933
sameln	sammeln	09-692-4-III-Seilbahn.csv	1	1	1	sammeln	1
hepy	happy	09-692-4-III-Seilbahn.csv	1	1	1	her	0.34092
geschikten	geschickten	09-693-4-III-Seilbahn.csv	1	1	1	besichtigten	0.0295152
unsehre	unsere	09-693-4-III-Seilbahn.csv	1	1	1	unsere	0.613725
Lieft	Lift	09-693-4-III-Seilbahn.csv	2	3	2	Lift	0.455643
vensterbank	Fensterbank	09-693-4-III-Seilbahn.csv	1	14	1	Fensterbank	0.338611
läste	löste	09-693-4-III-Seilbahn.csv	1	1	1	läster	0.175037
lieft	Lift	09-693-4-III-Seilbahn.csv	1	3	1	Lift	0.465281
stürste	stürzte	09-693-4-III-Seilbahn.csv	1	3	1	sturste	0.576117
yemand	jemand	10-002-4-IV-Weg.csv	3	46	3	jemand	0.205699
Zu-Hause	Zuhause	10-005-4-IV-Weg.csv	1	2	1	Zuhause	0.376748
Nachicht	Nachricht	10-005-4-IV-Weg.csv	2	4	2	Nachtisch	0.0519306
in-	in	10-005-4-IV-Weg.csv	2	21	1	in	0.53265
Wärend	Während	10-005-4-IV-Weg.csv	1	5	1	Während	1
kanm	kam	10-018-4-IV-Weg.csv	2	129	1	keinem	0.161507
Esse	Essen	10-018-4-IV-Weg.csv	1	18	1	Essen	0.59028
Thesa	Tesa	10-021-4-IV-Weg.csv	1	1	1	Thesen	0.182618
erzahlte	erzählte	10-021-4-IV-Weg.csv	1	1	1	erzählte	0.519629
Wist	Weißt	10-021-4-IV-Weg.csv	1	3	1	wiest	0.373283
öfnte	öffnete	10-021-4-IV-Weg.csv	1	9	1	öffne	0.413871
Fröhte	freute	10-021-4-IV-Weg.csv	1	5	1	Fröste	0.585448
führ	für	10-021-4-IV-Weg.csv	3	16	2	führ	0.236905
kreuzun	Kreuzung	10-024-4-IV-Weg.csv	1	2	1	kreuzen	0.46291
nar	ner	10-024-4-IV-Weg.csv	3	2	1	nach	0.5
Telefohnnummer	Telefonnummer	10-025-4-IV-Weg.csv	1	33	1	Telefaxnummer	0.147327
sofohrt	sofort	10-025-4-IV-Weg.csv	1	24	1	Sofort	0.246489
währst	wärst	10-025-4-IV-Weg.csv	1	1	1	währst	1
bekahm	bekam	10-025-4-IV-Weg.csv	1	18	1	bekam	1
blarkarte	Plakate	10-026-4-IV-Weg.csv	1	88	1	Plankarte	0.217429
rahm	ran	10-026-4-IV-Weg.csv	1	4	1	Rahm	0.214249
Plareate	Plakate	10-026-4-IV-Weg.csv	1	88	1	Parade	0.233455
ganß	ganz	10-026-4-IV-Weg.csv	1	48	1	aß	0.374596
geth	geht	10-028-4-IV-Weg.csv	1	85	1	hat	0.0271345
hund	Hand	10-028-4-IV-Weg.csv	1	22	1	Hund	1
forh	vor	10-028-4-IV-Weg.csv	2	66	2	ven	0.170162
fuf	wuff	10-028-4-IV-Weg.csv	3	39	3	ruf	0.425711
omamen	umarmen	10-028-4-IV-Weg.csv	1	15	1	Imamen	0.367879
Settel	Zettel	10-029-4-IV-Weg.csv	1	16	1	Zettel	0.188904
auszieht	aussieht	10-029-4-IV-Weg.csv	1	5	1	auszieht	1
HAU	WAU	10-029-4-IV-Weg.csv	4	4	4	GAU	0.367879
drehete	drehte	10-029-4-IV-Weg.csv	1	8	1	drehte	0.353027
Baken	Backen	10-029-4-IV-Weg.csv	1	1	1	Baken	1
Mädchen's	Mädchens	10-029-4-IV-Weg.csv	2	2	2	Mädchens	0.385271
ausser	außer	10-029-4-IV-Weg.csv	1	10	1	außer	0.364023
Süchplakate	Suchplakate	10-037-4-IV-Weg.csv	1	1	1	Spagate	0.144961
geschoßen	geschossen	10-037-4-IV-Weg.csv	1	1	1	gestoßen	0.645194
bietet	bittet	10-044-4-IV-Weg.csv	1	1	1	bittet	0.600787
Dinstag	Dienstag	10-045-4-IV-Weg.csv	1	1	1	Dienstag	1
Aufhengen	Aufhängen	10-045-4-IV-Weg.csv	1	2	1	Aufhängen	0.572429
eckstra	extra	10-045-4-IV-Weg.csv	1	6	1	Kisten	0.124366
neueschkeiten	Neuigkeiten	10-045-4-IV-Weg.csv	1	1	1	neuesten	0.179295
Loss	los	10-049-4-IV-Weg.csv	1	9	1	Los	0.666487
Herr	her	10-049-4-IV-Weg.csv	1	7	1	Herr	0.655718
Ürgendwan	Irgendwann	10-052-4-IV-Weg.csv	1	2	1	irgendwann	0.27047
Lolliepop	Lollipop	10-052-4-IV-Weg.csv	1	44	1	Lilie	0.111876
hig	hing	10-054-4-IV-Weg.csv	2	4	2	hing	0.14156
anrruf	Anruf	10-058-4-IV-Weg.csv	1	12	1	herruft	0.0680301
arsen	aßen	10-060-4-IV-Weg.csv	1	1	1	aßen	0.319955
verchwwnden	verschwunden	10-061-4-IV-Weg.csv	1	41	1	verwunden	0.346081
nächten	nächsten	10-061-4-IV-Weg.csv	1	34	1	Nächten	0.255244
awfhengte	aufhängte	10-061-4-IV-Weg.csv	1	1	1	ansengte	0.2249
Steck-briefe	Steckbriefe	10-061-4-IV-Weg.csv	1	23	1	Steck-briefe	0
Haws	Haus	10-061-4-IV-Weg.csv	1	3	1	Haus	0.520575
Hwndefwtter	Hundefutter	10-061-4-IV-Weg.csv	1	23	1	Hundewetter	0.131651
Hofnwng	Hoffnung	10-061-4-IV-Weg.csv	1	9	1	Hoffnung	0.352081
zwrückkehrte	zurückkehrte	10-061-4-IV-Weg.csv	1	1	1	zurückkehrte	0.520575
wud	und	10-061-4-IV-Weg.csv	1	106	1	Wut	0.207222
nwmer	Nummer	10-061-4-IV-Weg.csv	1	28	1	wer	0.391409
awgeregt	aufgeregt	10-061-4-IV-Weg.csv	1	7	1	angeregt	0.385109
eihnen	einen	10-061-4-IV-Weg.csv	1	11	1	einen	0.483205
dw	du	10-061-4-IV-Weg.csv	1	14	1	du	0.520575
warwm	warum	10-061-4-IV-Weg.csv	1	5	1	warm	0.520575
glei	gleich	10-061-4-IV-Weg.csv	1	7	1	klein	0.43964
Aws	Aus	10-061-4-IV-Weg.csv	1	4	1	Ass	0.434016
Frewdentränen	Freudentränen	10-061-4-IV-Weg.csv	1	36	1	Freudentränen	0.520575
wngeduldich	ungeduldig	10-061-4-IV-Weg.csv	1	2	1	ungeduldiger	0.32234
Minwten	Minuten	10-061-4-IV-Weg.csv	1	3	1	Minuten	0.520575
schaate	schaute	10-061-4-IV-Weg.csv	1	3	1	lade	0.0781015
aws	aus	10-061-4-IV-Weg.csv	1	15	1	aus	0.520575
raws	raus	10-061-4-IV-Weg.csv	1	26	1	raus	0.520575
wmarnnte	umarmte	10-061-4-IV-Weg.csv	1	16	1	warnte	0.438816
zwm	zum	10-061-4-IV-Weg.csv	1	11	1	zum	0.520575
voLorn	verloren	10-062-4-IV-Weg.csv	1	52	1	vorn	0.205518
Leckali	Leckerli	10-062-4-IV-Weg.csv	1	6	1	Leckerli	0.639736
valorn	verloren	10-062-4-IV-Weg.csv	1	52	1	verlor	0.406948
Belln	Bellen	10-062-4-IV-Weg.csv	1	8	1	Gel	0.148396
sofat	sofort	10-063-4-IV-Weg.csv	1	24	1	Softball	0.0304362
aufgehaltet	aufgeheitert	10-063-4-IV-Weg.csv	1	1	1	aufgehalten	0.600703
freundesträngen	Freudentränen	10-063-4-IV-Weg.csv	1	36	1	Freudentränen	0.148994
Weihnen	weinen	10-064-4-IV-Weg.csv	1	5	1	weinen	0.501662
neh	ne	10-064-4-IV-Weg.csv	1	1	1	nee	0.231393
nahr	nach	10-064-4-IV-Weg.csv	2	37	1	nah	1
ahngerufen	angerufen	10-064-4-IV-Weg.csv	1	11	1	angerufen	0.367465
nahhause	nachhause	10-064-4-IV-Weg.csv	1	10	1	nachhause	0.508626
hören	Hörer	10-064-4-IV-Weg.csv	2	5	2	hierin	0.145978
bedrukter	bedrückter	10-064-4-IV-Weg.csv	1	1	1	bedrückter	0.428798
stine	Stimme	10-064-4-IV-Weg.csv	1	6	1	seine	0.502166
nahn	nahm	10-064-4-IV-Weg.csv	1	18	1	man	0.261361
hunga	Hunger	10-064-4-IV-Weg.csv	1	8	1	hunger	0.639736
hoffnug	Hoffnung	10-073-4-IV-Weg.csv	1	9	1	Hoffnung	0.307828
gemaldet	gemeldet	10-073-4-IV-Weg.csv	1	3	1	gemalten	0.319471
schnekte	schenkte	10-074-4-IV-Weg.csv	1	5	1	schneite	0.103753
Lollie	Lolli	10-077-4-IV-Weg.csv	3	259	3	Lilie	0.474824
sonniegen	sonnigen	10-078-4-IV-Weg.csv	1	14	1	sonnigen	0.40781
nicht's	nichts	10-078-4-IV-Weg.csv	1	25	1	nichts	0.385317
paziert	passiert	10-078-4-IV-Weg.csv	1	75	1	paschest	0.0937696
verlorende	verlorene	10-080-4-IV-Weg.csv	1	16	1	verlorene	0.279301
Traurich	Traurig	10-080-4-IV-Weg.csv	2	1	1	traure	0.279592
gig	ging	10-080-4-IV-Weg.csv	1	19	1	ging	1
Traurich	traurig	10-080-4-IV-Weg.csv	2	119	1	traure	0.279592
strasse	Straße	10-080-4-IV-Weg.csv	2	9	2	Straße	0.441026
gelipten	geliebten	10-080-4-IV-Weg.csv	1	1	1	beleibten	0.0388518
reingelasen	reingelassen	10-080-4-IV-Weg.csv	1	1	1	reingelassen	0.680361
Plakast	Plakat	10-082-4-IV-Weg.csv	1	15	1	Plakats	0.054702
vot	vor	10-082-4-IV-Weg.csv	1	66	1	focht	0.183366
Names	namens	10-082-4-IV-Weg.csv	1	3	1	Namen	0.327575
dern	den	10-082-4-IV-Weg.csv	1	103	1	der	0.62309
öffen	öffnet	10-082-4-IV-Weg.csv	1	4	1	öffnen	0.0464705
frißt	frisst	10-082-4-IV-Weg.csv	1	38	1	frißt	1
cirka.	circa	10-085-4-IV-Weg.csv	1	1	1	ca.	0.215595
dan	dran	10-085-4-IV-Weg.csv	627	9	1	Da	0.333333
alsu	also	10-085-4-IV-Weg.csv	1	2	1	als	0.556215
guab	gab	10-085-4-IV-Weg.csv	1	10	1	gab	0.556215
gereded	geredet	10-088-4-IV-Weg.csv	1	1	1	geredet	0.610841
Freundesträhnen	Freudentränen	10-090-4-IV-Weg.csv	1	36	1	Freudentränen	0.241456
durchgelekt	durchgeleckt	10-091-4-IV-Weg.csv	1	1	1	durchgelesen	0.0494917
Sied	Sieht	10-092-4-IV-Weg.csv	2	1	1	sieht	0.508381
dakel	Dackel	10-092-4-IV-Weg.csv	1	2	1	Takel	0.186461
geb	gebe	10-092-4-IV-Weg.csv	2	1	1	gebe	1
Lolippop	Lollipop	10-092-4-IV-Weg.csv	1	44	1	Lipper	0.137995
TIPS	TIPPS	10-095-4-IV-Weg.csv	1	1	1	BIP	0.23647
wallen	fallen	10-095-4-IV-Weg.csv	1	25	1	Wallen	0.774897
beteutet	bedeutet	10-095-4-IV-Weg.csv	1	1	1	betäubtet	0.0879486
Wor	war	10-100-4-IV-Weg.csv	1	109	1	woher	0.0380714
bendet	beendet	10-100-4-IV-Weg.csv	1	1	1	beendet	0.158558
ummarmmt	umarmt	10-100-4-IV-Weg.csv	1	40	1	umarmt	0.184503
Kilngelte	klingelte	10-105-4-IV-Weg.csv	1	23	1	killte	0.264946
klingkling	klingeling	10-105-4-IV-Weg.csv	1	3	1	Kleinklein	0.0773898
Bonbong	Bonbon	10-105-4-IV-Weg.csv	1	2	1	Bonbon	0.620466
danelem	daneben	10-105-4-IV-Weg.csv	1	4	1	Paneelen	0.0809123
verschwunde	verschwunden	10-110-4-IV-Weg.csv	1	41	1	verschwunden	0.561068
wekgelauf	weggelaufen	10-110-4-IV-Weg.csv	1	26	1	weglauft	0.198838
laf	lauf	10-110-4-IV-Weg.csv	1	1	1	läuft	1
drau	drauf	10-111-4-IV-Weg.csv	1	6	1	drei	1
swar	zwar	10-111-4-IV-Weg.csv	1	3	1	zwar	0.217727
wurklich	wirklich	10-111-4-IV-Weg.csv	1	9	1	wirklich	0.464765
uns	und	10-111-4-IV-Weg.csv	1	106	1	Und	1
iht	ihm	10-112-4-IV-Weg.csv	1	61	1	eicht	0.132169
schimfte	schimpfte	10-112-4-IV-Weg.csv	1	1	1	schimpfte	1
hieng	hing	10-113-4-IV-Weg.csv	2	4	2	hing	0.866634
geklingeld	geklingelt	10-113-4-IV-Weg.csv	2	13	2	geklingelt	0.771287
Dierekt	Direkt	10-113-4-IV-Weg.csv	1	3	1	direkt	0.257869
Fals	Falls	10-116-4-IV-Weg.csv	1	2	1	falls	0.39634
umarmetn	umarmten	10-116-4-IV-Weg.csv	1	7	1	umarmen	0.611935
werlor	verlor	10-117-4-IV-Weg.csv	1	5	1	verlor	0.231387
anwig	anfing	10-117-4-IV-Weg.csv	1	2	1	ewig	0.413893
stekbriwe	Steckbriefe	10-117-4-IV-Weg.csv	1	23	1	sterile	0.145131
speler	später	10-117-4-IV-Weg.csv	1	32	1	Speer	0.418809
schrotplaz	Schrottplatz	10-117-4-IV-Weg.csv	1	1	1	Sportplatz	0.119745
wro	froh	10-117-4-IV-Weg.csv	1	35	1	froh	0.161305
LollY	Lolli	10-117-4-IV-Weg.csv	1	259	1	Lola	0.256672
anwing	anfing	10-117-4-IV-Weg.csv	1	2	1	anfing	0.520575
nuch	nach	10-120-4-IV-Weg.csv	2	37	1	noch	0.514317
Nummen	Namen	10-120-4-IV-Weg.csv	1	1	1	Nummer	0.527593
aßer	außer	10-120-4-IV-Weg.csv	1	10	1	aßen	0.499966
gerruch	Geruch	10-120-4-IV-Weg.csv	1	1	1	Geruch	0.449299
geschen	geschehen	10-120-4-IV-Weg.csv	1	1	1	gehen	0.19714
habel	habe	10-120-4-IV-Weg.csv	1	16	1	habe	0.196328
kom	Komm	10-120-4-IV-Weg.csv	29	5	1	komm	1
Freudetrennen	Freudentränen	10-120-4-IV-Weg.csv	1	36	1	Freudentränen	0.235817
kleinigkei	Kleinigkeit	10-120-4-IV-Weg.csv	1	1	1	Kleinigkeit	0.1269
ef	er	10-120-4-IV-Weg.csv	1	14	1	Heft	0.0166897
rweil	weil	10-120-4-IV-Weg.csv	1	82	1	erwies	0.0249604
duchte	dachte	10-120-4-IV-Weg.csv	1	7	1	suchte	0.132987
us	aß	10-120-4-IV-Weg.csv	1	7	1	iss	0.12809
Frassnäpfchen	Fressnäpfchen	10-122-4-IV-Weg.csv	1	1	1	Fasshälften	0.0926561
hingestehlt	hingestellt	10-122-4-IV-Weg.csv	1	11	1	hingestellt	0.488707
sucht	such	10-124-4-IV-Weg.csv	1	2	1	sucht	0.823587
fröchlich	fröhlich	10-124-4-IV-Weg.csv	1	92	1	fröhlich	0.256341
eimen	einen	10-127-4-IV-Weg.csv	2	11	1	Immen	0.321787
gef=unden	gefunden	10-127-4-IV-Weg.csv	1	40	1	gefunden	0.367879
fohrbeikommen	vorbeikommen	10-127-4-IV-Weg.csv	1	2	1	vorbeikommen	0.508002
ranmte	rannte	10-127-4-IV-Weg.csv	1	85	1	reinem	0.065317
beil	bei	10-128-4-IV-Weg.csv	1	16	1	Beil	0.608586
selps	selbst	10-129-4-IV-Weg.csv	1	3	1	Selbs	0.446686
dins	bins	10-129-4-IV-Weg.csv	1	4	1	ins	0.203104
tah	tat	10-132-4-IV-Weg.csv	1	8	1	tagt	0.193276
fröhliger	fröhlicher	10-132-4-IV-Weg.csv	1	1	1	fröhlicher	0.596712
freudestränen	Freudentränen	10-132-4-IV-Weg.csv	1	36	1	Freudentränen	0.377495
freudesTränen	Freudentränen	10-132-4-IV-Weg.csv	2	36	2	Freudentränen	0.221279
Fesastreifen	Tesastreifen	10-135-4-IV-Weg.csv	1	1	1	Fassreifen	0.21093
entgehgen	entgegen	10-136-4-IV-Weg.csv	1	1	1	entgegen	0.731247
jedam	jedem	10-136-4-IV-Weg.csv	1	2	1	jedem	0.650654
uarmt	umarmt	10-136-4-IV-Weg.csv	1	40	1	umarmt	0.476662
Liblingsessen	Lieblingsessen	10-136-4-IV-Weg.csv	1	5	1	Lieblingen	0.155765
gesuchtBilder	Gesucht-Bilder	10-138-4-IV-Weg.csv	1	1	1	Jesusbilder	0.098984
weit	weil	10-139-4-IV-Weg.csv	3	82	1	weint	0.5
Telofan	Telefon	10-139-4-IV-Weg.csv	1	39	1	Telefon	0.301011
gewust	gewusst	10-139-4-IV-Weg.csv	1	1	1	gewusst	0.663028
lolypop	Lollipop	10-139-4-IV-Weg.csv	2	44	2	Polypol	0.213392
bälte	bellte	10-139-4-IV-Weg.csv	1	82	1	Bälge	0.0387599
verlohr	verlor	10-140-4-IV-Weg.csv	1	5	1	verlor	0.731247
wär	wäre	10-143-4-IV-Weg.csv	1	13	1	wäre	1
andwortete	antwortete	10-143-4-IV-Weg.csv	1	6	1	antwortete	0.744977
haustur	Haustür	10-143-4-IV-Weg.csv	1	3	1	Haustür	0.60074
weggewicht	weggewischt	10-143-4-IV-Weg.csv	1	1	1	weggewischt	0.552487
auf-	auf	10-143-4-IV-Weg.csv	2	17	2	auf	0.53265
umtarmt	umarmt	10-147-4-IV-Weg.csv	1	40	1	umarmt	0.611935
baar	paar	10-149-4-IV-Weg.csv	2	40	1	Paar	0.157094
nikst	nichts	10-149-4-IV-Weg.csv	1	25	1	nickst	0.226455
barsiert	passiert	10-149-4-IV-Weg.csv	1	75	1	basiert	0.545328
härte	hörte	10-149-4-IV-Weg.csv	1	7	1	Herrchen	0.0524095
gekanken	gegangen	10-149-4-IV-Weg.csv	1	57	1	gegangen	0.558889
Kegeben	gegeben	10-149-4-IV-Weg.csv	1	6	1	gegeben	0.403241
Pöztlich	Plötzlich	10-150-4-IV-Weg.csv	1	117	1	östlich	0.246875
glücklicn	glücklich	10-150-4-IV-Weg.csv	1	163	1	glücklich	0.423979
Freundinen	Freundinnen	10-150-4-IV-Weg.csv	1	1	1	Freundinnen	1
was	war	10-150-4-IV-Weg.csv	1	109	1	Was	0.333333
Pöltzlich	Plötzlich	10-154-4-IV-Weg.csv	1	117	1	Plötzlich	0.276843
vrmisst	vermisst	10-154-4-IV-Weg.csv	1	78	1	vermisst	0.627366
frus	fraß	10-159-4-IV-Weg.csv	1	17	1	Fuß	0.191904
tutted	tutet	10-160-4-IV-Weg.csv	1	1	1	tutet	0.158405
Wohsch	Wash	10-160-4-IV-Weg.csv	1	1	1	Wisch	0.370684
bing	bring	10-161-4-IV-Weg.csv	1	9	1	bin	0.590667
gegracht	gebracht	10-166-4-IV-Weg.csv	1	10	1	gekracht	0.48481
trüsten	trösten	10-167-4-IV-Weg.csv	2	1	1	drüsigen	0.0197678
einferstanden	einverstanden	10-168-4-IV-Weg.csv	1	1	1	einverstanden	1
erinerte	erinnerte	10-168-4-IV-Weg.csv	1	1	1	erinnerte	0.274216
retriver	Retriever	10-172-4-IV-Weg.csv	1	1	1	Retriever	0.372545
heulent	heulend	10-172-4-IV-Weg.csv	1	1	1	heulend	0.469951
form	vorm	10-172-4-IV-Weg.csv	1	1	1	vorm	0.278878
glüklch	glücklich	10-172-4-IV-Weg.csv	2	163	2	glücklich	0.311081
umarnt	umarmt	10-172-4-IV-Weg.csv	1	40	1	Hunans	0.0293567
Krebband	Kreppband	10-176-4-IV-Weg.csv	1	2	1	Krabben	0.220435
aufgestehlt	aufgestellt	10-176-4-IV-Weg.csv	1	2	1	aufgestellt	0.491023
berügt	beruhigt	10-176-4-IV-Weg.csv	1	2	1	berückter	0.0466415
Omer	Oma	10-176-4-IV-Weg.csv	1	1	1	Oer	0.615308
seien	seinen	10-177-4-IV-Weg.csv	4	2	1	sein	0.853994
Aruf	Anruf	10-177-4-IV-Weg.csv	1	12	1	Auf	0.62596
fidet	findet	10-179-4-IV-Weg.csv	1	5	1	feitet	0.194961
Sonigen	sonnigen	10-179-4-IV-Weg.csv	1	14	1	sonnigen	1
voloren	verloren	10-179-4-IV-Weg.csv	1	52	1	volleren	0.412136
wänd	Wand	10-179-4-IV-Weg.csv	1	5	1	wände	0.637311
entzetz	entsetzt	10-179-4-IV-Weg.csv	1	2	1	einsitzt	0.144164
briegen	bringen	10-179-4-IV-Weg.csv	1	6	1	bringen	0.197792
kliegete	klingelte	10-179-4-IV-Weg.csv	1	23	1	glitte	0.21584
weinete	weinte	10-179-4-IV-Weg.csv	1	11	1	wienerte	0.14145
Hunkrich	hungrig	10-179-4-IV-Weg.csv	1	11	1	Hungers	0.0111384
Hundeschusel	Hundeschüssel	10-179-4-IV-Weg.csv	1	4	1	Hundehüte	0.135061
Hundefuder	Hundefutter	10-179-4-IV-Weg.csv	1	23	1	hundemüder	0.165357
freuhen	freuen	10-181-4-IV-Weg.csv	1	11	1	Frauchen	0.218482
Fressnampf	Fressnapf	10-182-4-IV-Weg.csv	1	15	1	Fresser	0.102558
Lieblingsleckerlie	Lieblingsleckerli	10-183-4-IV-Weg.csv	1	1	1	Lieblingsleckerlie	0
sahgte	sagte	10-183-4-IV-Weg.csv	3	39	3	sagte	0.731247
Rand	rannte	10-183-4-IV-Weg.csv	1	85	1	Rand	0.450386
unarmte	umarmte	10-183-4-IV-Weg.csv	1	16	1	annahm	0.0796576
fehrloren	verloren	10-184-4-IV-Weg.csv	1	52	1	verloren	0.31069
lester	letzter	10-184-4-IV-Weg.csv	1	1	1	letzter	1
doe	die	10-184-4-IV-Weg.csv	1	14	1	de	0.558656
rükehr	Rückkehr	10-184-4-IV-Weg.csv	1	1	1	rühr	0.373523
gassie	Gassi	10-185-4-IV-Weg.csv	2	19	2	kasche	0.206328
verleicht	vielleicht	10-185-4-IV-Weg.csv	1	27	1	vergleicht	0.291098
anfeufft	anruft	10-185-4-IV-Weg.csv	1	9	1	anfeuert	0.241184
Nachmitttag	Nachmittag	10-194-4-IV-Weg.csv	1	8	1	Nachmittag	0.419423
hegte	hängte	10-194-4-IV-Weg.csv	1	23	1	eckte	0.138696
viellich	vielleicht	10-194-4-IV-Weg.csv	1	27	1	willig	0.16019
Plölich	Plötzlich	10-194-4-IV-Weg.csv	4	117	3	Plötzlich	0.217704
Passtie	passiert	10-194-4-IV-Weg.csv	1	75	1	Paste	0.383403
frodentrenen	Freudentränen	10-194-4-IV-Weg.csv	1	36	1	Freudentränen	0.195424
state	starrte	10-194-4-IV-Weg.csv	2	2	2	statte	0.596666
Herrschen	Herrchen	10-194-4-IV-Weg.csv	1	2	1	Herrchen	1
verschfienede	verschwindende	10-197-4-IV-Weg.csv	1	1	1	verschwinde	0.219327
kopirt	kopiert	10-197-4-IV-Weg.csv	1	2	1	kopiert	0.713013
bielt	Bild	10-197-4-IV-Weg.csv	1	5	1	Bild	0.410618
voll	wohl	10-197-4-IV-Weg.csv	1	10	1	voll	0.485122
nadürlich	natürlich	10-197-4-IV-Weg.csv	1	19	1	natürlich	0.744977
sowort	sofort	10-197-4-IV-Weg.csv	1	24	1	sofort	0.520575
tunde	Stunde	10-197-4-IV-Weg.csv	1	8	1	Tunte	0.211398
speder	später	10-197-4-IV-Weg.csv	1	32	1	spurender	0.0854507
gefründt	gefreut	10-197-4-IV-Weg.csv	1	24	1	gefrönt	0.346742
ausgerustent	ausgerutscht	10-197-4-IV-Weg.csv	1	9	1	ausgerüstet	0.404246
dange	danke	10-197-4-IV-Weg.csv	2	13	2	danke	0.315158
kulern	kullern	10-200-4-IV-Weg.csv	2	2	2	Kollern	0.109606
freudetränen	Freudentränen	10-200-4-IV-Weg.csv	2	36	2	Freudentränen	0.415232
würklich	wirklich	10-201-4-IV-Weg.csv	1	9	1	wirklich	1
Schwantz	Schwanz	10-201-4-IV-Weg.csv	1	2	1	Schwanz	0.577444
leim	beim	10-202-4-IV-Weg.csv	1	4	1	Leim	0.353819
zürückkommt	zurückkommt	10-202-4-IV-Weg.csv	1	1	1	zurückkommt	0.156235
Vermistanzeigen	Vermisstenanzeigen	10-203-4-IV-Weg.csv	1	3	1	Vermisstenanzeigen	0.252839
aufzuschreilen	aufzuschreiben	10-203-4-IV-Weg.csv	1	1	1	aufzuschreien	0.615442
heurt	hört	10-206-4-IV-Weg.csv	1	10	1	und	0.0649304
gu	zu	10-206-4-IV-Weg.csv	2	18	1	Kuh	0.0756295
wra	war	10-210-4-IV-Weg.csv	1	109	1	frag	0.13065
freede	Freude	10-210-4-IV-Weg.csv	1	16	1	führende	0.0265434
