original|corrected|filename
sagten-|sagten|09-183-4-III-Seilbahn.csv
lahte|lachte|09-183-4-III-Seilbahn.csv
Endschuldigung|Entschuldigung|09-183-4-III-Seilbahn.csv
an_^kommt|ankommt|09-184-4-III-Seilbahn.csv
Wagong|Wagon|09-184-4-III-Seilbahn.csv
tedi|Teddy|09-184-4-III-Seilbahn.csv
um|und|09-184-4-III-Seilbahn.csv
schlegt|schlägt|09-184-4-III-Seilbahn.csv
bewonerin|Bewohnerin|09-184-4-III-Seilbahn.csv
nachdenklich|nachdenklich|09-184-4-III-Seilbahn.csv
fenser|Fenster|09-185-4-III-Seilbahn.csv
zu_gewinkt|zugewinkt|09-185-4-III-Seilbahn.csv
geworffen|geworfen|09-185-4-III-Seilbahn.csv
gefährlich|gefährlich|09-185-4-III-Seilbahn.csv
fest_gemach|festgemacht|09-185-4-III-Seilbahn.csv
Paffekt|perfekt|09-185-4-III-Seilbahn.csv
geruttscht|gerutscht|09-185-4-III-Seilbahn.csv
gerutscht|gerutscht|09-185-4-III-Seilbahn.csv
los_gegangen|losgegangen|09-185-4-III-Seilbahn.csv
ab_gegangen|abgegangen|09-185-4-III-Seilbahn.csv
fenser_bank|Fensterbank|09-185-4-III-Seilbahn.csv
"ach|"|Ach|09-194-4-III-Seilbahn.csv
fangte|~fangte|09-194-4-III-Seilbahn.csv
knutete|knotete|09-194-4-III-Seilbahn.csv
Wago|Wagon|09-194-4-III-Seilbahn.csv
rassen|rasen|09-194-4-III-Seilbahn.csv
gesockt|geschockt|09-194-4-III-Seilbahn.csv
Knuten|Knoten|09-194-4-III-Seilbahn.csv
taten|taten|09-194-4-III-Seilbahn.csv
Passt|passiert|09-194-4-III-Seilbahn.csv
"ungespligstige|"|?ungespligstige|09-197-4-III-Seilbahn.csv
momeng|Moment|09-197-4-III-Seilbahn.csv
tetie|Teddy|09-197-4-III-Seilbahn.csv
tas|dass|09-197-4-III-Seilbahn.csv
däti|Teddy|09-197-4-III-Seilbahn.csv
werist|vergisst|09-197-4-III-Seilbahn.csv
seife|Seife|09-197-4-III-Seilbahn.csv
genamen|~genahmen|09-197-4-III-Seilbahn.csv
wester|Fenster|09-197-4-III-Seilbahn.csv
gespiesen|?gespiesen|09-197-4-III-Seilbahn.csv
wersucht|versucht|09-197-4-III-Seilbahn.csv
spanen|spannen|09-197-4-III-Seilbahn.csv
kreite|Kreide|09-197-4-III-Seilbahn.csv
kondel|Gondel|09-197-4-III-Seilbahn.csv
gepuund|gespannt|09-197-4-III-Seilbahn.csv
aus_^gesehn|ausgesehen|09-197-4-III-Seilbahn.csv
Däti|Teddy|09-197-4-III-Seilbahn.csv
weingt|winkt|09-197-4-III-Seilbahn.csv
geforünd|gefreut|09-197-4-III-Seilbahn.csv
barirten|passieren|09-197-4-III-Seilbahn.csv
lolte|sollte|09-197-4-III-Seilbahn.csv
Konde|Gondel|09-197-4-III-Seilbahn.csv
wliegt|fliegt|09-197-4-III-Seilbahn.csv
hoch_zu_^ziehen|hochzuziehen|09-197-4-III-Seilbahn.csv
Leiter|leider|09-197-4-III-Seilbahn.csv
Kond|Gondel|09-197-4-III-Seilbahn.csv
demdie|Teddy|09-197-4-III-Seilbahn.csv
nardürlich|natürlich|09-197-4-III-Seilbahn.csv
wliegten|~fliegten|09-197-4-III-Seilbahn.csv
Fenster_Seiben|Fensterscheiben|09-197-4-III-Seilbahn.csv
wun|von|09-197-4-III-Seilbahn.csv
nach_barn|Nachbarn|09-197-4-III-Seilbahn.csv
Eingefroren|eingefroren|09-197-4-III-Seilbahn.csv
so_was|sowas|09-197-4-III-Seilbahn.csv
keschogt|geschockt|09-197-4-III-Seilbahn.csv
nach_^bar|Nachbar|09-197-4-III-Seilbahn.csv
gefunderd|gewundert|09-197-4-III-Seilbahn.csv
Fester_scheibe|Fensterscheibe|09-197-4-III-Seilbahn.csv
gabu*d|kaputt|09-197-4-III-Seilbahn.csv
dendi|Teddy|09-197-4-III-Seilbahn.csv
Liegt|liegt|09-197-4-III-Seilbahn.csv
da_neben|daneben|09-197-4-III-Seilbahn.csv
*Ieh|The|09-197-4-III-Seilbahn.csv
Fagon_Unfall|Wagonunfall|09-200-4-III-Seilbahn.csv
Fagon|Wagon|09-200-4-III-Seilbahn.csv
lockert|lockert|09-200-4-III-Seilbahn.csv
pflutscht|flutscht|09-200-4-III-Seilbahn.csv
Dies|Dies|09-200-4-III-Seilbahn.csv
s****|sagte|09-200-4-III-Seilbahn.csv
verkratzt|verkratzt|09-200-4-III-Seilbahn.csv
gelaufene|gelaufene|09-201-4-III-Seilbahn.csv
briljante|brilliante|09-201-4-III-Seilbahn.csv
Seilbahnmaschiene|Seilbahnmaschine|09-201-4-III-Seilbahn.csv
schwingten|~schwingten|09-201-4-III-Seilbahn.csv
Wunder-^schöne|wunderschöne|09-201-4-III-Seilbahn.csv
ersehe|Versehen|09-201-4-III-Seilbahn.csv
zerbrach|zerbrach|09-201-4-III-Seilbahn.csv
Tolette|Toilette|09-201-4-III-Seilbahn.csv
Fensterscheibenreparierer|Fensterscheibenreparierer|09-201-4-III-Seilbahn.csv
reparierten|reparierten|09-201-4-III-Seilbahn.csv
wierfte|~wirfte|09-202-4-III-Seilbahn.csv
Seillahn|Seilbahn|09-202-4-III-Seilbahn.csv
ratlos|ratlos|09-202-4-III-Seilbahn.csv
geschah|geschah|09-203-4-III-Seilbahn.csv
zu_gewarfen|zugeworfen|09-203-4-III-Seilbahn.csv
befersdigen|befestigen|09-203-4-III-Seilbahn.csv
Halt|holt|09-203-4-III-Seilbahn.csv
Wagang|Wagon|09-203-4-III-Seilbahn.csv
yeder|jeder|09-203-4-III-Seilbahn.csv
erschrachen|erschrocken|09-203-4-III-Seilbahn.csv
verlayren|verloren|09-203-4-III-Seilbahn.csv
gondell|Gondel|09-206-4-III-Seilbahn.csv
Tedyy_Bear|Teddybär|09-206-4-III-Seilbahn.csv
rein_gelegt|reingelegt|09-206-4-III-Seilbahn.csv
Nachbarien|Nachbarin|09-206-4-III-Seilbahn.csv
erschrokt|~erschrokt|09-206-4-III-Seilbahn.csv
bißchen|bisschen|09-206-4-III-Seilbahn.csv
spiellen|spielen|09-207-4-III-Seilbahn.csv
Schnue|Schnur|09-207-4-III-Seilbahn.csv
Teddy_bär|Teddybär|09-207-4-III-Seilbahn.csv
rollte|rollte|09-207-4-III-Seilbahn.csv
idis|die|09-207-4-III-Seilbahn.csv
Gäfegnis|Gefängnis|09-207-4-III-Seilbahn.csv
knaltte|knallte|09-207-4-III-Seilbahn.csv
Glas_Scherben|Glasscherben|09-207-4-III-Seilbahn.csv
flogte|~flogte|09-207-4-III-Seilbahn.csv
panig|Panik|09-207-4-III-Seilbahn.csv
teuere|teure|09-207-4-III-Seilbahn.csv
Arme|arme|09-208-4-III-Seilbahn.csv
wohnten|wohnten|09-208-4-III-Seilbahn.csv
"hatten|"|hatten|09-208-4-III-Seilbahn.csv
eie|eine|09-208-4-III-Seilbahn.csv
se***|?se***|09-208-4-III-Seilbahn.csv
"fällte|"|~fällte|09-208-4-III-Seilbahn.csv
"kracht|"|kracht|09-208-4-III-Seilbahn.csv
aules**|?aules**|09-208-4-III-Seilbahn.csv
gt|?gt|09-208-4-III-Seilbahn.csv
kenne|kenne|09-208-4-III-Seilbahn.csv
hoffentliel|hoffentlich|09-208-4-III-Seilbahn.csv
Nachmittags|Nachmittags|09-210-4-III-Seilbahn.csv
Endschuldigten|entschuldigten|09-210-4-III-Seilbahn.csv
Steuer|Steuer|09-210-4-III-Seilbahn.csv
rüber_^zuschiben|rüberzuschieben|09-211-4-III-Seilbahn.csv
lose|lose|09-211-4-III-Seilbahn.csv
enschuldigung|Entschuldigung|09-211-4-III-Seilbahn.csv
unds|und|09-218-4-III-Seilbahn.csv
iedde|Idee|09-218-4-III-Seilbahn.csv
Seilbahen|Seilbahn|09-218-4-III-Seilbahn.csv
befsigien|befestigen|09-218-4-III-Seilbahn.csv
"fenster:""_Rand"|Fensterrand|09-218-4-III-Seilbahn.csv
Laste|~lasste|09-218-4-III-Seilbahn.csv
Geondel|Gondel|09-218-4-III-Seilbahn.csv
los_fahren|losfahren|09-218-4-III-Seilbahn.csv
fahren|Fahren|09-218-4-III-Seilbahn.csv
lost|löst|09-218-4-III-Seilbahn.csv
Beschrinen|Besitzerin|09-218-4-III-Seilbahn.csv
entschliugen|entschuldigen|09-218-4-III-Seilbahn.csv
etnschlidg|Entschuldigung|09-218-4-III-Seilbahn.csv
PS|PS|09-218-4-III-Seilbahn.csv
Mafia|Mafia|09-218-4-III-Seilbahn.csv
and|an|09-219-4-III-Seilbahn.csv
Fenster_griff|Fenstergriff|09-219-4-III-Seilbahn.csv
Waggon|Waggon|09-219-4-III-Seilbahn.csv
gegenüber_liegenden|gegenüberliegenden|09-219-4-III-Seilbahn.csv
verwirrt|verwirrt|09-219-4-III-Seilbahn.csv
passi-^eren|passieren|09-219-4-III-Seilbahn.csv
Teddy-Bär|Teddybär|09-219-4-III-Seilbahn.csv
Kannte|Kante|09-219-4-III-Seilbahn.csv
Schreck|Schreck|09-220-4-III-Seilbahn.csv
Na-^türlich|Natürlich|09-220-4-III-Seilbahn.csv
"rü-^ber|"|rüber|09-220-4-III-Seilbahn.csv
Täddy|Teddy|09-224-4-III-Seilbahn.csv
gewonnen|gewonnen|09-224-4-III-Seilbahn.csv
Gegent|Gegend|09-224-4-III-Seilbahn.csv
Ballgon|?Ballgon|09-224-4-III-Seilbahn.csv
wucht|Wucht|09-224-4-III-Seilbahn.csv
Kati|Kati|09-224-4-III-Seilbahn.csv
wenig|wenig|09-224-4-III-Seilbahn.csv
Scherben|Scherben|09-224-4-III-Seilbahn.csv
Schmeiß|schmeiß|09-226-4-III-Seilbahn.csv
schmeisste|~schmeisste|09-226-4-III-Seilbahn.csv
Dach|Dach|09-226-4-III-Seilbahn.csv
Spiel-^zeug|Spielzeug|09-226-4-III-Seilbahn.csv
Pötzlich|plötzlich|09-226-4-III-Seilbahn.csv
pötzlich|plötzlich|09-226-4-III-Seilbahn.csv
Ohhhh|Ohhhh|09-226-4-III-Seilbahn.csv
dass|Das|09-226-4-III-Seilbahn.csv
Okey|okay|09-226-4-III-Seilbahn.csv
ecktrehr|extra|09-226-4-III-Seilbahn.csv
aus_Probieren|ausprobieren|09-227-4-III-Seilbahn.csv
gewickelt|gewickelt|09-227-4-III-Seilbahn.csv
anderes|Anderes|09-227-4-III-Seilbahn.csv
nachmitag|Nachmittag|09-228-4-III-Seilbahn.csv
werfte|~werfte|09-228-4-III-Seilbahn.csv
seiel|Seil|09-228-4-III-Seilbahn.csv
Tadybär|Teddybär|09-228-4-III-Seilbahn.csv
Seiel|Seil|09-228-4-III-Seilbahn.csv
Tady|Teddy|09-228-4-III-Seilbahn.csv
geousch|Geräusch|09-228-4-III-Seilbahn.csv
"bek***m|"|bekam|09-229-4-III-Seilbahn.csv
zweiter|zweiter|09-229-4-III-Seilbahn.csv
Rüber|rüber|09-229-4-III-Seilbahn.csv
befestickte|befestigte|09-229-4-III-Seilbahn.csv
anderen|Anderen|09-229-4-III-Seilbahn.csv
zeriss|zerriss|09-229-4-III-Seilbahn.csv
fl*g|flog|09-229-4-III-Seilbahn.csv
befesdigte|befestigte|09-230-4-III-Seilbahn.csv
Sammer|Sammer|09-230-4-III-Seilbahn.csv
kaputt_machen|kaputtmachen|09-230-4-III-Seilbahn.csv
???????|???????|09-230-4-III-Seilbahn.csv
dehsalb|deshalb|09-232-4-III-Seilbahn.csv
beschlos|beschloss|09-232-4-III-Seilbahn.csv
eingeladet|~eingeladet|09-232-4-III-Seilbahn.csv
Übernachtung|Übernachtung|09-232-4-III-Seilbahn.csv
Spielzeug_Seilbahn|Spielzeugseilbahn|09-232-4-III-Seilbahn.csv
Tedyber|Teddybär|09-232-4-III-Seilbahn.csv
konnter|konnte|09-232-4-III-Seilbahn.csv
Glasscheibe|Glasscheibe|09-232-4-III-Seilbahn.csv
gethan|getan|09-232-4-III-Seilbahn.csv
verzweihfelt|verzweifelt|09-232-4-III-Seilbahn.csv
Krankenhaus|Krankenhaus|09-232-4-III-Seilbahn.csv
unmeschtich|ohnmächtig|09-232-4-III-Seilbahn.csv
worde|wurde|09-232-4-III-Seilbahn.csv
erholte|erholte|09-232-4-III-Seilbahn.csv
nagel_neu|nagelneu|09-232-4-III-Seilbahn.csv
eie|ein|09-233-4-III-Seilbahn.csv
Samstag_Morgen|Samstagmorgen|09-233-4-III-Seilbahn.csv
Flomarkt|Flohmarkt|09-233-4-III-Seilbahn.csv
er_an_^stalten|veranstalten|09-233-4-III-Seilbahn.csv
leste|~lässte|09-233-4-III-Seilbahn.csv
Deutscharbeit|Deutscharbeit|09-233-4-III-Seilbahn.csv
geschieben|geschrieben|09-233-4-III-Seilbahn.csv
Koten|Knoten|09-233-4-III-Seilbahn.csv
Schikte|schickte|09-233-4-III-Seilbahn.csv
er_reicht|erreicht|09-233-4-III-Seilbahn.csv
kappunt|kaputt|09-233-4-III-Seilbahn.csv
Grünes|grünes|09-234-4-III-Seilbahn.csv
yetz|jetzt|09-234-4-III-Seilbahn.csv
hangen|~hangen|09-237-4-III-Seilbahn.csv
Wars|Warst|09-237-4-III-Seilbahn.csv
antw-^ortete|antwortete|09-237-4-III-Seilbahn.csv
hingerannt|hingerannt|09-237-4-III-Seilbahn.csv
Banion|Banion|09-237-4-III-Seilbahn.csv
"entschuldigung|"|Entschuldigung|09-237-4-III-Seilbahn.csv
geklinkelt|geklingelt|09-243-4-III-Seilbahn.csv
gessagt|gesagt|09-243-4-III-Seilbahn.csv
runterkommen|runterkommen|09-243-4-III-Seilbahn.csv
fest_gebun-^den|festgebunden|09-243-4-III-Seilbahn.csv
rein_getzt|reingesetzt|09-243-4-III-Seilbahn.csv
grolt|gerollt|09-243-4-III-Seilbahn.csv
deuch|durch|09-243-4-III-Seilbahn.csv
Dürften|durften|09-243-4-III-Seilbahn.csv
Unnötige|Unnötige|09-246-4-III-Seilbahn.csv
Tettii_Bär_fahrt|Teddybärfahrt|09-246-4-III-Seilbahn.csv
Gongel|Gondel|09-246-4-III-Seilbahn.csv
Tetti|Teddy|09-246-4-III-Seilbahn.csv
lockat|lockert|09-246-4-III-Seilbahn.csv
vershut|versucht|09-246-4-III-Seilbahn.csv
Verande|Veranda|09-246-4-III-Seilbahn.csv
schon|Schon|09-246-4-III-Seilbahn.csv
nähmisch|nämlich|09-246-4-III-Seilbahn.csv
Versichert|versichert|09-246-4-III-Seilbahn.csv
seid|seid|09-246-4-III-Seilbahn.csv
unvall|Unfall|09-249-4-III-Seilbahn.csv
märz|März|09-249-4-III-Seilbahn.csv
Lieblings_Tedy|Lieblingsteddy|09-249-4-III-Seilbahn.csv
geliehen|geliehen|09-249-4-III-Seilbahn.csv
schreklich|schrecklich|09-249-4-III-Seilbahn.csv
Dicke|dicke|09-249-4-III-Seilbahn.csv
schnurr|Schnur|09-249-4-III-Seilbahn.csv
Fenster-^rand|Fensterrand|09-249-4-III-Seilbahn.csv
befestikte|befestigte|09-249-4-III-Seilbahn.csv
Wagor|Wagon|09-249-4-III-Seilbahn.csv
reingelegt|reingelegt|09-249-4-III-Seilbahn.csv
schubst|schubst|09-249-4-III-Seilbahn.csv
gleich|Gleich|09-249-4-III-Seilbahn.csv
wagor|Wagon|09-249-4-III-Seilbahn.csv
Traurik|traurig|09-249-4-III-Seilbahn.csv
endschuldigen|entschuldigen|09-249-4-III-Seilbahn.csv
fried|Fried|09-249-4-III-Seilbahn.csv
schlim|schlimm|09-249-4-III-Seilbahn.csv
Abe|Aber|09-249-4-III-Seilbahn.csv
fülen|fühlen|09-249-4-III-Seilbahn.csv
schuldich|schuldig|09-249-4-III-Seilbahn.csv
des_halb|deshalb|09-249-4-III-Seilbahn.csv
düch|durch|09-249-4-III-Seilbahn.csv
ersetzt|ersetzt|09-249-4-III-Seilbahn.csv
verwirte|verwirrte|09-255-4-III-Seilbahn.csv
Sonntag_Morgen|Sonntagmorgen|09-255-4-III-Seilbahn.csv
verabredeten|verabredeten|09-255-4-III-Seilbahn.csv
Zimmervebot|Zimmerverbot|09-255-4-III-Seilbahn.csv
weot|weit|09-255-4-III-Seilbahn.csv
schmiss|schmiss|09-255-4-III-Seilbahn.csv
festmachen|festmachen|09-255-4-III-Seilbahn.csv
platziert|platziert|09-255-4-III-Seilbahn.csv
erhalten|erhalten|09-255-4-III-Seilbahn.csv
standhaft|standhaft|09-255-4-III-Seilbahn.csv
Stücke|Stücke|09-255-4-III-Seilbahn.csv
Vermieter|Vermieter|09-255-4-III-Seilbahn.csv
Fänstas|Fensters|09-261-4-III-Seilbahn.csv
denen|deinen|09-261-4-III-Seilbahn.csv
wirf|wirf|09-261-4-III-Seilbahn.csv
knote|knote|09-261-4-III-Seilbahn.csv
Fänster|Fenster|09-261-4-III-Seilbahn.csv
tuhe|tue|09-261-4-III-Seilbahn.csv
nahr|nah|09-261-4-III-Seilbahn.csv
stabil|stabil|09-261-4-III-Seilbahn.csv
Linda|Linda|09-261-4-III-Seilbahn.csv
überrast|überrascht|09-261-4-III-Seilbahn.csv
Dar|Das|09-262-4-III-Seilbahn.csv
Graten|Garten|09-262-4-III-Seilbahn.csv
Seilende|Seilende|09-262-4-III-Seilbahn.csv
"Seilende|"|Seilende|09-262-4-III-Seilbahn.csv
Darauf_^hin|Daraufhin|09-262-4-III-Seilbahn.csv
Korb|Korb|09-262-4-III-Seilbahn.csv
startbereit|startbereit|09-262-4-III-Seilbahn.csv
fest_gemacht|festgemacht|09-262-4-III-Seilbahn.csv
Korm|Korb|09-262-4-III-Seilbahn.csv
Kleiner|kleiner|09-262-4-III-Seilbahn.csv
Teddyber|Teddybär|09-262-4-III-Seilbahn.csv
ham|kam|09-262-4-III-Seilbahn.csv
Passiren|passieren|09-262-4-III-Seilbahn.csv
Schlan|Schlamm|09-262-4-III-Seilbahn.csv
Maysbonne|Maysbonne|09-262-4-III-Seilbahn.csv
Freundlich|freundlich|09-262-4-III-Seilbahn.csv
böre|böse|09-262-4-III-Seilbahn.csv
Los_gehlassen|losgelassen|09-262-4-III-Seilbahn.csv
honzentriert|konzentriert|09-262-4-III-Seilbahn.csv
nicht*|nichts|09-262-4-III-Seilbahn.csv
Misgeschick|Missgeschick|09-264-4-III-Seilbahn.csv
Spannen|spannen|09-265-4-III-Seilbahn.csv
ine|in|09-265-4-III-Seilbahn.csv
schuenken|schwenken|09-265-4-III-Seilbahn.csv
unter_nehmen|unternehmen|09-265-4-III-Seilbahn.csv
indere|andere|09-265-4-III-Seilbahn.csv
Achtung|Achtung|09-265-4-III-Seilbahn.csv
gelöst|gelöst|09-265-4-III-Seilbahn.csv
Fuau|Frau|09-265-4-III-Seilbahn.csv
Eisbär|Eisbär|09-265-4-III-Seilbahn.csv
hoch-^zu_ziehen|hochzuziehen|09-265-4-III-Seilbahn.csv
trotztem|trotzdem|09-265-4-III-Seilbahn.csv
ino|ins|09-265-4-III-Seilbahn.csv
Erschrak|erschrak|09-265-4-III-Seilbahn.csv
Vadamt|verdammt|09-265-4-III-Seilbahn.csv
Teddie|Teddy|09-265-4-III-Seilbahn.csv
Fenster_hanck|Fensterbank|09-265-4-III-Seilbahn.csv
sonnentag|Sonnentag|09-268-4-III-Seilbahn.csv
Dedybären|Teddybären|09-268-4-III-Seilbahn.csv
gesickt|geschickt|09-268-4-III-Seilbahn.csv
stirste|stürzte|09-268-4-III-Seilbahn.csv
lauf_Baum|Laufbaum|09-268-4-III-Seilbahn.csv
"Krach|"|Krach|09-268-4-III-Seilbahn.csv
ge*ökd|gehört|09-268-4-III-Seilbahn.csv
Kappute|kaputte|09-268-4-III-Seilbahn.csv
Dadybär|Teddybär|09-268-4-III-Seilbahn.csv
sicn|sich|09-268-4-III-Seilbahn.csv
mmmm|?mmmm|09-268-4-III-Seilbahn.csv
lauf_Baum_Hose|Laufbaumhose|09-268-4-III-Seilbahn.csv
Mütter|Mütter|09-268-4-III-Seilbahn.csv
anerefen|angerufen|09-268-4-III-Seilbahn.csv
asert|ersetzt|09-268-4-III-Seilbahn.csv
wonen|wohnen|09-270-4-III-Seilbahn.csv
grünem|grünem|09-270-4-III-Seilbahn.csv
Werend_dessen|Währenddessen|09-270-4-III-Seilbahn.csv
fähren|fahren|09-270-4-III-Seilbahn.csv
Bewoner|Bewohner|09-270-4-III-Seilbahn.csv
Güte|Güte|09-270-4-III-Seilbahn.csv
zerbrochendes|~zerbrochendes|09-275-4-III-Seilbahn.csv
wid|wird|09-275-4-III-Seilbahn.csv
stuck|Stück|09-275-4-III-Seilbahn.csv
befesticht|befestigt|09-275-4-III-Seilbahn.csv
seile|Seile|09-275-4-III-Seilbahn.csv
funkistonirt|funktioniert|09-275-4-III-Seilbahn.csv
tralalalala|?tralalalala|09-275-4-III-Seilbahn.csv
lüst|löst|09-275-4-III-Seilbahn.csv
und*eren|unteren|09-275-4-III-Seilbahn.csv
Blauer|Blauer|09-275-4-III-Seilbahn.csv
enstuldicken|entschuldigen|09-275-4-III-Seilbahn.csv
enstuldigung|Entschuldigung|09-275-4-III-Seilbahn.csv
an_genom_en|angenommen|09-275-4-III-Seilbahn.csv
lepten|lebten|09-275-4-III-Seilbahn.csv
Sailban|Seilbahn|09-277-4-III-Seilbahn.csv
Nachbern|Nachbarn|09-277-4-III-Seilbahn.csv
los|Los|09-277-4-III-Seilbahn.csv
fahrren|fahren|09-277-4-III-Seilbahn.csv
Wagonge|Wagon|09-277-4-III-Seilbahn.csv
Heins|Heins|09-277-4-III-Seilbahn.csv
War|Was|09-277-4-III-Seilbahn.csv
angebunden|angebunden|09-279-4-III-Seilbahn.csv
kabine|Kabine|09-279-4-III-Seilbahn.csv
gegleitet|~gegleitet|09-279-4-III-Seilbahn.csv
wakkeln|wackeln|09-279-4-III-Seilbahn.csv
Kabbine|Kabine|09-279-4-III-Seilbahn.csv
verursacht|verursacht|09-279-4-III-Seilbahn.csv
erschrokken|erschrocken|09-279-4-III-Seilbahn.csv
erschtaund|erstaunt|09-279-4-III-Seilbahn.csv
rübber|rüber|09-284-4-III-Seilbahn.csv
Grif|Griff|09-284-4-III-Seilbahn.csv
zer-^schmettert|zerschmettert|09-284-4-III-Seilbahn.csv
komischen|komischen|09-284-4-III-Seilbahn.csv
Gesichts-^ausdruk|Gesichtsausdruck|09-284-4-III-Seilbahn.csv
aufgeweckt|aufgeweckt|09-284-4-III-Seilbahn.csv
Daher|Daher|09-285-4-III-Seilbahn.csv
Haus_arest|Hausarrest|09-285-4-III-Seilbahn.csv
Wolle|Wolle|09-285-4-III-Seilbahn.csv
Werent|Während|09-285-4-III-Seilbahn.csv
Glubsch-^auge|Glubschauge|09-285-4-III-Seilbahn.csv
Start_klar|startklar|09-285-4-III-Seilbahn.csv
nieman-^dem|niemandem|09-285-4-III-Seilbahn.csv
auffiel|auffiel|09-285-4-III-Seilbahn.csv
Ziel|Ziel|09-285-4-III-Seilbahn.csv
Gon-^del|Gondel|09-285-4-III-Seilbahn.csv
hochzuziehen|hochzuziehen|09-285-4-III-Seilbahn.csv
da-^ran|daran|09-285-4-III-Seilbahn.csv
Schadenersatz|Schadenersatz|09-285-4-III-Seilbahn.csv
hochziehen|hochziehen|09-285-4-III-Seilbahn.csv
Kabumsche|?Kabumsche|09-285-4-III-Seilbahn.csv
Nach-^bar|Nachbar|09-285-4-III-Seilbahn.csv
Teddyseilbahn|Teddyseilbahn|09-286-4-III-Seilbahn.csv
Las|Lass|09-286-4-III-Seilbahn.csv
Seilbahnbahn|~Seilbahnbahn|09-286-4-III-Seilbahn.csv
Mä-^dchen|Mädchen|09-286-4-III-Seilbahn.csv
befstigt|befestigt|09-286-4-III-Seilbahn.csv
Dazu|Dazu|09-286-4-III-Seilbahn.csv
befestigete|befestigte|09-286-4-III-Seilbahn.csv
Godel|Gondel|09-286-4-III-Seilbahn.csv
klapen|klappen|09-286-4-III-Seilbahn.csv
rutchen|rutschen|09-286-4-III-Seilbahn.csv
ab_gebrochen|abgebrochen|09-286-4-III-Seilbahn.csv
Glascheibe|Glasscheibe|09-286-4-III-Seilbahn.csv
Ge*kukt|gekuckt|09-286-4-III-Seilbahn.csv
Wart|Wart|09-286-4-III-Seilbahn.csv
enschudickt|entschuldigt|09-286-4-III-Seilbahn.csv
Schärben|Scherben|09-287-4-III-Seilbahn.csv
Fenster-bank|Fensterbank|09-287-4-III-Seilbahn.csv
Letztens|Letztens|09-288-4-III-Seilbahn.csv
tut|Tut|09-288-4-III-Seilbahn.csv
wikel|wickel|09-288-4-III-Seilbahn.csv
"schleuder|"|schleuder|09-288-4-III-Seilbahn.csv
schleuderte|schleuderte|09-288-4-III-Seilbahn.csv
"seine|"|seine|09-288-4-III-Seilbahn.csv
klammert|klammert|09-288-4-III-Seilbahn.csv
"holt|"|holt|09-288-4-III-Seilbahn.csv
säzt|setzt|09-288-4-III-Seilbahn.csv
Fahrt|Fahrt|09-288-4-III-Seilbahn.csv
"für|"|für|09-288-4-III-Seilbahn.csv
ganz|Ganz|09-288-4-III-Seilbahn.csv
"unten|"|unten|09-288-4-III-Seilbahn.csv
dunter|drunter|09-288-4-III-Seilbahn.csv
wont|wohnt|09-288-4-III-Seilbahn.csv
Budi|Budi|09-288-4-III-Seilbahn.csv
Fesntenerbank|Fensterbank|09-288-4-III-Seilbahn.csv
tragich|tragisch|09-288-4-III-Seilbahn.csv
Mr|Mr.|09-288-4-III-Seilbahn.csv
"Er|"|Er|09-288-4-III-Seilbahn.csv
erklären|erklären|09-288-4-III-Seilbahn.csv
eltern|Eltern|09-288-4-III-Seilbahn.csv
Tedyybärumfall|Teddybärunfall|09-290-4-III-Seilbahn.csv
Teddyy_bär|Teddybär|09-290-4-III-Seilbahn.csv
waggon-^g|Waggon|09-290-4-III-Seilbahn.csv
irgent_wo_^hin|irgendwohin|09-290-4-III-Seilbahn.csv
wagongt|Wagon|09-290-4-III-Seilbahn.csv
stehckt|steckt|09-290-4-III-Seilbahn.csv
waagngog|Wagon|09-290-4-III-Seilbahn.csv
geändert|geändert|09-290-4-III-Seilbahn.csv
Immer|immer|09-290-4-III-Seilbahn.csv
verteilen|verteilen|09-290-4-III-Seilbahn.csv
Tädyy|Teddy|09-290-4-III-Seilbahn.csv
Fensterbant|Fensterbank|09-290-4-III-Seilbahn.csv
brauchte|brauchte|09-291-4-III-Seilbahn.csv
kipley|Kipley|09-291-4-III-Seilbahn.csv
Forschungsprojekt|Forschungsprojekt|09-291-4-III-Seilbahn.csv
Kinderzimmerfenster|Kinderzimmerfenster|09-291-4-III-Seilbahn.csv
Stubenarest|Stubenarrest|09-291-4-III-Seilbahn.csv
Kipley|Kipley|09-291-4-III-Seilbahn.csv
Hmmm|?Hmmm|09-291-4-III-Seilbahn.csv
verlässt|verlässt|09-291-4-III-Seilbahn.csv
schmies|schmiss|09-291-4-III-Seilbahn.csv
saust|saust|09-291-4-III-Seilbahn.csv
Juhu|Juhu|09-291-4-III-Seilbahn.csv
"Oh|"|Oh|09-291-4-III-Seilbahn.csv
entäuscht|enttäuscht|09-291-4-III-Seilbahn.csv
eilte|eilte|09-291-4-III-Seilbahn.csv
Kaputte|kaputte|09-291-4-III-Seilbahn.csv
Schönes|schönes|09-291-4-III-Seilbahn.csv
saagte|sagte|09-291-4-III-Seilbahn.csv
erzähle|erzähle|09-291-4-III-Seilbahn.csv
hausarest|Hausarrest|09-293-4-III-Seilbahn.csv
konnt|konnte|09-293-4-III-Seilbahn.csv
Fenster_rahmen|Fensterrahmen|09-294-4-III-Seilbahn.csv
Lies|ließ|09-294-4-III-Seilbahn.csv
verhakte|verhakte|09-294-4-III-Seilbahn.csv
Teddy_Sunt-man|Teddy-Stuntman|09-298-4-III-Seilbahn.csv
