original|corrected|filename|freq_ori|freq_cor|freq_tup
Aause|Hause|08-472-4-II-Fundbuero.csv|1|406|1
EhDE|ENDE|08-472-4-II-Fundbuero.csv|1|19|1
Schwimmwetbewerb|Schwimmwettbewerb|08-474-4-II-Fundbuero.csv|1|1|1
ausstigen|ausstiegen|08-474-4-II-Fundbuero.csv|1|5|1
holtte|holte|08-474-4-II-Fundbuero.csv|1|59|1
rechtseitisch|rechtzeitig|08-474-4-II-Fundbuero.csv|1|2|1
wettbewerb|Wettbewerb|08-474-4-II-Fundbuero.csv|1|1|1
gewann|gewann|08-474-4-II-Fundbuero.csv|1|1|1
Ersten|ersten|08-474-4-II-Fundbuero.csv|1|7|1
fensder|Fenster|08-476-4-II-Fundbuero.csv|3|900|3
merkwodigen|merkwürdigen|08-476-4-II-Fundbuero.csv|1|1|1
ploslich|plötzlich|08-476-4-II-Fundbuero.csv|1|198|1
wigde|winkte|08-476-4-II-Fundbuero.csv|1|39|1
or|oh|08-476-4-II-Fundbuero.csv|1|32|1
bes|Bus|08-476-4-II-Fundbuero.csv|1|761|1
rchdig|richtig|08-476-4-II-Fundbuero.csv|1|39|1
schdop|stopp|08-476-4-II-Fundbuero.csv|1|5|1
hlten|halten|08-476-4-II-Fundbuero.csv|1|81|1
legde|legte|08-476-4-II-Fundbuero.csv|1|36|1
regal|Regal|08-476-4-II-Fundbuero.csv|2|3|2
nem|nem|08-476-4-II-Fundbuero.csv|2|1|1
Kleinem|kleinem|08-476-4-II-Fundbuero.csv|1|2|1
mechen|Mädchen|08-476-4-II-Fundbuero.csv|1|104|1
cake|Jacke|08-476-4-II-Fundbuero.csv|1|226|1
danKe|danke|08-476-4-II-Fundbuero.csv|1|71|1
schs|tschüss|08-476-4-II-Fundbuero.csv|1|10|1
eleben|erleben|08-476-4-II-Fundbuero.csv|1|1|1
feliren|verlieren|08-476-4-II-Fundbuero.csv|1|4|1
Taschenpanne|Taschenpanne|08-477-4-II-Fundbuero.csv|1|1|1
paste|passte|08-477-4-II-Fundbuero.csv|2|2|2
Austeigt|aussteigt|08-477-4-II-Fundbuero.csv|1|1|1
Vergesen|vergessen|08-477-4-II-Fundbuero.csv|1|286|1
Bemerkte|bemerkte|08-477-4-II-Fundbuero.csv|1|45|1
stir|Stier|08-477-4-II-Fundbuero.csv|1|1|1
Regenschirme|Regenschirme|08-477-4-II-Fundbuero.csv|1|1|1
kartongs|Kartons|08-477-4-II-Fundbuero.csv|1|11|1
gegenstände|Gegenstände|08-477-4-II-Fundbuero.csv|1|1|1
LERA'S|LEAS|08-486-4-II-Fundbuero.csv|1|1|1
RUCKSACK|RUCKSACK|08-486-4-II-Fundbuero.csv|1|1|1
siehzt|sitzt|08-486-4-II-Fundbuero.csv|1|144|1
allter|alter|08-486-4-II-Fundbuero.csv|1|69|1
Oper|Opa|08-486-4-II-Fundbuero.csv|4|22|4
Rucksagk|Rucksack|08-486-4-II-Fundbuero.csv|4|461|4
ausgestieben|ausgestiegen|08-486-4-II-Fundbuero.csv|1|46|1
bisshen|bisschen|08-486-4-II-Fundbuero.csv|1|64|1
Rucksagt|Rucksack|08-486-4-II-Fundbuero.csv|1|461|1
hergerant|hergerannt|08-486-4-II-Fundbuero.csv|1|1|1
Fileischt|Vielleicht|08-486-4-II-Fundbuero.csv|1|8|1
sollst|sollst|08-486-4-II-Fundbuero.csv|1|2|1
danken|danken|08-486-4-II-Fundbuero.csv|3|7|3
bock|Bock|08-489-4-II-Fundbuero.csv|1|3|1
lock|Bock|08-489-4-II-Fundbuero.csv|1|3|1
trage|trage|08-489-4-II-Fundbuero.csv|1|1|1
ausgeschtiegen|ausgestiegen|08-489-4-II-Fundbuero.csv|1|46|1
schwitzte|schwitzte|08-489-4-II-Fundbuero.csv|1|1|1
Kuch|Kuh|08-489-4-II-Fundbuero.csv|1|1|1
Nasenferschtopfung|Nasenverstopfung|08-489-4-II-Fundbuero.csv|1|1|1
Holl|Hol|08-489-4-II-Fundbuero.csv|1|1|1
that|tat|08-489-4-II-Fundbuero.csv|1|16|1
Ferabschiedet|verabschiedet|08-489-4-II-Fundbuero.csv|1|2|1
Aufregende|aufregende|08-491-4-II-Fundbuero.csv|1|1|1
Einkaufzentrum|Einkaufszentrum|08-491-4-II-Fundbuero.csv|1|1|1
eilig|eilig|08-491-4-II-Fundbuero.csv|1|2|1
irgentwann|irgendwann|08-491-4-II-Fundbuero.csv|1|5|1
Meinen|meinen|08-491-4-II-Fundbuero.csv|2|41|1
Gehfül|Gefühl|08-492-4-II-Fundbuero.csv|1|9|1
HinterTür|Hintertür|08-492-4-II-Fundbuero.csv|1|1|1
geklopfe|Geklopfe|08-492-4-II-Fundbuero.csv|1|1|1
faste|fasste|08-492-4-II-Fundbuero.csv|1|1|1
Liebe|liebe|08-497-4-II-Fundbuero.csv|3|1|1
Angekomen|angekommen|08-497-4-II-Fundbuero.csv|1|60|1
fertieft|vertieft|08-497-4-II-Fundbuero.csv|1|3|1
Läden|Läden|08-497-4-II-Fundbuero.csv|1|1|1
zugingen|zugingen|08-497-4-II-Fundbuero.csv|1|1|1
Irgentetwas|Irgendetwas|08-497-4-II-Fundbuero.csv|1|1|1
nö|nö|08-497-4-II-Fundbuero.csv|1|1|1
Beiten|beiden|08-497-4-II-Fundbuero.csv|1|100|1
Welche|Welche|08-497-4-II-Fundbuero.csv|1|1|1
beware|bewahre|08-497-4-II-Fundbuero.csv|1|1|1
losfuhr|losfuhr|08-500-4-II-Fundbuero.csv|2|4|2
krigten|kriegten|08-500-4-II-Fundbuero.csv|1|2|1
Dem|Dem|08-500-4-II-Fundbuero.csv|2|2|1
abholln|abholen|08-500-4-II-Fundbuero.csv|1|10|1
achtunddreisig|achtunddreißig|08-500-4-II-Fundbuero.csv|2|8|2
ihrgentwann|irgendwann|08-500-4-II-Fundbuero.csv|1|5|1
Muss|muss|08-603-4-II-Fundbuero.csv|1|103|1
ankarm|ankam|08-603-4-II-Fundbuero.csv|1|11|1
Plötzlig|Plötzlich|08-603-4-II-Fundbuero.csv|2|384|2
ruksack|Rucksack|08-603-4-II-Fundbuero.csv|2|461|2
Busses|Busses|08-603-4-II-Fundbuero.csv|1|3|1
lechelndem|lächelndem|08-603-4-II-Fundbuero.csv|1|1|1
dedankt|bedankt|08-603-4-II-Fundbuero.csv|1|17|1
hät|hat|08-604-4-II-Fundbuero.csv|2|3155|1
sitzplatz|Sitzplatz|08-604-4-II-Fundbuero.csv|1|1|1
Stufen|Stufen|08-604-4-II-Fundbuero.csv|1|1|1
erschräkt|erschreckt|08-604-4-II-Fundbuero.csv|1|63|1
schlislich|schließlich|08-604-4-II-Fundbuero.csv|2|4|2
Gelborangenen|gelborangenen|08-604-4-II-Fundbuero.csv|1|1|1
antfortet|antwortet|08-604-4-II-Fundbuero.csv|1|39|1
aller|aller|08-604-4-II-Fundbuero.csv|3|3|3
dadrin|dadrin|08-604-4-II-Fundbuero.csv|1|2|1
Busshalltestelle|Bushaltestelle|08-607-4-II-Fundbuero.csv|1|16|1
merkwürdiga|merkwürdiger|08-612-4-II-Fundbuero.csv|1|8|1
umgestigen|umgestiegen|08-612-4-II-Fundbuero.csv|1|1|1
weitergehen|weitergehen|08-612-4-II-Fundbuero.csv|1|1|1
nicht-|nicht|08-612-4-II-Fundbuero.csv|1|1177|1
dord|dort|08-612-4-II-Fundbuero.csv|2|45|2
mergt-|merkt|08-612-4-II-Fundbuero.csv|1|44|1
vogesen|vergessen|08-612-4-II-Fundbuero.csv|1|286|1
zaygte|zeigte|08-612-4-II-Fundbuero.csv|1|52|1
mädschen|Mädchen|08-612-4-II-Fundbuero.csv|1|104|1
Bushaltestehle|Bushaltestelle|08-620-4-II-Fundbuero.csv|1|16|1
wiengte|winkte|08-620-4-II-Fundbuero.csv|1|39|1
schaffte|schaffte|08-620-4-II-Fundbuero.csv|1|10|1
einemem|einem|08-622-4-II-Fundbuero.csv|1|292|1
Biro|Büro|08-622-4-II-Fundbuero.csv|3|14|3
fundBiro|Fundbüro|08-622-4-II-Fundbuero.csv|1|351|1
For|Vor|08-640-4-II-Fundbuero.csv|5|25|2
Achtendreisig|achtunddreißig|08-640-4-II-Fundbuero.csv|1|8|1
nachschauen|nachschauen|08-640-4-II-Fundbuero.csv|1|1|1
falirt|verliert|08-643-4-II-Fundbuero.csv|1|12|1
Bushaltestele|Bushaltestelle|08-643-4-II-Fundbuero.csv|1|16|1
Bushaltesteler|Bushaltestelle|08-643-4-II-Fundbuero.csv|1|16|1
trepen|Treppen|08-643-4-II-Fundbuero.csv|1|5|1
fergaß|vergaß|08-643-4-II-Fundbuero.csv|1|34|1
ause|aus|08-643-4-II-Fundbuero.csv|1|826|1
ruksag|Rucksack|08-643-4-II-Fundbuero.csv|1|461|1
zaigde|zeigte|08-643-4-II-Fundbuero.csv|1|52|1
näden|nächsten|08-643-4-II-Fundbuero.csv|1|56|1
orgene|orangene|08-643-4-II-Fundbuero.csv|1|1|1
bedangde|bedankte|08-643-4-II-Fundbuero.csv|1|22|1
zuhrür|zurück|08-643-4-II-Fundbuero.csv|1|133|1
boten|Boden|08-647-4-II-Fundbuero.csv|1|144|1
wargehsen|vergessen|08-647-4-II-Fundbuero.csv|1|286|1
wergehsen|vergessen|08-647-4-II-Fundbuero.csv|1|286|1
gehschogt|geschockt|08-647-4-II-Fundbuero.csv|1|20|1
Ein|ein|08-647-4-II-Fundbuero.csv|68|2154|1
Fundbüromann|Fundbüromann|08-647-4-II-Fundbuero.csv|1|5|1
trine|drin|08-647-4-II-Fundbuero.csv|1|79|1
Ferlorene|Verlorene|08-659-4-II-Fundbuero.csv|3|1|1
Ubahn|U-Bahn|08-659-4-II-Fundbuero.csv|1|5|1
merkwürdigu|merkwürdiger|08-659-4-II-Fundbuero.csv|1|8|1
marn|Mann|08-659-4-II-Fundbuero.csv|1|674|1
Helt|hält|08-659-4-II-Fundbuero.csv|2|86|1
dicht|nicht|08-659-4-II-Fundbuero.csv|1|1177|1
fagist|vergisst|08-659-4-II-Fundbuero.csv|1|34|1
Merkwürdige|merkwürdige|08-659-4-II-Fundbuero.csv|1|7|1
fasaucht|versucht|08-659-4-II-Fundbuero.csv|1|71|1
GelbOranger|gelb-orangener|08-670-4-II-Fundbuero.csv|1|1|1
Cüs|Tschüss|08-670-4-II-Fundbuero.csv|2|14|2
hinfelt|hinfällt|08-682-4-II-Fundbuero.csv|1|2|1
Mitt|mit|08-682-4-II-Fundbuero.csv|1|1459|1
hond|Hand|08-682-4-II-Fundbuero.csv|1|295|1
sehn|sehr|08-682-4-II-Fundbuero.csv|8|489|2
Erschroken|erschrocken|08-682-4-II-Fundbuero.csv|2|127|1
nochause|nachhause|08-682-4-II-Fundbuero.csv|1|37|1
funtlüro|Fundbüro|08-682-4-II-Fundbuero.csv|1|351|1
rucksok|Rucksack|08-682-4-II-Fundbuero.csv|1|461|1
ruksok|Rucksack|08-682-4-II-Fundbuero.csv|1|461|1
te|the|08-682-4-II-Fundbuero.csv|3|4|2
stopt|stoppt|08-692-4-II-Fundbuero.csv|1|1|1
schreid|schreit|08-692-4-II-Fundbuero.csv|1|30|1
kloft|klopft|08-692-4-II-Fundbuero.csv|1|11|1
farzeug|Fahrzeug|08-692-4-II-Fundbuero.csv|1|1|1
abeiter|Arbeiter|08-692-4-II-Fundbuero.csv|1|4|1
schönem|schönem|08-693-4-II-Fundbuero.csv|2|2|2
endspand|entspannt|08-693-4-II-Fundbuero.csv|1|3|1
vertief|vertieft|08-693-4-II-Fundbuero.csv|1|3|1
erfolg|Erfolg|08-693-4-II-Fundbuero.csv|1|3|1
Nahe|nahe|08-693-4-II-Fundbuero.csv|1|1|1
gelegendis|gelegenes|08-693-4-II-Fundbuero.csv|1|1|1
Fundbüros|Fundbüros|08-693-4-II-Fundbuero.csv|1|2|1
ervolk|Erfolg|08-693-4-II-Fundbuero.csv|1|3|1
Zerbrochene|zerbrochene|09-002-4-III-Seilbahn.csv|3|14|3
Vase|Vase|09-002-4-III-Seilbahn.csv|2|2|2
runtergeffallen|runtergefallen|09-002-4-III-Seilbahn.csv|1|41|1
geschrien|geschrien|09-002-4-III-Seilbahn.csv|2|9|2
Hausarrest|Hausarrest|09-002-4-III-Seilbahn.csv|5|23|5
binden|binden|09-002-4-III-Seilbahn.csv|4|4|4
Seilbahn|Seilbahn|09-002-4-III-Seilbahn.csv|181|245|181
gehofft|gehofft|09-002-4-III-Seilbahn.csv|1|1|1
funktioniert|funktioniert|09-002-4-III-Seilbahn.csv|2|4|2
Schnur|Schnur|09-002-4-III-Seilbahn.csv|42|66|42
losgellasen|losgelassen|09-002-4-III-Seilbahn.csv|1|36|1
Kopfweh|Kopfweh|09-002-4-III-Seilbahn.csv|1|1|1
Gondell|Gondel|09-005-4-III-Seilbahn.csv|11|265|11
fenstern|Fenstern|09-005-4-III-Seilbahn.csv|1|6|1
bindet|bindet|09-005-4-III-Seilbahn.csv|19|22|19
Teddy|Teddy|09-005-4-III-Seilbahn.csv|264|388|264
Bewohnerin|Bewohnerin|09-005-4-III-Seilbahn.csv|3|4|3
wundert|wundert|09-005-4-III-Seilbahn.csv|8|10|8
warf|warf|09-015-4-III-Seilbahn.csv|42|47|42
befestigte|befestigte|09-015-4-III-Seilbahn.csv|21|30|21
TadyBer|Teddybär|09-015-4-III-Seilbahn.csv|1|160|1
Hengen|hängen|09-015-4-III-Seilbahn.csv|1|9|1
Seibahn|Seilbahn|09-015-4-III-Seilbahn.csv|2|245|2
Fenst|Fenster|09-015-4-III-Seilbahn.csv|2|900|2
Kapputte|kaputte|09-018-4-III-Seilbahn.csv|1|35|1
Fenter|Fenster|09-018-4-III-Seilbahn.csv|1|900|1
draußenverbot|Draußen-Verbot|09-018-4-III-Seilbahn.csv|1|1|1
nahne|nahm|09-018-4-III-Seilbahn.csv|1|84|1
Lift|Lift|09-018-4-III-Seilbahn.csv|1|6|1
lift|Lift|09-018-4-III-Seilbahn.csv|2|6|2
juckte|juckte|09-018-4-III-Seilbahn.csv|1|1|1
Gondel|Gondel|09-021-4-III-Seilbahn.csv|175|265|175
langweilen|langweilen|09-021-4-III-Seilbahn.csv|1|2|1
einfehlt|einfällt|09-021-4-III-Seilbahn.csv|1|2|1
beschtimt|bestimmt|09-021-4-III-Seilbahn.csv|1|19|1
befestigen|befestigen|09-021-4-III-Seilbahn.csv|7|9|7
fruh|früh|09-021-4-III-Seilbahn.csv|1|4|1
band|band|09-021-4-III-Seilbahn.csv|17|8|7
Nachbarin|Nachbarin|09-021-4-III-Seilbahn.csv|33|74|33
schroglig|schrecklich|09-023-4-III-Seilbahn.csv|1|6|1
seilban|Seilbahn|09-023-4-III-Seilbahn.csv|6|245|6
Krid|kriegt|09-023-4-III-Seilbahn.csv|1|68|1
Seilban|Seilbahn|09-023-4-III-Seilbahn.csv|11|245|11
mard|macht|09-023-4-III-Seilbahn.csv|1|270|1
wagun|Wagen|09-023-4-III-Seilbahn.csv|1|12|1
schpilen|spielen|09-023-4-III-Seilbahn.csv|1|111|1
sid|zieht|09-023-4-III-Seilbahn.csv|15|100|1
Hor|hoch|09-023-4-III-Seilbahn.csv|1|89|1
knal|knall|09-023-4-III-Seilbahn.csv|4|1|1
Seide|Scheibe|09-023-4-III-Seilbahn.csv|2|37|2
Bär|Bär|09-023-4-III-Seilbahn.csv|16|24|16
kapum|kaputt|09-023-4-III-Seilbahn.csv|1|160|1
kund|kommt|09-023-4-III-Seilbahn.csv|1|364|1
Unglück|Unglück|09-025-4-III-Seilbahn.csv|7|16|7
ausprobieren|ausprobieren|09-025-4-III-Seilbahn.csv|1|2|1
Nilo|Nilo|09-025-4-III-Seilbahn.csv|1|1|1
lösst|löst|09-025-4-III-Seilbahn.csv|1|8|1
gracht|kracht|09-025-4-III-Seilbahn.csv|1|13|1
unterbewohnerin|Unterbewohnerin|09-025-4-III-Seilbahn.csv|2|2|2
Diregt|Direkt|09-025-4-III-Seilbahn.csv|1|3|1
getahn|getan|09-025-4-III-Seilbahn.csv|4|22|4
eh|eh|09-025-4-III-Seilbahn.csv|1|2|1
ausgewekset|ausgewechselt|09-025-4-III-Seilbahn.csv|1|1|1
Kondel|Gondel|09-026-4-III-Seilbahn.csv|11|265|11
Tut|tut|09-026-4-III-Seilbahn.csv|8|69|1
Tedi|Teddy|09-026-4-III-Seilbahn.csv|15|388|15
duch|durch|09-026-4-III-Seilbahn.csv|8|59|8
Nachberin|Nachbarin|09-026-4-III-Seilbahn.csv|14|74|14
gabuten|kaputten|09-026-4-III-Seilbahn.csv|1|8|1
wärfen|werfen|09-028-4-III-Seilbahn.csv|1|21|1
seilstrik|Seilstrick|09-028-4-III-Seilbahn.csv|1|2|1
befestigt|befestigt|09-028-4-III-Seilbahn.csv|42|58|42
seitstrik|Seilstrick|09-028-4-III-Seilbahn.csv|1|2|1
fehnsterbank|Fensterbank|09-028-4-III-Seilbahn.csv|1|90|1
schigt|schickt|09-028-4-III-Seilbahn.csv|1|7|1
seitban-|Seilbahn|09-028-4-III-Seilbahn.csv|1|245|1
ferfängt|verfängt|09-028-4-III-Seilbahn.csv|1|1|1
Schraube|Schraube|09-028-4-III-Seilbahn.csv|7|10|7
bär|Bär|09-028-4-III-Seilbahn.csv|7|24|7
dus|das|09-028-4-III-Seilbahn.csv|1|1817|1
itasche|Etage|09-028-4-III-Seilbahn.csv|1|2|1
hernab|herab|09-028-4-III-Seilbahn.csv|1|2|1
seitban|Seilbahn|09-028-4-III-Seilbahn.csv|1|245|1
zerbricht|zerbricht|09-028-4-III-Seilbahn.csv|2|2|2
Meier|Meier|09-028-4-III-Seilbahn.csv|1|1|1
seibe|Scheibe|09-028-4-III-Seilbahn.csv|1|37|1
kabot|kaputt|09-028-4-III-Seilbahn.csv|1|160|1
Tedybär|Teddybär|09-029-4-III-Seilbahn.csv|25|160|25
Frühlingtag|Frühlingstag|09-029-4-III-Seilbahn.csv|1|1|1
abend|abend|09-029-4-III-Seilbahn.csv|4|2|2
edde|Idee|09-029-4-III-Seilbahn.csv|1|97|1
schickte|schickte|09-029-4-III-Seilbahn.csv|1|2|1
schicken|schicken|09-029-4-III-Seilbahn.csv|3|5|3
geschickt|geschickt|09-029-4-III-Seilbahn.csv|3|5|3
geknallt|geknallt|09-029-4-III-Seilbahn.csv|4|8|4
Kaputtgegangen|kaputtgegangen|09-029-4-III-Seilbahn.csv|1|21|1
etage|Etage|09-029-4-III-Seilbahn.csv|1|2|1
Nachbaren|Nachbarin|09-029-4-III-Seilbahn.csv|1|74|1
interessierte|interessierte|09-029-4-III-Seilbahn.csv|1|1|1
TedyBär|Teddybär|09-029-4-III-Seilbahn.csv|3|160|3
befeselt|befestigt|09-031-4-III-Seilbahn.csv|1|58|1
Fenskerbank|Fensterbank|09-031-4-III-Seilbahn.csv|1|90|1
schibt|schiebt|09-031-4-III-Seilbahn.csv|1|6|1
woht|wohnt|09-031-4-III-Seilbahn.csv|1|10|1
Seils|Seils|09-035-4-III-Seilbahn.csv|1|1|1
abgerissen|abgerissen|09-035-4-III-Seilbahn.csv|3|5|3
gezoge|gezogen|09-035-4-III-Seilbahn.csv|1|17|1
untere|untere|09-035-4-III-Seilbahn.csv|8|8|8
nachbar|Nachbar|09-035-4-III-Seilbahn.csv|5|35|5
ward|wart|09-035-4-III-Seilbahn.csv|1|1|1
antworteten|antworteten|09-035-4-III-Seilbahn.csv|3|3|3
Passt|Passt|09-035-4-III-Seilbahn.csv|2|1|1
Missgeschick|Missgeschick|09-037-4-III-Seilbahn.csv|2|4|2
Stück|Stück|09-037-4-III-Seilbahn.csv|9|26|9
Holz|Holz|09-037-4-III-Seilbahn.csv|8|9|8
Fensterrahmen|Fensterrahmen|09-037-4-III-Seilbahn.csv|4|11|4
gespannt|gespannt|09-037-4-III-Seilbahn.csv|5|15|5
befand|befand|09-037-4-III-Seilbahn.csv|1|1|1
Struppelpeter|Struppelpeter|09-037-4-III-Seilbahn.csv|1|1|1
rollt|rollt|09-040-4-III-Seilbahn.csv|5|9|5
Spielzeug|Spielzeug|09-040-4-III-Seilbahn.csv|10|15|10
Knapp|Knapp|09-040-4-III-Seilbahn.csv|1|1|1
Person|Person|09-040-4-III-Seilbahn.csv|2|2|2
entschuldigen|entschuldigen|09-040-4-III-Seilbahn.csv|5|9|5
wieer|wieder|09-040-4-III-Seilbahn.csv|1|548|1
zerbrochene|zerbrochene|09-044-4-III-Seilbahn.csv|7|14|7
abend|Abend|09-044-4-III-Seilbahn.csv|4|4|2
angeckommen|angekommen|09-044-4-III-Seilbahn.csv|1|60|1
gleichgewicht|Gleichgewicht|09-044-4-III-Seilbahn.csv|3|4|3
Nachbarfenster|Nachbarfenster|09-044-4-III-Seilbahn.csv|2|10|2
auß|aus|09-044-4-III-Seilbahn.csv|1|826|1
rauskuckte|rauskuckte|09-044-4-III-Seilbahn.csv|1|1|1
hauserrest|Hausarrest|09-045-4-III-Seilbahn.csv|2|23|2
rubergeschmissen|rübergeschmissen|09-045-4-III-Seilbahn.csv|1|1|1
wickelte|wickelte|09-045-4-III-Seilbahn.csv|3|4|3
Eisenbahn|Eisenbahn|09-045-4-III-Seilbahn.csv|1|1|1
drangemacht|drangemacht|09-045-4-III-Seilbahn.csv|1|1|1
Spaß|Spaß|09-045-4-III-Seilbahn.csv|4|19|4
rausgekuckt|rausgekuckt|09-045-4-III-Seilbahn.csv|1|2|1
zariss|zerriss|09-045-4-III-Seilbahn.csv|1|9|1
Knallte|knallte|09-045-4-III-Seilbahn.csv|3|32|2
gebiben|geblieben|09-045-4-III-Seilbahn.csv|1|15|1
Knall|Knall|09-045-4-III-Seilbahn.csv|1|8|1
erschocken|erschrocken|09-045-4-III-Seilbahn.csv|2|127|2
entschuldigt|entschuldigt|09-045-4-III-Seilbahn.csv|4|6|4
kaputgemacht|kaputtgemacht|09-045-4-III-Seilbahn.csv|1|3|1
durft|dürft|09-045-4-III-Seilbahn.csv|1|2|1
bekammen|bekamen|09-045-4-III-Seilbahn.csv|1|1|1
Teddi|Teddy|09-049-4-III-Seilbahn.csv|12|388|12
wierft|wirft|09-049-4-III-Seilbahn.csv|5|76|5
knotet|knotet|09-049-4-III-Seilbahn.csv|6|9|6
Schickt|schickt|09-049-4-III-Seilbahn.csv|1|7|1
konntrole|Kontrolle|09-049-4-III-Seilbahn.csv|1|3|1
krieckt|kriegt|09-049-4-III-Seilbahn.csv|1|68|1
zerstört|zerstört|09-049-4-III-Seilbahn.csv|4|4|4
lieckt|liegt|09-049-4-III-Seilbahn.csv|1|53|1
kiki|Kiki|09-054-4-III-Seilbahn.csv|1|2|1
Tolle|Tolle|09-054-4-III-Seilbahn.csv|1|1|1
Kordel|Kordel|09-054-4-III-Seilbahn.csv|8|8|8
Nimm|Nimm|09-054-4-III-Seilbahn.csv|1|3|1
Kiki|Kiki|09-054-4-III-Seilbahn.csv|1|2|1
löst|löst|09-054-4-III-Seilbahn.csv|5|8|5
schlägt|schlägt|09-054-4-III-Seilbahn.csv|2|4|2
Eisner|Eisner|09-054-4-III-Seilbahn.csv|1|1|1
och|och|09-054-4-III-Seilbahn.csv|1|1|1
jedem|jedem|09-054-4-III-Seilbahn.csv|1|3|1
Passieren|passieren|09-054-4-III-Seilbahn.csv|2|21|2
passt|passt|09-054-4-III-Seilbahn.csv|1|4|1
Unfall|Unfall|09-058-4-III-Seilbahn.csv|15|19|15
Tedy|Teddy|09-058-4-III-Seilbahn.csv|36|388|36
Ohh|ohh|09-058-4-III-Seilbahn.csv|4|1|1
schur|Schnur|09-058-4-III-Seilbahn.csv|2|66|2
Seielbahn|Seilbahn|09-058-4-III-Seilbahn.csv|4|245|4
Rad|Rad|09-058-4-III-Seilbahn.csv|3|4|3
apgefahlen|abgefallen|09-058-4-III-Seilbahn.csv|1|3|1
geknalt|geknallt|09-058-4-III-Seilbahn.csv|2|8|2
Mrs.|Mrs|09-058-4-III-Seilbahn.csv|1|1|1
Bob|Bob|09-058-4-III-Seilbahn.csv|1|1|1
fliegende|fliegende|09-060-4-III-Seilbahn.csv|1|6|1
Teddybär|Teddybär|09-060-4-III-Seilbahn.csv|78|160|78
Hauserrest|Hausarrest|09-060-4-III-Seilbahn.csv|4|23|4
nachts|nachts|09-060-4-III-Seilbahn.csv|1|2|1
wiederhaben|wiederhaben|09-060-4-III-Seilbahn.csv|2|4|2
grünes|grünes|09-060-4-III-Seilbahn.csv|2|2|1
Band|Band|09-060-4-III-Seilbahn.csv|15|27|15
Rolle|Rolle|09-060-4-III-Seilbahn.csv|1|3|1
schmieß|schmiss|09-060-4-III-Seilbahn.csv|4|8|4
Zeichensprache|Zeichensprache|09-060-4-III-Seilbahn.csv|2|2|2
knotete|knotete|09-060-4-III-Seilbahn.csv|13|15|13
Jeans|Jeans|09-060-4-III-Seilbahn.csv|1|1|1
Heizung|Heizung|09-060-4-III-Seilbahn.csv|1|1|1
weggerannt|weggerannt|09-060-4-III-Seilbahn.csv|2|14|2
Bagonwagen|Wagonwagen|09-060-4-III-Seilbahn.csv|1|1|1
runterrollen|runterrollen|09-060-4-III-Seilbahn.csv|3|3|3
lockerte|lockerte|09-060-4-III-Seilbahn.csv|5|5|5
Bagon|Wagon|09-060-4-III-Seilbahn.csv|2|69|2
verstecken|Verstecken|09-060-4-III-Seilbahn.csv|5|1|1
entschuldigten|entschuldigten|09-060-4-III-Seilbahn.csv|4|11|4
nahmen|nahmen|09-060-4-III-Seilbahn.csv|2|2|2
ic|ich|09-061-4-III-Seilbahn.csv|1|849|1
wofür|wofür|09-061-4-III-Seilbahn.csv|1|1|1
fang|Fang|09-061-4-III-Seilbahn.csv|24|7|4
ruber|rüber|09-061-4-III-Seilbahn.csv|1|70|1
gondel|Gondel|09-061-4-III-Seilbahn.csv|42|265|42
bant|band|09-061-4-III-Seilbahn.csv|3|8|1
knoten|Knoten|09-061-4-III-Seilbahn.csv|5|21|4
nachbarn|Nachbarn|09-061-4-III-Seilbahn.csv|2|10|2
fierft|wirft|09-062-4-III-Seilbahn.csv|1|76|1
dindet|bindet|09-062-4-III-Seilbahn.csv|1|22|1
dind|bind|09-062-4-III-Seilbahn.csv|1|1|1
Spielzeugban|Spielzeugbahn|09-062-4-III-Seilbahn.csv|1|3|1
Spielzeughan|Spielzeugbahn|09-062-4-III-Seilbahn.csv|1|3|1
fas|fast|09-062-4-III-Seilbahn.csv|3|121|1
Spielzeugbahn|Spielzeugbahn|09-062-4-III-Seilbahn.csv|1|3|1
band|Band|09-062-4-III-Seilbahn.csv|17|27|10
Scheiede|Scheibe|09-062-4-III-Seilbahn.csv|1|37|1
Polizei|Polizei|09-062-4-III-Seilbahn.csv|3|4|3
Nicht|Nicht|09-063-4-III-Seilbahn.csv|5|6|2
Absich|Absicht|09-063-4-III-Seilbahn.csv|2|4|2
Lieblingsteddy|Lieblingsteddy|09-063-4-III-Seilbahn.csv|1|4|1
Wirf|Wirf|09-063-4-III-Seilbahn.csv|1|1|1
langes|langes|09-063-4-III-Seilbahn.csv|5|5|5
befestige|befestige|09-063-4-III-Seilbahn.csv|2|2|2
Holzstück|Holzstück|09-063-4-III-Seilbahn.csv|9|10|9
spannender|spannender|09-063-4-III-Seilbahn.csv|1|1|1
befästigt|befestigt|09-063-4-III-Seilbahn.csv|5|58|5
seilbahn|Seilbahn|09-063-4-III-Seilbahn.csv|14|245|14
losrutschen|losrutschen|09-063-4-III-Seilbahn.csv|1|1|1
wackeln|wackeln|09-063-4-III-Seilbahn.csv|2|4|1
ooo|Ooo|09-063-4-III-Seilbahn.csv|2|1|1
erschröcken|erschrocken|09-063-4-III-Seilbahn.csv|1|127|1
zerstören|zerstören|09-063-4-III-Seilbahn.csv|1|1|1
Haushalt|Haushalt|09-063-4-III-Seilbahn.csv|1|1|1
