original|corrected|filename|freq_ori|freq_cor|freq_tup
schlichs|schließt|09-472-4-III-Seilbahn.csv|1|2|1
fhenster|Fenster|09-472-4-III-Seilbahn.csv|1|80|1
Fkrau|Frau|09-472-4-III-Seilbahn.csv|1|6|1
Erschroken|Erschrocken|09-473-4-III-Seilbahn.csv|2|1|1
dahr|da|09-474-4-III-Seilbahn.csv|2|86|1
Ide|Idee|09-474-4-III-Seilbahn.csv|4|34|4
schmeise|schmeiße|09-474-4-III-Seilbahn.csv|1|1|1
schmiß|schmiss|09-474-4-III-Seilbahn.csv|2|7|2
gud|gut|09-474-4-III-Seilbahn.csv|1|1|1
riieß|riss|09-474-4-III-Seilbahn.csv|1|18|1
entschuldikten|entschuldigten|09-474-4-III-Seilbahn.csv|1|7|1
frft|wirft|09-476-4-III-Seilbahn.csv|1|14|1
fent|fängt|09-476-4-III-Seilbahn.csv|1|29|1
plötsich|plötzlich|09-476-4-III-Seilbahn.csv|1|62|1
freu|Frau|09-476-4-III-Seilbahn.csv|1|6|1
schmft|schimpft|09-476-4-III-Seilbahn.csv|1|6|1
warm|warum|09-476-4-III-Seilbahn.csv|1|5|1
schlt|spielt|09-476-4-III-Seilbahn.csv|1|5|1
Traffen|trafen|09-477-4-III-Seilbahn.csv|1|8|1
zw|zu|09-477-4-III-Seilbahn.csv|4|18|4
antfortette|antwortete|09-477-4-III-Seilbahn.csv|1|6|1
oKey|okay|09-477-4-III-Seilbahn.csv|1|26|1
ohle|olle|09-477-4-III-Seilbahn.csv|1|1|1
becKommen|bekommen|09-477-4-III-Seilbahn.csv|1|31|1
grachte|krachte|09-477-4-III-Seilbahn.csv|1|4|1
plötzlin|plötzlich|09-477-4-III-Seilbahn.csv|1|62|1
dwrch|durch|09-477-4-III-Seilbahn.csv|2|16|2
verzweiflet|verzweifelt|09-477-4-III-Seilbahn.csv|1|10|1
schicherheit|Sicherheit|09-478-4-III-Seilbahn.csv|1|1|1
vackelig|wackelig|09-478-4-III-Seilbahn.csv|1|3|1
hecktisch|hektisch|09-478-4-III-Seilbahn.csv|1|2|1
entschuldrigten|entschuldigten|09-478-4-III-Seilbahn.csv|1|7|1
verschprachen|versprachen|09-478-4-III-Seilbahn.csv|1|1|1
egentwo|irgendwo|09-486-4-III-Seilbahn.csv|1|7|1
Seilkabiene|Seilkabine|09-486-4-III-Seilbahn.csv|4|4|4
kaupt|kaputt|09-486-4-III-Seilbahn.csv|1|126|1
warren|waren|09-486-4-III-Seilbahn.csv|2|40|2
gelihen|geliehen|09-489-4-III-Seilbahn.csv|1|1|1
zürick|zurück|09-489-4-III-Seilbahn.csv|1|61|1
stelte|stellte|09-489-4-III-Seilbahn.csv|2|5|2
ferwiert|verwirrt|09-489-4-III-Seilbahn.csv|1|10|1
Holtzstück|Holzstück|09-491-4-III-Seilbahn.csv|1|1|1
Befestiege|Befestige|09-491-4-III-Seilbahn.csv|1|1|1
steckte|streckte|09-491-4-III-Seilbahn.csv|1|2|1
Nachberinn|Nachbarin|09-491-4-III-Seilbahn.csv|2|36|2
Fenstbank|Fensterbank|09-492-4-III-Seilbahn.csv|1|14|1
fenstehr|Fenster|09-497-4-III-Seilbahn.csv|1|80|1
Fhenster|Fenster|09-497-4-III-Seilbahn.csv|1|80|1
wargon|Wagon|09-497-4-III-Seilbahn.csv|2|45|2
stram|stramm|09-497-4-III-Seilbahn.csv|2|3|2
nänlich|nämlich|09-497-4-III-Seilbahn.csv|1|21|1
vakelt|wackelt|09-497-4-III-Seilbahn.csv|1|17|1
Nachtbersvenstebank|Nachbarfensterbank|09-497-4-III-Seilbahn.csv|1|1|1
Nachtbar|Nachbar|09-497-4-III-Seilbahn.csv|1|16|1
fan|fang|09-500-4-III-Seilbahn.csv|3|4|1
erschracken|erschraken|09-500-4-III-Seilbahn.csv|1|2|1
Schvebeban|Schwebebahn|09-603-4-III-Seilbahn.csv|1|1|1
Fenstr|Fenster|09-603-4-III-Seilbahn.csv|1|80|1
Irgentwan|Irgendwann|09-603-4-III-Seilbahn.csv|1|2|1
blig|Blick|09-603-4-III-Seilbahn.csv|1|1|1
stuk|Stück|09-604-4-III-Seilbahn.csv|1|7|1
strekte|streckte|09-604-4-III-Seilbahn.csv|1|2|1
ruschte|rutschte|09-604-4-III-Seilbahn.csv|1|5|1
landette|landete|09-604-4-III-Seilbahn.csv|1|2|1
verblüft|verblüfft|09-604-4-III-Seilbahn.csv|1|1|1
zebrochene|zerbrochene|09-607-4-III-Seilbahn.csv|1|4|1
tedyber|Teddybär|09-612-4-III-Seilbahn.csv|2|73|2
runtagefahlen|runtergefallen|09-612-4-III-Seilbahn.csv|1|28|1
simpft|schimpft|09-612-4-III-Seilbahn.csv|1|6|1
Auß|Aus|09-622-4-III-Seilbahn.csv|1|4|1
soniegen|sonnigen|09-643-4-III-Seilbahn.csv|1|14|1
hals|als|09-643-4-III-Seilbahn.csv|1|17|1
hankam|ankam|09-643-4-III-Seilbahn.csv|1|4|1
valor|verlor|09-643-4-III-Seilbahn.csv|1|5|1
zabrochenen|zerbrochenen|09-643-4-III-Seilbahn.csv|1|2|1
widergeheben|wiedergeben|09-647-4-III-Seilbahn.csv|1|2|1
Toteszuhg|Todeszug|09-647-4-III-Seilbahn.csv|2|4|2
sawpuppe|Saw-Puppe|09-647-4-III-Seilbahn.csv|2|2|2
Todeszuhg|Todeszug|09-647-4-III-Seilbahn.csv|2|4|2
gecken|gegen|09-647-4-III-Seilbahn.csv|1|5|1
Kpof|Kopf|09-647-4-III-Seilbahn.csv|1|5|1
bäfstigt|befestigt|09-659-4-III-Seilbahn.csv|1|15|1
Pasirt|passiert|09-659-4-III-Seilbahn.csv|1|75|1
ünglück|Unglück|09-670-4-III-Seilbahn.csv|1|3|1
schprechen|sprechen|09-670-4-III-Seilbahn.csv|1|2|1
deen|den|09-670-4-III-Seilbahn.csv|2|103|2
Teedi|Teddy|09-670-4-III-Seilbahn.csv|1|117|1
Fensterbund|Fensterbank|09-670-4-III-Seilbahn.csv|1|14|1
kugde|kuckte|09-682-4-III-Seilbahn.csv|2|43|2
Fann|fang|09-682-4-III-Seilbahn.csv|1|4|1
keine|kleine|09-682-4-III-Seilbahn.csv|1|2|1
Lis|ließ|09-682-4-III-Seilbahn.csv|1|24|1
sträckt|streckt|09-682-4-III-Seilbahn.csv|1|3|1
gerißen|gerissen|09-682-4-III-Seilbahn.csv|1|7|1
fonn|von|09-682-4-III-Seilbahn.csv|1|76|1
Schitt|shit|09-682-4-III-Seilbahn.csv|1|1|1
fiL|fiel|09-682-4-III-Seilbahn.csv|1|45|1
richdig|richtig|09-682-4-III-Seilbahn.csv|1|9|1
Ligd|liegt|09-682-4-III-Seilbahn.csv|1|18|1
Ent|End|09-682-4-III-Seilbahn.csv|1|3|1
bambos|Bambus|09-692-4-III-Seilbahn.csv|1|1|1
klapte|klappte|09-692-4-III-Seilbahn.csv|2|3|2
sameln|sammeln|09-692-4-III-Seilbahn.csv|1|1|1
hepy|happy|09-692-4-III-Seilbahn.csv|1|1|1
geschikten|geschickten|09-693-4-III-Seilbahn.csv|1|1|1
unsehre|unsere|09-693-4-III-Seilbahn.csv|1|1|1
Lieft|Lift|09-693-4-III-Seilbahn.csv|2|3|2
vensterbank|Fensterbank|09-693-4-III-Seilbahn.csv|1|14|1
läste|löste|09-693-4-III-Seilbahn.csv|1|1|1
lieft|Lift|09-693-4-III-Seilbahn.csv|1|3|1
stürste|stürzte|09-693-4-III-Seilbahn.csv|1|3|1
yemand|jemand|10-002-4-IV-Weg.csv|3|46|3
Zu-Hause|Zuhause|10-005-4-IV-Weg.csv|1|2|1
Nachicht|Nachricht|10-005-4-IV-Weg.csv|2|4|2
in-|in|10-005-4-IV-Weg.csv|2|21|1
Wärend|Während|10-005-4-IV-Weg.csv|1|5|1
kanm|kam|10-018-4-IV-Weg.csv|2|129|1
Esse|Essen|10-018-4-IV-Weg.csv|1|18|1
Thesa|Tesa|10-021-4-IV-Weg.csv|1|1|1
erzahlte|erzählte|10-021-4-IV-Weg.csv|1|1|1
Wist|Weißt|10-021-4-IV-Weg.csv|1|3|1
öfnte|öffnete|10-021-4-IV-Weg.csv|1|9|1
Fröhte|freute|10-021-4-IV-Weg.csv|1|5|1
führ|für|10-021-4-IV-Weg.csv|3|16|2
kreuzun|Kreuzung|10-024-4-IV-Weg.csv|1|2|1
nar|ner|10-024-4-IV-Weg.csv|3|2|1
Telefohnnummer|Telefonnummer|10-025-4-IV-Weg.csv|1|33|1
sofohrt|sofort|10-025-4-IV-Weg.csv|1|24|1
währst|wärst|10-025-4-IV-Weg.csv|1|1|1
bekahm|bekam|10-025-4-IV-Weg.csv|1|18|1
blarkarte|Plakate|10-026-4-IV-Weg.csv|1|88|1
rahm|ran|10-026-4-IV-Weg.csv|1|4|1
Plareate|Plakate|10-026-4-IV-Weg.csv|1|88|1
ganß|ganz|10-026-4-IV-Weg.csv|1|48|1
geth|geht|10-028-4-IV-Weg.csv|1|85|1
hund|Hand|10-028-4-IV-Weg.csv|1|22|1
forh|vor|10-028-4-IV-Weg.csv|2|66|2
fuf|wuff|10-028-4-IV-Weg.csv|3|39|3
omamen|umarmen|10-028-4-IV-Weg.csv|1|15|1
Settel|Zettel|10-029-4-IV-Weg.csv|1|16|1
auszieht|aussieht|10-029-4-IV-Weg.csv|1|5|1
HAU|WAU|10-029-4-IV-Weg.csv|4|4|4
drehete|drehte|10-029-4-IV-Weg.csv|1|8|1
Baken|Backen|10-029-4-IV-Weg.csv|1|1|1
Mädchen's|Mädchens|10-029-4-IV-Weg.csv|2|2|2
ausser|außer|10-029-4-IV-Weg.csv|1|10|1
Süchplakate|Suchplakate|10-037-4-IV-Weg.csv|1|1|1
geschoßen|geschossen|10-037-4-IV-Weg.csv|1|1|1
bietet|bittet|10-044-4-IV-Weg.csv|1|1|1
Dinstag|Dienstag|10-045-4-IV-Weg.csv|1|1|1
Aufhengen|Aufhängen|10-045-4-IV-Weg.csv|1|2|1
eckstra|extra|10-045-4-IV-Weg.csv|1|6|1
neueschkeiten|Neuigkeiten|10-045-4-IV-Weg.csv|1|1|1
Loss|los|10-049-4-IV-Weg.csv|1|9|1
Herr|her|10-049-4-IV-Weg.csv|1|7|1
Ürgendwan|Irgendwann|10-052-4-IV-Weg.csv|1|2|1
Lolliepop|Lollipop|10-052-4-IV-Weg.csv|1|44|1
hig|hing|10-054-4-IV-Weg.csv|2|4|2
anrruf|Anruf|10-058-4-IV-Weg.csv|1|12|1
arsen|aßen|10-060-4-IV-Weg.csv|1|1|1
verchwwnden|verschwunden|10-061-4-IV-Weg.csv|1|41|1
nächten|nächsten|10-061-4-IV-Weg.csv|1|34|1
awfhengte|aufhängte|10-061-4-IV-Weg.csv|1|1|1
Steck-briefe|Steckbriefe|10-061-4-IV-Weg.csv|1|23|1
Haws|Haus|10-061-4-IV-Weg.csv|1|3|1
Hwndefwtter|Hundefutter|10-061-4-IV-Weg.csv|1|23|1
Hofnwng|Hoffnung|10-061-4-IV-Weg.csv|1|9|1
zwrückkehrte|zurückkehrte|10-061-4-IV-Weg.csv|1|1|1
wud|und|10-061-4-IV-Weg.csv|1|106|1
nwmer|Nummer|10-061-4-IV-Weg.csv|1|28|1
awgeregt|aufgeregt|10-061-4-IV-Weg.csv|1|7|1
eihnen|einen|10-061-4-IV-Weg.csv|1|11|1
dw|du|10-061-4-IV-Weg.csv|1|14|1
warwm|warum|10-061-4-IV-Weg.csv|1|5|1
glei|gleich|10-061-4-IV-Weg.csv|1|7|1
Aws|Aus|10-061-4-IV-Weg.csv|1|4|1
Frewdentränen|Freudentränen|10-061-4-IV-Weg.csv|1|36|1
wngeduldich|ungeduldig|10-061-4-IV-Weg.csv|1|2|1
Minwten|Minuten|10-061-4-IV-Weg.csv|1|3|1
schaate|schaute|10-061-4-IV-Weg.csv|1|3|1
aws|aus|10-061-4-IV-Weg.csv|1|15|1
raws|raus|10-061-4-IV-Weg.csv|1|26|1
wmarnnte|umarmte|10-061-4-IV-Weg.csv|1|16|1
zwm|zum|10-061-4-IV-Weg.csv|1|11|1
voLorn|verloren|10-062-4-IV-Weg.csv|1|52|1
Leckali|Leckerli|10-062-4-IV-Weg.csv|1|6|1
valorn|verloren|10-062-4-IV-Weg.csv|1|52|1
Belln|Bellen|10-062-4-IV-Weg.csv|1|8|1
sofat|sofort|10-063-4-IV-Weg.csv|1|24|1
aufgehaltet|aufgeheitert|10-063-4-IV-Weg.csv|1|1|1
freundesträngen|Freudentränen|10-063-4-IV-Weg.csv|1|36|1
Weihnen|weinen|10-064-4-IV-Weg.csv|1|5|1
neh|ne|10-064-4-IV-Weg.csv|1|1|1
nahr|nach|10-064-4-IV-Weg.csv|2|37|1
ahngerufen|angerufen|10-064-4-IV-Weg.csv|1|11|1
nahhause|nachhause|10-064-4-IV-Weg.csv|1|10|1
hören|Hörer|10-064-4-IV-Weg.csv|2|5|2
bedrukter|bedrückter|10-064-4-IV-Weg.csv|1|1|1
stine|Stimme|10-064-4-IV-Weg.csv|1|6|1
nahn|nahm|10-064-4-IV-Weg.csv|1|18|1
hunga|Hunger|10-064-4-IV-Weg.csv|1|8|1
hoffnug|Hoffnung|10-073-4-IV-Weg.csv|1|9|1
gemaldet|gemeldet|10-073-4-IV-Weg.csv|1|3|1
schnekte|schenkte|10-074-4-IV-Weg.csv|1|5|1
Lollie|Lolli|10-077-4-IV-Weg.csv|3|259|3
sonniegen|sonnigen|10-078-4-IV-Weg.csv|1|14|1
nicht's|nichts|10-078-4-IV-Weg.csv|1|25|1
paziert|passiert|10-078-4-IV-Weg.csv|1|75|1
verlorende|verlorene|10-080-4-IV-Weg.csv|1|16|1
Traurich|Traurig|10-080-4-IV-Weg.csv|2|1|1
gig|ging|10-080-4-IV-Weg.csv|1|19|1
Traurich|traurig|10-080-4-IV-Weg.csv|2|119|1
strasse|Straße|10-080-4-IV-Weg.csv|2|9|2
gelipten|geliebten|10-080-4-IV-Weg.csv|1|1|1
reingelasen|reingelassen|10-080-4-IV-Weg.csv|1|1|1
Plakast|Plakat|10-082-4-IV-Weg.csv|1|15|1
vot|vor|10-082-4-IV-Weg.csv|1|66|1
Names|namens|10-082-4-IV-Weg.csv|1|3|1
dern|den|10-082-4-IV-Weg.csv|1|103|1
öffen|öffnet|10-082-4-IV-Weg.csv|1|4|1
frißt|frisst|10-082-4-IV-Weg.csv|1|38|1
cirka.|circa|10-085-4-IV-Weg.csv|1|1|1
dan|dran|10-085-4-IV-Weg.csv|627|9|1
alsu|also|10-085-4-IV-Weg.csv|1|2|1
guab|gab|10-085-4-IV-Weg.csv|1|10|1
gereded|geredet|10-088-4-IV-Weg.csv|1|1|1
Freundesträhnen|Freudentränen|10-090-4-IV-Weg.csv|1|36|1
durchgelekt|durchgeleckt|10-091-4-IV-Weg.csv|1|1|1
Sied|Sieht|10-092-4-IV-Weg.csv|2|1|1
dakel|Dackel|10-092-4-IV-Weg.csv|1|2|1
geb|gebe|10-092-4-IV-Weg.csv|2|1|1
Lolippop|Lollipop|10-092-4-IV-Weg.csv|1|44|1
TIPS|TIPPS|10-095-4-IV-Weg.csv|1|1|1
wallen|fallen|10-095-4-IV-Weg.csv|1|25|1
beteutet|bedeutet|10-095-4-IV-Weg.csv|1|1|1
Wor|war|10-100-4-IV-Weg.csv|1|109|1
bendet|beendet|10-100-4-IV-Weg.csv|1|1|1
ummarmmt|umarmt|10-100-4-IV-Weg.csv|1|40|1
Kilngelte|klingelte|10-105-4-IV-Weg.csv|1|23|1
klingkling|klingeling|10-105-4-IV-Weg.csv|1|3|1
Bonbong|Bonbon|10-105-4-IV-Weg.csv|1|2|1
danelem|daneben|10-105-4-IV-Weg.csv|1|4|1
verschwunde|verschwunden|10-110-4-IV-Weg.csv|1|41|1
wekgelauf|weggelaufen|10-110-4-IV-Weg.csv|1|26|1
laf|lauf|10-110-4-IV-Weg.csv|1|1|1
drau|drauf|10-111-4-IV-Weg.csv|1|6|1
swar|zwar|10-111-4-IV-Weg.csv|1|3|1
wurklich|wirklich|10-111-4-IV-Weg.csv|1|9|1
uns|und|10-111-4-IV-Weg.csv|1|106|1
iht|ihm|10-112-4-IV-Weg.csv|1|61|1
schimfte|schimpfte|10-112-4-IV-Weg.csv|1|1|1
hieng|hing|10-113-4-IV-Weg.csv|2|4|2
geklingeld|geklingelt|10-113-4-IV-Weg.csv|2|13|2
Dierekt|Direkt|10-113-4-IV-Weg.csv|1|3|1
Fals|Falls|10-116-4-IV-Weg.csv|1|2|1
umarmetn|umarmten|10-116-4-IV-Weg.csv|1|7|1
werlor|verlor|10-117-4-IV-Weg.csv|1|5|1
anwig|anfing|10-117-4-IV-Weg.csv|1|2|1
stekbriwe|Steckbriefe|10-117-4-IV-Weg.csv|1|23|1
speler|später|10-117-4-IV-Weg.csv|1|32|1
schrotplaz|Schrottplatz|10-117-4-IV-Weg.csv|1|1|1
wro|froh|10-117-4-IV-Weg.csv|1|35|1
LollY|Lolli|10-117-4-IV-Weg.csv|1|259|1
anwing|anfing|10-117-4-IV-Weg.csv|1|2|1
nuch|nach|10-120-4-IV-Weg.csv|2|37|1
Nummen|Namen|10-120-4-IV-Weg.csv|1|1|1
aßer|außer|10-120-4-IV-Weg.csv|1|10|1
gerruch|Geruch|10-120-4-IV-Weg.csv|1|1|1
geschen|geschehen|10-120-4-IV-Weg.csv|1|1|1
habel|habe|10-120-4-IV-Weg.csv|1|16|1
kom|Komm|10-120-4-IV-Weg.csv|29|5|1
Freudetrennen|Freudentränen|10-120-4-IV-Weg.csv|1|36|1
kleinigkei|Kleinigkeit|10-120-4-IV-Weg.csv|1|1|1
ef|er|10-120-4-IV-Weg.csv|1|14|1
rweil|weil|10-120-4-IV-Weg.csv|1|82|1
duchte|dachte|10-120-4-IV-Weg.csv|1|7|1
us|aß|10-120-4-IV-Weg.csv|1|7|1
Frassnäpfchen|Fressnäpfchen|10-122-4-IV-Weg.csv|1|1|1
hingestehlt|hingestellt|10-122-4-IV-Weg.csv|1|11|1
sucht|such|10-124-4-IV-Weg.csv|1|2|1
fröchlich|fröhlich|10-124-4-IV-Weg.csv|1|92|1
eimen|einen|10-127-4-IV-Weg.csv|2|11|1
gef=unden|gefunden|10-127-4-IV-Weg.csv|1|40|1
fohrbeikommen|vorbeikommen|10-127-4-IV-Weg.csv|1|2|1
ranmte|rannte|10-127-4-IV-Weg.csv|1|85|1
beil|bei|10-128-4-IV-Weg.csv|1|16|1
selps|selbst|10-129-4-IV-Weg.csv|1|3|1
dins|bins|10-129-4-IV-Weg.csv|1|4|1
tah|tat|10-132-4-IV-Weg.csv|1|8|1
fröhliger|fröhlicher|10-132-4-IV-Weg.csv|1|1|1
freudestränen|Freudentränen|10-132-4-IV-Weg.csv|1|36|1
freudesTränen|Freudentränen|10-132-4-IV-Weg.csv|2|36|2
Fesastreifen|Tesastreifen|10-135-4-IV-Weg.csv|1|1|1
entgehgen|entgegen|10-136-4-IV-Weg.csv|1|1|1
jedam|jedem|10-136-4-IV-Weg.csv|1|2|1
uarmt|umarmt|10-136-4-IV-Weg.csv|1|40|1
Liblingsessen|Lieblingsessen|10-136-4-IV-Weg.csv|1|5|1
gesuchtBilder|Gesucht-Bilder|10-138-4-IV-Weg.csv|1|1|1
weit|weil|10-139-4-IV-Weg.csv|3|82|1
Telofan|Telefon|10-139-4-IV-Weg.csv|1|39|1
gewust|gewusst|10-139-4-IV-Weg.csv|1|1|1
lolypop|Lollipop|10-139-4-IV-Weg.csv|2|44|2
bälte|bellte|10-139-4-IV-Weg.csv|1|82|1
verlohr|verlor|10-140-4-IV-Weg.csv|1|5|1
wär|wäre|10-143-4-IV-Weg.csv|1|13|1
andwortete|antwortete|10-143-4-IV-Weg.csv|1|6|1
haustur|Haustür|10-143-4-IV-Weg.csv|1|3|1
weggewicht|weggewischt|10-143-4-IV-Weg.csv|1|1|1
auf-|auf|10-143-4-IV-Weg.csv|2|17|2
umtarmt|umarmt|10-147-4-IV-Weg.csv|1|40|1
baar|paar|10-149-4-IV-Weg.csv|2|40|1
nikst|nichts|10-149-4-IV-Weg.csv|1|25|1
barsiert|passiert|10-149-4-IV-Weg.csv|1|75|1
härte|hörte|10-149-4-IV-Weg.csv|1|7|1
gekanken|gegangen|10-149-4-IV-Weg.csv|1|57|1
Kegeben|gegeben|10-149-4-IV-Weg.csv|1|6|1
Pöztlich|Plötzlich|10-150-4-IV-Weg.csv|1|117|1
glücklicn|glücklich|10-150-4-IV-Weg.csv|1|163|1
Freundinen|Freundinnen|10-150-4-IV-Weg.csv|1|1|1
was|war|10-150-4-IV-Weg.csv|1|109|1
Pöltzlich|Plötzlich|10-154-4-IV-Weg.csv|1|117|1
vrmisst|vermisst|10-154-4-IV-Weg.csv|1|78|1
frus|fraß|10-159-4-IV-Weg.csv|1|17|1
tutted|tutet|10-160-4-IV-Weg.csv|1|1|1
Wohsch|Wash|10-160-4-IV-Weg.csv|1|1|1
bing|bring|10-161-4-IV-Weg.csv|1|9|1
gegracht|gebracht|10-166-4-IV-Weg.csv|1|10|1
trüsten|trösten|10-167-4-IV-Weg.csv|2|1|1
einferstanden|einverstanden|10-168-4-IV-Weg.csv|1|1|1
erinerte|erinnerte|10-168-4-IV-Weg.csv|1|1|1
retriver|Retriever|10-172-4-IV-Weg.csv|1|1|1
heulent|heulend|10-172-4-IV-Weg.csv|1|1|1
form|vorm|10-172-4-IV-Weg.csv|1|1|1
glüklch|glücklich|10-172-4-IV-Weg.csv|2|163|2
umarnt|umarmt|10-172-4-IV-Weg.csv|1|40|1
Krebband|Kreppband|10-176-4-IV-Weg.csv|1|2|1
aufgestehlt|aufgestellt|10-176-4-IV-Weg.csv|1|2|1
berügt|beruhigt|10-176-4-IV-Weg.csv|1|2|1
Omer|Oma|10-176-4-IV-Weg.csv|1|1|1
seien|seinen|10-177-4-IV-Weg.csv|4|2|1
Aruf|Anruf|10-177-4-IV-Weg.csv|1|12|1
fidet|findet|10-179-4-IV-Weg.csv|1|5|1
Sonigen|sonnigen|10-179-4-IV-Weg.csv|1|14|1
voloren|verloren|10-179-4-IV-Weg.csv|1|52|1
wänd|Wand|10-179-4-IV-Weg.csv|1|5|1
entzetz|entsetzt|10-179-4-IV-Weg.csv|1|2|1
briegen|bringen|10-179-4-IV-Weg.csv|1|6|1
kliegete|klingelte|10-179-4-IV-Weg.csv|1|23|1
weinete|weinte|10-179-4-IV-Weg.csv|1|11|1
Hunkrich|hungrig|10-179-4-IV-Weg.csv|1|11|1
Hundeschusel|Hundeschüssel|10-179-4-IV-Weg.csv|1|4|1
Hundefuder|Hundefutter|10-179-4-IV-Weg.csv|1|23|1
freuhen|freuen|10-181-4-IV-Weg.csv|1|11|1
Fressnampf|Fressnapf|10-182-4-IV-Weg.csv|1|15|1
Lieblingsleckerlie|Lieblingsleckerli|10-183-4-IV-Weg.csv|1|1|1
sahgte|sagte|10-183-4-IV-Weg.csv|3|39|3
Rand|rannte|10-183-4-IV-Weg.csv|1|85|1
unarmte|umarmte|10-183-4-IV-Weg.csv|1|16|1
fehrloren|verloren|10-184-4-IV-Weg.csv|1|52|1
lester|letzter|10-184-4-IV-Weg.csv|1|1|1
doe|die|10-184-4-IV-Weg.csv|1|14|1
rükehr|Rückkehr|10-184-4-IV-Weg.csv|1|1|1
gassie|Gassi|10-185-4-IV-Weg.csv|2|19|2
verleicht|vielleicht|10-185-4-IV-Weg.csv|1|27|1
anfeufft|anruft|10-185-4-IV-Weg.csv|1|9|1
Nachmitttag|Nachmittag|10-194-4-IV-Weg.csv|1|8|1
hegte|hängte|10-194-4-IV-Weg.csv|1|23|1
viellich|vielleicht|10-194-4-IV-Weg.csv|1|27|1
Plölich|Plötzlich|10-194-4-IV-Weg.csv|4|117|3
Passtie|passiert|10-194-4-IV-Weg.csv|1|75|1
frodentrenen|Freudentränen|10-194-4-IV-Weg.csv|1|36|1
state|starrte|10-194-4-IV-Weg.csv|2|2|2
Herrschen|Herrchen|10-194-4-IV-Weg.csv|1|2|1
verschfienede|verschwindende|10-197-4-IV-Weg.csv|1|1|1
kopirt|kopiert|10-197-4-IV-Weg.csv|1|2|1
bielt|Bild|10-197-4-IV-Weg.csv|1|5|1
voll|wohl|10-197-4-IV-Weg.csv|1|10|1
nadürlich|natürlich|10-197-4-IV-Weg.csv|1|19|1
sowort|sofort|10-197-4-IV-Weg.csv|1|24|1
tunde|Stunde|10-197-4-IV-Weg.csv|1|8|1
speder|später|10-197-4-IV-Weg.csv|1|32|1
gefründt|gefreut|10-197-4-IV-Weg.csv|1|24|1
ausgerustent|ausgerutscht|10-197-4-IV-Weg.csv|1|9|1
dange|danke|10-197-4-IV-Weg.csv|2|13|2
kulern|kullern|10-200-4-IV-Weg.csv|2|2|2
freudetränen|Freudentränen|10-200-4-IV-Weg.csv|2|36|2
würklich|wirklich|10-201-4-IV-Weg.csv|1|9|1
Schwantz|Schwanz|10-201-4-IV-Weg.csv|1|2|1
leim|beim|10-202-4-IV-Weg.csv|1|4|1
zürückkommt|zurückkommt|10-202-4-IV-Weg.csv|1|1|1
Vermistanzeigen|Vermisstenanzeigen|10-203-4-IV-Weg.csv|1|3|1
aufzuschreilen|aufzuschreiben|10-203-4-IV-Weg.csv|1|1|1
heurt|hört|10-206-4-IV-Weg.csv|1|10|1
gu|zu|10-206-4-IV-Weg.csv|2|18|1
wra|war|10-210-4-IV-Weg.csv|1|109|1
freede|Freude|10-210-4-IV-Weg.csv|1|16|1
fröliches|fröhliches|10-211-4-IV-Weg.csv|1|1|1
gesich|Gesicht|10-211-4-IV-Weg.csv|1|1|1
leufst|läufst|10-211-4-IV-Weg.csv|1|2|1
Blider|Bilder|10-218-4-IV-Weg.csv|1|8|1
Stifft|Stift|10-218-4-IV-Weg.csv|1|24|1
hoftte|hoffte|10-218-4-IV-Weg.csv|1|4|1
Stundnte|Stunde|10-218-4-IV-Weg.csv|1|8|1
Tlefoen|Telefon|10-218-4-IV-Weg.csv|1|39|1
Liöli|Lolli|10-218-4-IV-Weg.csv|1|259|1
umamre|umarme|10-218-4-IV-Weg.csv|1|1|1
Lioli|Lolli|10-218-4-IV-Weg.csv|1|259|1
Gluckich|glücklich|10-220-4-IV-Weg.csv|1|163|1
Telefonn|Telefon|10-226-4-IV-Weg.csv|1|39|1
Gecklingelt|geklingelt|10-226-4-IV-Weg.csv|1|13|1
Gantz|ganz|10-226-4-IV-Weg.csv|1|48|1
viellen|Vielen|10-226-4-IV-Weg.csv|2|2|1
viellen|vielen|10-226-4-IV-Weg.csv|2|6|1
Danck|Dank|10-226-4-IV-Weg.csv|1|5|1
entzuckt|entzückt|10-226-4-IV-Weg.csv|1|1|1
schretblisch|Schreibtisch|10-230-4-IV-Weg.csv|1|4|1
vermisstezetteln|Vermisstenzettel|10-231-4-IV-Weg.csv|1|2|1
klepte|klebte|10-232-4-IV-Weg.csv|1|4|1
ülberall|überall|10-232-4-IV-Weg.csv|1|35|1
erleischtert|erleichtert|10-232-4-IV-Weg.csv|1|4|1
erleistert|erleichtert|10-232-4-IV-Weg.csv|1|4|1
verschunden|verschwunden|10-233-4-IV-Weg.csv|2|41|2
hagt|hängt|10-233-4-IV-Weg.csv|1|158|1
abgeharte|abgewartet|10-233-4-IV-Weg.csv|1|1|1
glbaut|glaubt|10-233-4-IV-Weg.csv|1|1|1
anruft|Anruf|10-233-4-IV-Weg.csv|1|12|1
Juge|Junge|10-233-4-IV-Weg.csv|1|8|1
hendt|hängt|10-236-4-IV-Weg.csv|1|158|1
Ville|viele|10-236-4-IV-Weg.csv|1|4|1
Sograde|sogar|10-236-4-IV-Weg.csv|1|17|1
gehold|geholt|10-236-4-IV-Weg.csv|1|4|1
nachicht|Nachricht|10-236-4-IV-Weg.csv|1|4|1
