|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
17351|hölt|holt|08-136-4-II-Fundbuero.csv|1|12|1|hölt|['ölt', 'höhlt', 'halt', 'hört', 'holt', 'hält', 'h ölt', 'Hölle']
17352|Rucksasck|Rucksack|08-136-4-II-Fundbuero.csv|1|161|1|Rucksasck|['Rucksack', 'Rucksacks', 'Rucksäcke']
17353|Fundböra|Fundbüro|08-136-4-II-Fundbuero.csv|1|153|1|Fundböra|['Fundbüro']
17354|Tüsch|Tschüss|08-136-4-II-Fundbuero.csv|1|11|1|Tüsch|['Tisch', 'Tusch', 'Tschüs']
17355|Freundinn|Freundin|08-138-4-II-Fundbuero.csv|1|4|1|Freundinn|['Freundin', 'Freundin n', 'Freund']
17356|drinen|drinnen|08-138-4-II-Fundbuero.csv|15|24|15|drinen|['drinnen', 'dringen', 'deinen', 'rinnen', 'Rinden', 'drin']
17357|das|dass|08-138-4-II-Fundbuero.csv|985|1017|981|das|
17358|Heer|Herr|08-138-4-II-Fundbuero.csv|6|20|6|Heer|
17359|den|denn|08-138-4-II-Fundbuero.csv|122|119|117|den|
17360|Heer|Herr|08-138-4-II-Fundbuero.csv|6|20|6|Heer|
17361|Pfundsachenbüro|Fundsachenbüro|08-138-4-II-Fundbuero.csv|1|1|1|Pfundsachenbüro|['Pfundschwäche']
17362|Heer|Herr|08-138-4-II-Fundbuero.csv|6|20|6|Heer|
17363|Tschüß|Tschüss|08-138-4-II-Fundbuero.csv|3|11|3|Tschüß|['Tschüss', 'Tschüs']
17364|Tschüß|Tschüss|08-138-4-II-Fundbuero.csv|3|11|3|Tschüß|['Tschüss', 'Tschüs']
17365|fergass|vergaß|08-139-4-II-Fundbuero.csv|1|27|1|fergass|['Bergass', 'Vergaser']
17366|Ruckcksack|Rucksack|08-139-4-II-Fundbuero.csv|1|161|1|Ruckcksack|['Rucksack']
17367|sii|sie|08-139-4-II-Fundbuero.csv|2|86|2|sii|['sei', 'sie', 'Sigi']
17368|ausgestigen|ausgestiegen|08-139-4-II-Fundbuero.csv|15|27|15|ausgestigen|['ausgestiegen']
17369|par|paar|08-139-4-II-Fundbuero.csv|24|40|23|par|['paar', 'per', 'rar', 'dar', 'pur', 'gar', 'bar', 'war', 'Bar', 'Zar', 'Paar']
17370|merckte|merkte|08-139-4-II-Fundbuero.csv|3|6|3|merckte|['merkte', 'meckerte']
17371|das|dass|08-139-4-II-Fundbuero.csv|985|1017|981|das|
17372|Rucktack|Rucksack|08-139-4-II-Fundbuero.csv|1|161|1|Rucktack|['Rucksack', 'Ruckartig']
17373|fergas|vergaß|08-139-4-II-Fundbuero.csv|4|27|4|fergas|['Ufergas', 'Vergaser']
17374|winckte|winkte|08-139-4-II-Fundbuero.csv|1|13|1|winckte|['winkte', 'zwickte']
17375|das|dass|08-139-4-II-Fundbuero.csv|985|1017|981|das|
17376|fergessen|vergessen|08-139-4-II-Fundbuero.csv|21|139|21|fergessen|['vergessen', 'Bergessen', 'gefressenen', 'gefressen', 'gegessenen', 'gesessenen']
17377|do|da|08-139-4-II-Fundbuero.csv|5|86|5|do|['o', 'd', 'Udo', 'eo', 'de', 'so', 'da', 'du', 'dm', 'wo', 'Co', 'Po', 'dB', 'd o', 'DOS']
17378|do|da|08-139-4-II-Fundbuero.csv|5|86|5|do|['o', 'd', 'Udo', 'eo', 'de', 'so', 'da', 'du', 'dm', 'wo', 'Co', 'Po', 'dB', 'd o', 'DOS']
17379|hate|hatte|08-140-4-II-Fundbuero.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
17380|eingestigen|eingestiegen|08-140-4-II-Fundbuero.csv|2|3|2|eingestigen|['eingestiegen']
17381|Man|Mann|08-140-4-II-Fundbuero.csv|45|132|45|Man|
17382|Chet|Shit|08-140-4-II-Fundbuero.csv|1|1|1|Chet|['Chat', 'Chef', 'Ch et', 'Echt', 'Chatet']
17383|vergesen|vergessen|08-140-4-II-Fundbuero.csv|45|139|45|vergesen|['vergessen', 'vergasen', 'verlesen', 'vergehen', 'vergeben', 'verwesen']
17384|Man|Mann|08-140-4-II-Fundbuero.csv|45|132|45|Man|
17385|PfundBüro|Fundbüro|08-140-4-II-Fundbuero.csv|1|153|1|PfundBüro|['Pfund Büro', 'Pfund-Büro', '-fundbüro', 'Pfandbüro', 'Fundbüro']
17386|Geschäftsman|Geschäftsmann|08-140-4-II-Fundbuero.csv|1|1|1|Geschäftsman|['Geschäftsmain', 'Geschäftsmann', 'Geschäftssan', 'Geschäftsmai', 'Geschäftsmal', 'Geschäftsfan', 'Geschäftsmaß', 'Geschäfts man', 'Geschäfts-man', 'Geschäftsmäßig', 'Geschäftsanteil', 'Geschäftemachern']
17387|fergesene|vergessene|08-143-4-II-Fundbuero.csv|2|4|2|fergesene|['vergessene', 'hergerufene', 'gesessene', 'genesene']
17388|Rugsag|Rucksack|08-143-4-II-Fundbuero.csv|5|161|5|Rugsag|['Rumlag']
17389|sasen|saßen|08-143-4-II-Fundbuero.csv|7|10|7|sasen|['sausen', 'rasen', 'lasen', 'sauen', 'sagen', 'sahen', 'saßen', 'Nasen', 'Oasen', 'Gasen', 'Hasen', 'Basen', 'Vasen', 'Sachsen']
17390|inen|ihnen|08-143-4-II-Fundbuero.csv|8|7|6|inen|['inne', 'einen', 'innen', 'ihnen', 'Minen', 'nein', 'eine']
17391|sas|saß|08-143-4-II-Fundbuero.csv|28|59|28|sas|['SAS', 'las', 'das', 'sag', 'sah', 'was', 'saß', 'Aas', 'Gas']
17392|haten|hatten|08-143-4-II-Fundbuero.csv|53|55|53|haten|['hasten', 'harten', 'hatten', 'halten', 'chaten', 'hauten', 'haften', 'hakten', 'raten', 'taten', 'hauen', 'baten', 'haben', 'haken', 'waten', 'hüten', 'Raten', 'Taten', 'Daten', 'Paten', 'chateten', 'Halten', 'hatte']
17393|rugsag|Rucksack|08-143-4-II-Fundbuero.csv|7|161|7|rugsag|['rumlag']
17394|fergesen|vergessen|08-143-4-II-Fundbuero.csv|38|139|38|fergesen|['vergessen', 'Fersen', 'gefressen', 'gesessenen']
17395|wolten|wollten|08-143-4-II-Fundbuero.csv|15|22|14|wolten|['wollten', 'walten', 'wollen', 'holten', 'Wollen']
17396|klobfte|klopfte|08-143-4-II-Fundbuero.csv|1|3|1|klobfte|['klopfte']
17397|anz|ans|08-143-4-II-Fundbuero.csv|5|6|4|anz|['an', 'ganz', 'Tanz', 'Manz', 'ans', 'an z', 'Anz.']
17398|hield|hielt|08-143-4-II-Fundbuero.csv|1|32|1|hield|['hielt']
17399|Rugsag|Rucksack|08-143-4-II-Fundbuero.csv|5|161|5|Rugsag|['Rumlag']
17400|erschrag|erschrak|08-143-4-II-Fundbuero.csv|5|20|5|erschrag|['erschrak', 'erschlage']
17401|schnel|schnell|08-143-4-II-Fundbuero.csv|60|76|60|schnel|['schnell', 'scheel', 'Schnösel', 'Schnee', 'Schnäbel', 'Schnabel']
17402|haten|hatten|08-143-4-II-Fundbuero.csv|53|55|53|haten|['hasten', 'harten', 'hatten', 'halten', 'chaten', 'hauten', 'haften', 'hakten', 'raten', 'taten', 'hauen', 'baten', 'haben', 'haken', 'waten', 'hüten', 'Raten', 'Taten', 'Daten', 'Paten', 'chateten', 'Halten', 'hatte']
17403|Rugsag|Rucksack|08-143-4-II-Fundbuero.csv|5|161|5|Rugsag|['Rumlag']
17404|fundbiro|Fundbüro|08-143-4-II-Fundbuero.csv|5|153|5|fundbiro|['Fundbüro']
17405|sin|sind|08-143-4-II-Fundbuero.csv|19|66|13|sin|['in', 'sein', 'sind', 'sing', 'ins', 'ein', 'sie', 'hin', 'bin', 'Pin', 's in']
17406|fundbro|Fundbüro|08-143-4-II-Fundbuero.csv|1|153|1|fundbro|['Fundbüro']
17407|bewisen|bewiesen|08-143-4-II-Fundbuero.csv|1|1|1|bewisen|['bewiesen', 'beweisen']
17408|das|dass|08-143-4-II-Fundbuero.csv|985|1017|981|das|
17409|Rugsag|Rucksack|08-143-4-II-Fundbuero.csv|5|161|5|Rugsag|['Rumlag']
17410|gehort|gehört|08-143-4-II-Fundbuero.csv|6|14|6|gehort|['geholt', 'gehört', 'Sehort', 'gehortet', 'gehorcht', 'geehrt']
17411|steikt|steigt|08-147-4-II-Fundbuero.csv|3|6|3|steikt|['streikt', 'strikt', 'steckt', 'steigt', 'steift']
17412|plotzlich|plötzlich|08-147-4-II-Fundbuero.csv|10|62|10|plotzlich|['plötzlich']
17413|das|dass|08-147-4-II-Fundbuero.csv|985|1017|981|das|
17414|das|dass|08-147-4-II-Fundbuero.csv|985|1017|981|das|
17415|Fuhnhbüro|Fundbüro|08-147-4-II-Fundbuero.csv|1|153|1|Fuhnhbüro|['Fundbüro']
17416|bschreibt|beschreibt|08-147-4-II-Fundbuero.csv|1|1|1|bschreibt|['schreibt', 'beschreibt', 'abschreibt', 'b schreibt', 'abschreibe', 'Abschreiber', 'abschreite', 'Schreiberei']
17417|aussiet|aussieht|08-147-4-II-Fundbuero.csv|1|5|1|aussiet|['aussieht']
17418|beischbiel|Beispiel|08-147-4-II-Fundbuero.csv|1|1|1|beischbiel|['belgisch']
17419|Tshert|T-Shirt|08-147-4-II-Fundbuero.csv|1|6|1|Tshert|['Herbert']
17420|Petter|Peter|08-147-4-II-Fundbuero.csv|1|2|1|Petter|['Peter', 'Netter', 'Fetter', 'Retter', 'Letter', 'Vetter', 'Wetter', 'Operette', 'Erretter']
17421|wuste|wusste|08-147-4-II-Fundbuero.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
17422|das|dass|08-147-4-II-Fundbuero.csv|985|1017|981|das|
17423|ind|in|08-147-4-II-Fundbuero.csv|5|21|4|ind|['in', 'sind', 'lind', 'bind', 'Rind', 'Kind', 'Wind', 'ins', 'und', 'in d', 'Indiz']
17424|Fuhnbüro|Fundbüro|08-147-4-II-Fundbuero.csv|1|153|1|Fuhnbüro|['Fundbüro']
17425|ser|sehr|08-147-4-II-Fundbuero.csv|44|67|44|ser|['sehr', 'er', 'User', 'sei', 'der', 'per', 'her', 'wer', 's er']
17426|Funhtbüros|Fundbüros|08-147-4-II-Fundbuero.csv|1|1|1|Funhtbüros|['Fundbüros']
17427|kurstesten|kürzesten|08-147-4-II-Fundbuero.csv|1|1|1|kurstesten|['Kursortasten', 'kursierten', 'urältesten', 'dursteten']
17428|erenert|erinnert|08-147-4-II-Fundbuero.csv|1|1|1|erenert|['enerviert', 'Rentner', 'ertönen', 'erturnen']
17429|Pefer|Peter|08-147-4-II-Fundbuero.csv|1|2|1|Pefer|['Peter', 'Pfeffer', 'Per']
17430|hir|Hier|08-147-4-II-Fundbuero.csv|52|6|2|hir|['hier', 'ihr', 'her', 'hie', 'hin', 'dir', 'mir', 'wir', 'hör', 'Sir', 'Kir']
17431|Bieteschön|Bitteschön|08-147-4-II-Fundbuero.csv|1|1|1|Bieteschön|['Bitteschön', 'Biete schön', 'Biete-schön', 'Beschönige']
17432|Tschuss|Tschüss|08-147-4-II-Fundbuero.csv|1|11|1|Tschuss|['-schuss', 'Tschüss', 'Schuss', 'Zuschuss', 'Ausschuss', 'Schutts']
17433|zurük|zurück|08-147-4-II-Fundbuero.csv|21|61|21|zurük|['zurück']
17434|gekannken|gegangen|08-149-4-II-Fundbuero.csv|5|57|5|gekannken|['gekannten', 'gekannt', 'Gedanken', 'Angedenken']
17435|gestobt|gestoppt|08-149-4-II-Fundbuero.csv|1|2|1|gestobt|['getobt', 'gestorben']
17436|gekannken|gegangen|08-149-4-II-Fundbuero.csv|5|57|5|gekannken|['gekannten', 'gekannt', 'Gedanken', 'Angedenken']
17437|hate|hatte|08-149-4-II-Fundbuero.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
17438|das|dass|08-149-4-II-Fundbuero.csv|985|1017|981|das|
17439|ferkessen|vergessen|08-149-4-II-Fundbuero.csv|1|139|1|ferkessen|['Merkessen', 'Werkessen', 'Erkerfenster', 'Essener']
17440|einfahr|einfach|08-149-4-II-Fundbuero.csv|1|9|1|einfahr|['einfahre', 'einfahrt', 'einfuhr', 'ein fahr', 'ein-fahr', 'Einfahrt', 'hinfahre', 'Einfuhr']
17441|feiter|weiter|08-149-4-II-Fundbuero.csv|1|17|1|feiter|['feiert', 'freite', 'fester', 'feiner', 'fetter', 'feiger', 'heiter', 'weiter', 'Reiter', 'Leiter', '-eiter', 'gefeiter', 'Eiter', 'Feier']
17442|gekannken|gegangen|08-149-4-II-Fundbuero.csv|5|57|5|gekannken|['gekannten', 'gekannt', 'Gedanken', 'Angedenken']
17443|das|dass|08-149-4-II-Fundbuero.csv|985|1017|981|das|
17444|hate|hatte|08-149-4-II-Fundbuero.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
17445|sahs|saß|08-149-4-II-Fundbuero.csv|18|59|18|sahs|['sah', 'sahst', 'sahn', 'saht', 'sah s']
17446|gemehrt|gemerkt|08-149-4-II-Fundbuero.csv|1|10|1|gemehrt|['geehrt', 'gelehrt', 'gekehrt', 'gewehrt', 'gemeutert']
17447|das|dass|08-149-4-II-Fundbuero.csv|985|1017|981|das|
17448|gefagelt|gewackelt|08-149-4-II-Fundbuero.csv|1|4|1|gefagelt|['gefaselt', 'genagelt', 'gehagelt', 'gefallt', 'gefaltet', 'geflügelt', 'gefault']
17449|PfundBero|Fundbüro|08-149-4-II-Fundbuero.csv|2|153|2|PfundBero|['Pfundblock']
17450|ginken|gingen|08-149-4-II-Fundbuero.csv|1|6|1|ginken|['sinken', 'linken', 'gingen', 'hinken', 'winken', 'Finken', 'Zinken']
17451|PfundBero|Fundbüro|08-149-4-II-Fundbuero.csv|2|153|2|PfundBero|['Pfundblock']
17452|gekannken|gegangen|08-149-4-II-Fundbuero.csv|5|57|5|gekannken|['gekannten', 'gekannt', 'Gedanken', 'Angedenken']
17453|genomen|genommen|08-149-4-II-Fundbuero.csv|39|41|39|genomen|['Genomen', 'genommen', '-genomen']
17454|man|Mann|08-150-4-II-Fundbuero.csv|79|132|79|man|
17455|anhelt|anhält|08-150-4-II-Fundbuero.csv|2|2|2|anhelt|['anhielt', 'angelt', 'anhebt', 'anhält', 'anhalte', 'Anhalt', 'hantelt']
17456|man|Mann|08-150-4-II-Fundbuero.csv|79|132|79|man|
17457|erstrocken|erschrocken|08-150-4-II-Fundbuero.csv|1|38|1|erstrocken|['erstrecken', 'erschrocken', 'trockenen', 'verstricken', 'Verstricken']
17458|rante|rannte|08-150-4-II-Fundbuero.csv|76|85|76|rante|['rate', 'rannte', 'raunte', 'rankte', 'raten', 'raste', 'raute', 'ragte', 'kante', 'ranke', 'Tante', 'Dante', 'Kante', 'rasante', 'Teheran']
17459|schafte|schaffte|08-150-4-II-Fundbuero.csv|8|9|8|schafte|['Schafte', 'schaffte', '-schafte', 'scharte', 'schalte', 'schufte', 'schaute', 'schabte', 'schaffe']
17460|stihg|stieg|08-150-4-II-Fundbuero.csv|1|24|1|stihg|['stieg', 'stichig']
17461|man|Mann|08-150-4-II-Fundbuero.csv|79|132|79|man|
17462|funtBüro|Fundbüro|08-150-4-II-Fundbuero.csv|3|153|3|funtBüro|['Buntbüro', 'Fundbüro']
17463|man|Mann|08-150-4-II-Fundbuero.csv|79|132|79|man|
17464|funtbüro|Fundbüro|08-150-4-II-Fundbuero.csv|10|153|10|funtbüro|['Buntbüro', 'Fundbüro']
17465|gelb.orange|gelb-orange|08-150-4-II-Fundbuero.csv|1|1|1|gelb.orange|
17466|man|Mann|08-150-4-II-Fundbuero.csv|79|132|79|man|
17467|frühlig|fröhlich|08-150-4-II-Fundbuero.csv|1|92|1|frühlig|['Frühling']
17468|sitst|sitzt|08-154-4-II-Fundbuero.csv|5|40|5|sitst|['sitzt', 'sitzest']
17469|sitst|sitzt|08-154-4-II-Fundbuero.csv|5|40|5|sitst|['sitzt', 'sitzest']
17470|nim|nimm|08-154-4-II-Fundbuero.csv|8|7|6|nim|['im', 'nimm', 'nie', 'Jim', 'Tim', 'Wim', 'n im']
17471|geschaft|geschafft|08-154-4-II-Fundbuero.csv|22|22|22|geschaft|['geschafft', 'geschart', 'geschaut', 'geschabt', 'geschaffen', 'Gesellschaft', 'geschasst', 'geschnauft']
17472|söniegen|sonnigen|08-159-4-II-Fundbuero.csv|1|14|1|söniegen|['siegen']
17473|MontagNachmitag|Montagnachmittag|08-159-4-II-Fundbuero.csv|1|1|1|MontagNachmitag|['Montagnachmittag', 'Montagnachts', 'Nachmittag', 'Nachmittags']
17474|nachm|nahm|08-159-4-II-Fundbuero.csv|2|18|2|nachm|['nahm', 'nach', 'nach m', 'Nachruhm']
17475|fur|fuhr|08-159-4-II-Fundbuero.csv|9|7|3|fur|['ruf', 'fuhr', 'nur', 'pur', 'zur', 'für', 'Dur', 'Kur', 'Futur']
17476|Sas|Saß|08-159-4-II-Fundbuero.csv|1|1|1|Sas|['SAS', 'Sams', 'San', 'Sao', 'Las', 'Das', 'Sau', 'Sam', 'Was', 'Aas', 'Gas', 'Sa.', 'Sag', 'Sah', 'Saß']
17477|iher|ihr|08-159-4-II-Fundbuero.csv|3|40|2|iher|['hier', 'ihre', 'her', 'ihr', 'ihrer', 'eher', 'i her']
17478|Man|Mann|08-159-4-II-Fundbuero.csv|45|132|45|Man|
17479|wider|wieder|08-159-4-II-Fundbuero.csv|178|207|178|wider|
17480|losfehrt|losfährt|08-159-4-II-Fundbuero.csv|1|1|1|losfehrt|['losfahrt', 'losfährt', 'losfahre']
17481|Vief|Fiel|08-159-4-II-Fundbuero.csv|1|1|1|Vief|['Rief', 'Tief', 'Lief', 'Vieh', 'Mief', 'Vier', 'Viel']
17482|das|dass|08-159-4-II-Fundbuero.csv|985|1017|981|das|
17483|einkauftasch|Einkaufstasche|08-159-4-II-Fundbuero.csv|1|1|1|einkauftasch|['Eintauschen']
17484|vergesen|vergessen|08-159-4-II-Fundbuero.csv|45|139|45|vergesen|['vergessen', 'vergasen', 'verlesen', 'vergehen', 'vergeben', 'verwesen']
17485|Schnel|Schnell|08-159-4-II-Fundbuero.csv|5|3|3|Schnel|['Schnee', 'Schnell', 'Scheel', 'Schnösel', 'Schnäbel', 'Schnabel']
17486|rante|rannte|08-159-4-II-Fundbuero.csv|76|85|76|rante|['rate', 'rannte', 'raunte', 'rankte', 'raten', 'raste', 'raute', 'ragte', 'kante', 'ranke', 'Tante', 'Dante', 'Kante', 'rasante', 'Teheran']
17487|konte|konnte|08-159-4-II-Fundbuero.csv|24|31|24|konte|['knote', 'konnte', 'kontre', 'klonte', 'koste', 'kante', 'Monte', 'Konten', 'Kontext', 'kontern', 'kontere']
17488|in|ihn|08-159-4-II-Fundbuero.csv|261|270|260|in|
17489|anhilt|anhielt|08-159-4-II-Fundbuero.csv|1|1|1|anhilt|['anhielt', 'anhält']
17490|gad|gab|08-159-4-II-Fundbuero.csv|1|10|1|gad|['ad', 'gar', 'gab', 'Rad', 'Bad', 'g ad', 'Gauda']
17491|man|Mann|08-159-4-II-Fundbuero.csv|79|132|79|man|
17492|samelbiro|Sammelbüro|08-159-4-II-Fundbuero.csv|1|1|1|samelbiro|['Brosame']
17493|ap|ab|08-159-4-II-Fundbuero.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
17494|krikee|kriegte|08-159-4-II-Fundbuero.csv|1|5|1|krikee|['Kritiker']
17495|wider|wieder|08-159-4-II-Fundbuero.csv|178|207|178|wider|
17496|Rucksck|Rucksack|08-160-4-II-Fundbuero.csv|1|161|1|Rucksck|['Rucksack', 'Rucksäcke', 'Ruck']
17497|nd|und|08-160-4-II-Fundbuero.csv|1|106|1|nd|['d', 'n', 'und', 'ad', 'öd', 'Md', 'Hd', 'n d', 'NDR']
17498|kugt|kuckt|08-160-4-II-Fundbuero.csv|45|152|45|kugt|['kurt', 'lugt', 'äugt', 'kugelt']
17499|Dan|Dann|08-160-4-II-Fundbuero.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
17500|hatt|hat|08-160-4-II-Fundbuero.csv|68|131|67|hatt|['hat', 'hatte', 'satt', 'hast', 'hart', 'halt', 'haut', 'matt', 'habt', 'hakt', 'Watt', 'hat t']
17501|Rucksak|Rucksack|08-160-4-II-Fundbuero.csv|40|161|40|Rucksak|['Rucksack', 'Rucksäcke']
17502|darbei|dabei|08-160-4-II-Fundbuero.csv|4|13|4|darbei|['dabei', 'Farbei', 'dar bei', 'dar-bei', 'darbiete']
17503|leuft|läuft|08-160-4-II-Fundbuero.csv|27|45|27|leuft|['lauft', 'läuft', 'Leute']
17504|schafen|schaffen|08-160-4-II-Fundbuero.csv|1|2|1|schafen|['Schafen', 'scharfen', 'schlafen', 'schaffen', '-schafen', 'scharen', 'schalen', 'schaden', 'schufen', 'schauen', 'schaben']
17505|äe|eh|08-160-4-II-Fundbuero.csv|1|1|1|äe|['e', 'ä', 'säe', 'äse', 'äße', 'je', 'de', 'He', 'ä e']
17506|nett|nicht|08-160-4-II-Fundbuero.csv|1|135|1|nett|
17507|merr|mehr|08-160-4-II-Fundbuero.csv|3|84|3|merr|['mehr', 'merk', 'zerr', 'Herr', 'Meer']
17508|Dan|Dann|08-160-4-II-Fundbuero.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
17509|bummelln|bummeln|08-160-4-II-Fundbuero.csv|1|1|1|bummelln|['bummeln', 'brummeln']
17510|dan|dann|08-160-4-II-Fundbuero.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
17511|Fundbüro|Fundbüro|08-160-4-II-Fundbuero.csv|1|153|1|Fundbüro|
17512|Krigt|kriegt|08-160-4-II-Fundbuero.csv|1|51|1|Krigt|['Kriegt']
17513|Tüb|Typ|08-160-4-II-Fundbuero.csv|1|1|1|Tüb|['Tür', 'Trüb', 'Übt']
17514|Wen|Wenn|08-160-4-II-Fundbuero.csv|6|5|5|Wen|
17515|siend|sind|08-160-4-II-Fundbuero.csv|16|66|16|siend|['sind', 'seiend', 'säend']
17516|dan|dann|08-160-4-II-Fundbuero.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
17517|lemeben|leben|08-160-4-II-Fundbuero.csv|1|1|1|lemeben|['Beleben', 'Beklemmen', 'Lebedamen', 'beleben']
17518|wolten|wollten|08-161-4-II-Fundbuero.csv|15|22|14|wolten|['wollten', 'walten', 'wollen', 'holten', 'Wollen']
17519|sasen|saßen|08-161-4-II-Fundbuero.csv|7|10|7|sasen|['sausen', 'rasen', 'lasen', 'sauen', 'sagen', 'sahen', 'saßen', 'Nasen', 'Oasen', 'Gasen', 'Hasen', 'Basen', 'Vasen', 'Sachsen']
17520|vridlich|friedlich|08-161-4-II-Fundbuero.csv|1|1|1|vridlich|['vermeidlich']
17521|wuste|wusste|08-161-4-II-Fundbuero.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
17522|das|dass|08-161-4-II-Fundbuero.csv|985|1017|981|das|
17523|wuste|wusste|08-161-4-II-Fundbuero.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
17524|gefrag|gefragt|08-161-4-II-Fundbuero.csv|1|5|1|gefrag|['gefragt', 'befrage', 'Befrager', 'erfrage', 'Befragen']
17525|konte|konnte|08-161-4-II-Fundbuero.csv|24|31|24|konte|['knote', 'konnte', 'kontre', 'klonte', 'koste', 'kante', 'Monte', 'Konten', 'Kontext', 'kontern', 'kontere']
17526|muste|musste|08-161-4-II-Fundbuero.csv|24|26|24|muste|['musste', 'mute', 'mustre', 'miste', 'moste', 'puste', 'huste', 'mäste']
17527|daram|daran|08-161-4-II-Fundbuero.csv|1|2|1|daram|['daran', 'darum', 'dar am', 'dar-am', 'Radar']
17528|konte|konnte|08-161-4-II-Fundbuero.csv|24|31|24|konte|['knote', 'konnte', 'kontre', 'klonte', 'koste', 'kante', 'Monte', 'Konten', 'Kontext', 'kontern', 'kontere']
17529|rif|rief|08-161-4-II-Fundbuero.csv|8|11|8|rif|['rief', 'reif', 'ruf']
17530|Pundböro|Fundbüro|08-161-4-II-Fundbuero.csv|1|153|1|Pundböro|['Fundbüro']
17531|Puksa|Rucksack|08-161-4-II-Fundbuero.csv|1|161|1|Puksa|['Spuk']
17532|gehort|gehört|08-161-4-II-Fundbuero.csv|6|14|6|gehort|['geholt', 'gehört', 'Sehort', 'gehortet', 'gehorcht', 'geehrt']
17533|gluklich|glücklich|08-161-4-II-Fundbuero.csv|6|163|6|gluklich|['glücklich', 'kläglich']
17534|Bussfahrt|Busfahrt|08-162-4-II-Fundbuero.csv|1|1|1|Bussfahrt|['Bußfahrt', 'Busfahrt', 'Bassfahrt', 'Nussfahrt', 'Gussfahrt']
17535|Plötztlich|Plötzlich|08-162-4-II-Fundbuero.csv|1|117|1|Plötztlich|['Plötzlich', 'Letztlich']
17536|bemährkt|bemerkt|08-162-4-II-Fundbuero.csv|1|18|1|bemährkt|['bemerkt']
17537|das|dass|08-162-4-II-Fundbuero.csv|985|1017|981|das|
17538|rante|rannte|08-162-4-II-Fundbuero.csv|76|85|76|rante|['rate', 'rannte', 'raunte', 'rankte', 'raten', 'raste', 'raute', 'ragte', 'kante', 'ranke', 'Tante', 'Dante', 'Kante', 'rasante', 'Teheran']
17539|Nrummer|Nummer|08-162-4-II-Fundbuero.csv|1|28|1|Nrummer|['Nummer', 'Krummer', 'Drummer', 'Brummer', 'Nummern']
17540|besehr|besser|08-162-4-II-Fundbuero.csv|1|5|1|besehr|['besehe', 'beseht', 'Behr']
17541|gefreud|gefreut|08-162-4-II-Fundbuero.csv|5|24|5|gefreud|['gefreut']
17542|ereicht|erreicht|08-163-4-II-Fundbuero.csv|3|3|3|ereicht|['reicht', 'erreicht', 'gereicht', 'erweicht', 'reichte', 'erpicht', 'e reicht', 'er eicht', 'Reichtümer', 'reichert', 'erreiche', 'errichte']
17543|gugt|guckt|08-166-4-II-Fundbuero.csv|22|49|22|gugt|['gut', 'lugt', 'äugt', 'trugt']
17544|eingen|einigen|08-166-4-II-Fundbuero.csv|2|3|2|eingen|['eignen', 'Eingen', 'engen', 'eigen', 'einen', 'einigen', 'Beingen', 'Feingen', 'Weingen', 'neigen', 'singen', 'ringen', 'einten', 'gingen', 'hingen', 'fingen', 'Ringen', 'Dingen', 'Bingen', 'ein gen', 'ein-gen', 'eingeben', 'Eingeben', 'eingehen', 'Eingehen', 'eingeengt', 'eingegeben', 'eingegangen', 'eingezogen', 'eingebogen', 'eingebe', 'eingehe', 'einfangen', 'einhängen']
17545|stegen|steigen|08-166-4-II-Fundbuero.csv|1|3|1|stegen|['Stegen', 'stiegen', 'steigen', '-stegen', 'siegen', 'steten', 'stehen']
