|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
8867|Minwten|Minuten|10-061-4-IV-Weg.csv|1|3|1|Minwten|['Minuten', 'Inmitten']
8868|schaate|schaute|10-061-4-IV-Weg.csv|1|3|1|schaate|['scharte', 'schalte', 'schaute', 'schabte', 'Schatten', 'schasste', 'Schafte', 'schachmatte']
8869|aws|aus|10-061-4-IV-Weg.csv|1|15|1|aws|['was', 'ans', 'als', 'aus']
8870|raws|raus|10-061-4-IV-Weg.csv|1|26|1|raws|['raus', 'rasa']
8871|wmarnnte|umarmte|10-061-4-IV-Weg.csv|1|16|1|wmarnnte|['warnte']
8872|zwm|zum|10-061-4-IV-Weg.csv|1|11|1|zwm|['zum', 'WM']
8873|voLorn|verloren|10-062-4-IV-Weg.csv|1|52|1|voLorn|['vorn']
8874|Leckali|Leckerli|10-062-4-IV-Weg.csv|1|6|1|Leckali|['Leckbali', 'Leckkali', 'Leckall', 'Leckalm', 'Leckalp', 'Leckabi', 'Leckalb', 'Leckerli']
8875|valorn|verloren|10-062-4-IV-Weg.csv|1|52|1|valorn|['Kalorien']
8876|Belln|Bellen|10-062-4-IV-Weg.csv|1|8|1|Belln|['Bellen', 'Belle', 'Bellt', 'Benebeln']
8877|sofat|sofort|10-063-4-IV-Weg.csv|1|24|1|sofat|['soft', 'sofft', 'Sofa']
8878|aufgehaltet|aufgeheitert|10-063-4-IV-Weg.csv|1|1|1|aufgehaltet|['aufgehalten', 'aufhaltet', 'aufgehellt', 'aufgeteilt', 'aufgeleuchtet']
8879|freundesträngen|Freudentränen|10-063-4-IV-Weg.csv|1|36|1|freundesträngen|['freudestrahlenden', 'Freudentränen', 'angefreundeten', 'Freudenträne']
8880|Weihnen|weinen|10-064-4-IV-Weg.csv|1|5|1|Weihnen|['Weinen', 'Weihen', 'Weihneon', 'Weihren', 'Weihgen', 'Weihten', 'Entweihe']
8881|neh|ne|10-064-4-IV-Weg.csv|1|1|1|neh|['eh', 'nah', 'neu', 'geh', 'weh', 'Reh', 'Weh', 'Zeh', 'n eh']
8882|nahr|nach|10-064-4-IV-Weg.csv|2|37|1|nahr|['nah', 'naher', 'nahe', 'naht', 'nahm', 'fahr', 'wahr', 'Jahr', 'Lahr', 'nah r', 'Nahrung']
8883|ahngerufen|angerufen|10-064-4-IV-Weg.csv|1|11|1|ahngerufen|['angerufen']
8884|nahhause|nachhause|10-064-4-IV-Weg.csv|1|10|1|nahhause|['nah hause', 'nah-hause', 'hausen', 'Hausse']
8885|hören|Hörer|10-064-4-IV-Weg.csv|2|5|2|hören|
8886|bedrukter|bedrückter|10-064-4-IV-Weg.csv|1|1|1|bedrukter|['bedruckter', 'bedrückter', 'bedruckt', 'bedeckter']
8887|stine|Stimme|10-064-4-IV-Weg.csv|1|6|1|stine|['stinke', 'seine', 'Steine', 'Stirne', 'Stettin']
8888|nahn|nahm|10-064-4-IV-Weg.csv|1|18|1|nahn|['nah', 'nahen', 'nahe', 'sahn', 'naht', 'nahm', 'bahn', 'Jahn', 'Lahn', 'Hahn', 'Bahn', 'Kahn', 'Wahn', 'Zahn', 'nah n']
8889|hunga|Hunger|10-064-4-IV-Weg.csv|1|8|1|hunga|['hungrig']
8890|hoffnug|Hoffnung|10-073-4-IV-Weg.csv|1|9|1|hoffnug|['Hoffnung']
8891|gemaldet|gemeldet|10-073-4-IV-Weg.csv|1|3|1|gemaldet|['gemeldet', 'gemalt']
8892|schnekte|schenkte|10-074-4-IV-Weg.csv|1|5|1|schnekte|['schenkte', 'schneite', 'tektonisch']
8893|Lollie|Lolli|10-077-4-IV-Weg.csv|3|259|3|Lollie|['Collie', 'Kollier']
8894|sonniegen|sonnigen|10-078-4-IV-Weg.csv|1|14|1|sonniegen|['sonnigen']
8895|nichts|nichts|10-078-4-IV-Weg.csv|1|25|1|nichts|
8896|paziert|passiert|10-078-4-IV-Weg.csv|1|75|1|paziert|['spaziert', 'paniert', 'pariert', 'strapaziert', 'Patrizier', 'tapeziert']
8897|verlorende|verlorene|10-080-4-IV-Weg.csv|1|16|1|verlorende|['verlorene', 'verlosende', 'verlobende', 'verlor ende', 'verlor-ende', 'verloren de', 'verloren-de', 'verlorengehende', 'verloren', 'verlierende', 'verlockende']
8898|Traurich|Traurig|10-080-4-IV-Weg.csv|2|1|1|Traurich|['Toraurich', 'Türaurich', 'Traulich', 'Aurich', 'Aufstrich']
8899|gig|ging|10-080-4-IV-Weg.csv|1|19|1|gig|['geig', 'ging', 'gib', 'GI', 'IG']
8900|Traurich|traurig|10-080-4-IV-Weg.csv|2|119|1|Traurich|['Toraurich', 'Türaurich', 'Traulich', 'Aurich', 'Aufstrich']
8901|strasse|Straße|10-080-4-IV-Weg.csv|2|9|2|strasse|['Astrasse', 'Ostrasse', 'stresse', '-trasse', 'Strass', 'Trasse', 'Terrasse', 'Rasse']
8902|gelipten|geliebten|10-080-4-IV-Weg.csv|1|1|1|gelipten|['gelitten', 'gelifteten', 'gelisteten', 'gelinkten', 'geliebten']
8903|reingelasen|reingelassen|10-080-4-IV-Weg.csv|1|1|1|reingelasen|['hereingelassen', 'eingelassen', 'freigelassen', 'eingelagerten']
8904|Plakast|Plakat|10-082-4-IV-Weg.csv|1|15|1|Plakast|['Plakats', 'Plakat', 'Plastik']
8905|vot|vor|10-082-4-IV-Weg.csv|1|66|1|vot|['von', 'rot', 'vor', 'tot', 'vom', 'bot', 'Not', 'Lot', 'Kot', 'Votum']
8906|Names|namens|10-082-4-IV-Weg.csv|1|3|1|Names|['Name', 'Namens', 'Namen', 'James', 'Name s', 'Nahes', 'Messina']
8907|dern|den|10-082-4-IV-Weg.csv|1|103|1|dern|['den', 'der', 'deren', 'Adern', 'dein', 'denn', 'gern', 'derb', 'fern', 'Bern', 'Kern', 'der n', 'Denkern']
8908|öffen|öffnet|10-082-4-IV-Weg.csv|1|4|1|öffen|['öffne', 'öffnen', 'offen', 'äffen', 'Affen', 'Öffnen', 'Öfen']
8909|frißt|frisst|10-082-4-IV-Weg.csv|1|38|1|frißt|['frisst', 'fraßt']
8910|cirka.|circa|10-085-4-IV-Weg.csv|1|1|1|cirka.|['circa', 'zirka']
8911|dan|dran|10-085-4-IV-Weg.csv|627|9|1|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
8912|alsu|also|10-085-4-IV-Weg.csv|1|2|1|alsu|['als', 'also', 'als u']
8913|guab|gab|10-085-4-IV-Weg.csv|1|10|1|guab|['gab']
8914|gereded|geredet|10-088-4-IV-Weg.csv|1|1|1|gereded|['geredet']
8915|Freundesträhnen|Freudentränen|10-090-4-IV-Weg.csv|1|36|1|Freundesträhnen|['Freudensträhnen', 'Freudestrahlenden', 'Freudestrahlend', 'Freudentränen', 'Freudenträne']
8916|durchgelekt|durchgeleckt|10-091-4-IV-Weg.csv|1|1|1|durchgelekt|['durchgeblickt', 'durchgeklettert', 'durchgesegelt', 'durchgedrückt']
8917|Sied|Sieht|10-092-4-IV-Weg.csv|2|1|1|Sied|['Siel', 'Sieg', 'Mied', 'Sieb', 'Lied', 'Seid', 'Dies', 'Sie', 'Siede', 'Sind', 'Sieh', 'Sie d', 'Sieder']
8918|dakel|Dackel|10-092-4-IV-Weg.csv|1|2|1|dakel|['Takel', 'Makel', 'Dackel']
8919|geb|gebe|10-092-4-IV-Weg.csv|2|1|1|geb|['gebe', 'gebt', 'gelb', 'geb.', 'gib', 'gab', 'gen', 'geh', 'web', 'gäb']
8920|Lolippop|Lollipop|10-092-4-IV-Weg.csv|1|44|1|Lolippop|['Politologe']
8921|TIPS|TIPPS|10-095-4-IV-Weg.csv|1|1|1|TIPS|['GIPS', 'MIPS', 'TRIPS', 'TIPPS', 'TIMS', 'TIPP', 'TYPS']
8922|wallen|fallen|10-095-4-IV-Weg.csv|1|25|1|wallen|
8923|beteutet|bedeutet|10-095-4-IV-Weg.csv|1|1|1|beteutet|['bedeutet', 'betetet', 'betreutet', 'beutetet', 'bereutet']
8924|Wor|war|10-100-4-IV-Weg.csv|1|109|1|Wor|['Wort', 'Word', 'Vor', 'Tor', 'Wo', 'Wer', 'Wir', 'War', 'Wog', 'Wo r']
8925|bendet|beendet|10-100-4-IV-Weg.csv|1|1|1|bendet|['endet', 'beendet', 'blendet', 'sendet', 'bindet', 'bandet', 'wendet', 'b endet', 'beneidet', 'bekundet', 'befindet', 'befändet']
8926|ummarmmt|umarmt|10-100-4-IV-Weg.csv|1|40|1|ummarmmt|['umarmt']
8927|Kilngelte|klingelte|10-105-4-IV-Weg.csv|1|23|1|Kilngelte|['Klingelte', 'Eingekeilte', 'Gekillte']
8928|klingkling|klingeling|10-105-4-IV-Weg.csv|1|3|1|klingkling|['kling kling', 'kling-kling', 'klingeln', 'klingen', 'klingel', 'Klingel']
8929|Bonbong|Bonbon|10-105-4-IV-Weg.csv|1|2|1|Bonbong|['Bonbon', 'Bonbongo', 'Bonsong', 'Bonbons', 'Bonboni', 'Bonbonn', 'Bongong', 'Bonbon-', 'Bonbon g', 'Bongo']
8930|danelem|daneben|10-105-4-IV-Weg.csv|1|4|1|danelem|['daneben']
8931|verschwunde|verschwunden|10-110-4-IV-Weg.csv|1|41|1|verschwunde|['verschwunden', 'verschwende', 'verschwinde', 'Verschwender', 'Verschwenden', 'verscheuernde', 'verschuldende']
8932|wekgelauf|weggelaufen|10-110-4-IV-Weg.csv|1|26|1|wekgelauf|['weggelaufen']
8933|laf|lauf|10-110-4-IV-Weg.csv|1|1|1|laf|['lauf', 'Olaf', 'las', 'lau', 'lag', 'lax']
8934|drau|drauf|10-111-4-IV-Weg.csv|1|6|1|drau|['trau', 'rau', 'drauf', 'dran', 'grau', 'Frau', 'd rau']
8935|swar|zwar|10-111-4-IV-Weg.csv|1|3|1|swar|['war', 'zwar', 's war']
8936|wurklich|wirklich|10-111-4-IV-Weg.csv|1|9|1|wurklich|['wirklich', 'urkundlich']
8937|uns|und|10-111-4-IV-Weg.csv|1|106|1|uns|
8938|iht|ihm|10-112-4-IV-Weg.csv|1|61|1|iht|['ist', 'ihn', 'ihr', 'ihm', 'Hit']
8939|schimfte|schimpfte|10-112-4-IV-Weg.csv|1|1|1|schimfte|['schimpfte', 'schiffte', 'schimmerte', 'schimmelte', 'schichte']
8940|hieng|hing|10-113-4-IV-Weg.csv|2|4|2|hieng|['hing', 'hinge']
8941|geklingeld|geklingelt|10-113-4-IV-Weg.csv|2|13|2|geklingeld|['geklingelt']
8942|Dierekt|Direkt|10-113-4-IV-Weg.csv|1|3|1|Dierekt|['Direkt', 'Direkte']
8943|Fals|Falls|10-116-4-IV-Weg.csv|1|2|1|Fals|['Als', 'Falls', 'Fels', 'Fass', 'Fans', 'Fall', 'Falz', 'Aals', 'Tals', 'Hals', 'Falb', 'F als']
8944|umarmetn|umarmten|10-116-4-IV-Weg.csv|1|7|1|umarmetn|['umarmten', 'umarmen', 'Umarmen', 'umarme']
8945|werlor|verlor|10-117-4-IV-Weg.csv|1|5|1|werlor|['verlor']
8946|anwig|anfing|10-117-4-IV-Weg.csv|1|2|1|anwig|['anwies']
8947|stekbriwe|Steckbriefe|10-117-4-IV-Weg.csv|1|23|1|stekbriwe|['strebweite']
8948|speler|später|10-117-4-IV-Weg.csv|1|32|1|speler|['Spieler', 'Spengler', 'erspiele', 'Speer']
8949|schrotplaz|Schrottplatz|10-117-4-IV-Weg.csv|1|1|1|schrotplaz|['scharlachrot']
8950|wro|froh|10-117-4-IV-Weg.csv|1|35|1|wro|['wo', 'pro', 'ROM']
8951|LollY|Lolli|10-117-4-IV-Weg.csv|1|259|1|LollY|['Dolly']
8952|anwing|anfing|10-117-4-IV-Weg.csv|1|2|1|anwing|['anging', 'anfing']
8953|nuch|nach|10-120-4-IV-Weg.csv|2|37|1|nuch|['euch', 'such', 'auch', 'nach', 'noch', 'Tuch', 'Buch', 'Eunuch']
8954|Nummen|Namen|10-120-4-IV-Weg.csv|1|1|1|Nummen|['Nummern', 'Summen', 'Nummer', 'Dummen', 'Brummen']
8955|aßer|außer|10-120-4-IV-Weg.csv|1|10|1|aßer|['außer', 'aßen', 'aber', 'aß er']
8956|gerruch|Geruch|10-120-4-IV-Weg.csv|1|1|1|gerruch|['Geruch']
8957|geschen|geschehen|10-120-4-IV-Weg.csv|1|1|1|geschen|['gesehen', 'feschen', '-eschen', 'geschehen', 'Geschehen', 'Geschenk', 'geschenkt']
8958|habel|habe|10-120-4-IV-Weg.csv|1|16|1|habel|['habe', 'halbe', 'haben', 'habet', 'hobel', 'Nabel', 'Gabel', 'Babel', 'Fabel', 'Kabel', 'habe l', 'Abel']
8959|kom|Komm|10-120-4-IV-Weg.csv|29|5|1|kom|['km', 'komm', 'kam', 'vom', 'Rom', 'Tom', 'Dom', 'Komik']
8960|Freudetrennen|Freudentränen|10-120-4-IV-Weg.csv|1|36|1|Freudetrennen|['Freudenrenten', 'Freudentrennen', 'Freudenrennen', 'Freude trennen', 'Freude-trennen', 'Freudentränen', 'Freudenträne', 'Trennenden', 'Freuden']
8961|kleinigkei|Kleinigkeit|10-120-4-IV-Weg.csv|1|1|1|kleinigkei|['Kleinigkeit', 'Einigkeit', 'Innigkeit']
8962|ef|er|10-120-4-IV-Weg.csv|1|14|1|ef|['f', 'e', 'elf', 'es', 'er', 'et', 'eo', 'eh', 'ex', 'e f']
8963|rweil|weil|10-120-4-IV-Weg.csv|1|82|1|rweil|['weil', 'r weil', 'Weiler']
8964|duchte|dachte|10-120-4-IV-Weg.csv|1|7|1|duchte|['duschte', 'suchte', 'dichte', 'dachte', 'buchte', 'duckte', 'wuchte', 'dächte']
8965|us|aß|10-120-4-IV-Weg.csv|1|7|1|us|['US', 's', 'u', 'aus', 'uns', 'ums', 'Mus', 'Bus', 'es', 'ms', 'um', 'u s']
8966|Frassnäpfchen|Fressnäpfchen|10-122-4-IV-Weg.csv|1|1|1|Frassnäpfchen|['Fettnäpfchen']
8967|hingestehlt|hingestellt|10-122-4-IV-Weg.csv|1|11|1|hingestehlt|['hingestellt', 'hinge stehlt', 'hinge-stehlt', 'hineingestellt', 'eingesteht', 'eingestehen', 'hingehalten']
8968|sucht|such|10-124-4-IV-Weg.csv|1|2|1|sucht|
8969|fröchlich|fröhlich|10-124-4-IV-Weg.csv|1|92|1|fröchlich|['fröhlich', 'Fröhlichkeit']
8970|eimen|einen|10-127-4-IV-Weg.csv|2|11|1|eimen|['einem', 'reimen', 'leimen', 'keimen', 'Seimen', 'Leimen', 'Heimen', 'Keimen', 'einen', 'eilen', 'eigen', 'Mimen', 'Meißen', 'Meiden', 'meiden']
8971|gefunden|gefunden|10-127-4-IV-Weg.csv|1|40|1|gefunden|
8972|fohrbeikommen|vorbeikommen|10-127-4-IV-Weg.csv|1|2|1|fohrbeikommen|['vorbeikommen']
8973|ranmte|rannte|10-127-4-IV-Weg.csv|1|85|1|ranmte|['rannte', 'rammte', 'rankte', 'anrate']
8974|beil|bei|10-128-4-IV-Weg.csv|1|16|1|beil|['Beil', 'bei', '-beil', 'seil', 'teil', 'geil', 'beim', 'heil', 'feil', 'weil', 'Seil', 'Teil', 'Keil', 'bei-', 'bei l']
8975|selps|selbst|10-129-4-IV-Weg.csv|1|3|1|selps|['Ellipse']
8976|dins|bins|10-129-4-IV-Weg.csv|1|4|1|dins|['sind', 'ins', 'eins', 'dies', 'Pins', 'Zins', 'd ins', 'Dings']
8977|tah|tat|10-132-4-IV-Weg.csv|1|8|1|tah|['hat', 'sah', 'nah', 'tat', 'Stahl']
8978|fröhliger|fröhlicher|10-132-4-IV-Weg.csv|1|1|1|fröhliger|['fröhlicher']
8979|freudestränen|Freudentränen|10-132-4-IV-Weg.csv|1|36|1|freudestränen|['Freudentränen', 'Freudenträne', 'freudestrahlend']
8980|freudesTränen|Freudentränen|10-132-4-IV-Weg.csv|2|36|2|freudesTränen|['Freudentränen', 'Freudenträne', 'freudestrahlend']
8981|Fesastreifen|Tesastreifen|10-135-4-IV-Weg.csv|1|1|1|Fesastreifen|['Festastreifen', 'Felsastreifen', 'Feststreifen', 'Zebrastreifen', 'Gazastreifen', 'Abstreifen', 'Abzustreifen']
8982|entgehgen|entgegen|10-136-4-IV-Weg.csv|1|1|1|entgehgen|['entgegen', 'entgehen']
8983|jedam|jedem|10-136-4-IV-Weg.csv|1|2|1|jedam|['jedem']
8984|uarmt|umarmt|10-136-4-IV-Weg.csv|1|40|1|uarmt|['umarmt', 'Armut']
8985|Liblingsessen|Lieblingsessen|10-136-4-IV-Weg.csv|1|5|1|Liblingsessen|['Lieblingsessen']
8986|gesuchtBilder|Gesucht-Bilder|10-138-4-IV-Weg.csv|1|1|1|gesuchtBilder|['gesucht Bilder', 'gesucht-Bilder', 'geschilderter', 'geruchtilgender', 'geschildert']
8987|weit|weil|10-139-4-IV-Weg.csv|3|82|1|weit|
8988|Telofan|Telefon|10-139-4-IV-Weg.csv|1|39|1|Telofan|['Telefan', 'Telefonat']
8989|gewust|gewusst|10-139-4-IV-Weg.csv|1|1|1|gewust|['gewusst']
8990|lolypop|Lollipop|10-139-4-IV-Weg.csv|2|44|2|lolypop|['Polyp']
8991|bälte|bellte|10-139-4-IV-Weg.csv|1|82|1|bälte|['gälte', 'Kälte', 'älteste']
8992|verlohr|verlor|10-140-4-IV-Weg.csv|1|5|1|verlohr|['verlor']
8993|wär|wäre|10-143-4-IV-Weg.csv|1|13|1|wär|['wäre', 'wärt', 'wer', 'wir', 'war', 'Bär']
8994|andwortete|antwortete|10-143-4-IV-Weg.csv|1|6|1|andwortete|['antwortete']
8995|haustur|Haustür|10-143-4-IV-Weg.csv|1|3|1|haustur|['hau stur', 'hau-stur', 'Rathaus']
8996|weggewicht|weggewischt|10-143-4-IV-Weg.csv|1|1|1|weggewicht|['Weggewicht', 'weggewischt', '-weggewicht', 'weggefischt', 'gewichtet', 'weggemacht', 'gewichtig']
8997|auf|auf|10-143-4-IV-Weg.csv|2|17|2|auf|
8998|umtarmt|umarmt|10-147-4-IV-Weg.csv|1|40|1|umtarmt|['umarmt', 'umtauft']
8999|baar|paar|10-149-4-IV-Weg.csv|2|40|1|baar|['bar', 'paar', 'Maar', 'Paar', 'Haar', 'Bar']
9000|nikst|nichts|10-149-4-IV-Weg.csv|1|25|1|nikst|['nickst', 'niest', 'stinkst']
9001|barsiert|passiert|10-149-4-IV-Weg.csv|1|75|1|barsiert|['basiert', 'blasiert']
9002|härte|hörte|10-149-4-IV-Weg.csv|1|7|1|härte|
9003|gekanken|gegangen|10-149-4-IV-Weg.csv|1|57|1|gekanken|['gekannten', 'Gedanken', 'gekanteten', 'geankerten']
9004|Kegeben|gegeben|10-149-4-IV-Weg.csv|1|6|1|Kegeben|['Gegeben', 'Begeben', 'Geben', 'Begegnen']
9005|Pöztlich|Plötzlich|10-150-4-IV-Weg.csv|1|117|1|Pöztlich|['Letztlich']
9006|glücklicn|glücklich|10-150-4-IV-Weg.csv|1|163|1|glücklicn|['glücklich', 'Glücklichsein']
9007|Freundinen|Freundinnen|10-150-4-IV-Weg.csv|1|1|1|Freundinen|['Freundinnen', 'Freunden', 'Befreunden', 'Anfreunden', 'Freudigen']
9008|was|war|10-150-4-IV-Weg.csv|1|109|1|was|
9009|Pöltzlich|Plötzlich|10-154-4-IV-Weg.csv|1|117|1|Pöltzlich|['Plötzlich']
9010|vrmisst|vermisst|10-154-4-IV-Weg.csv|1|78|1|vrmisst|['vermisst', 'ermisst', 'misst']
9011|frus|fraß|10-159-4-IV-Weg.csv|1|17|1|frus|['fräs', 'Frust']
9012|tutted|tutet|10-160-4-IV-Weg.csv|1|1|1|tutted|['tute']
9013|Wohsch|Wash|10-160-4-IV-Weg.csv|1|1|1|Wohsch|['Ohmsch']
9014|bing|bring|10-161-4-IV-Weg.csv|1|9|1|bing|['bin', 'bring', 'bieg', 'sing', 'bang', 'birg', 'bind', 'ging', 'hing', 'fing', 'Ring', 'Ding', 'Ming', 'bin g', 'Bingen']
9015|gegracht|gebracht|10-166-4-IV-Weg.csv|1|10|1|gegracht|['gebracht', 'gekracht', 'Gracht', 'geraucht', 'nachtrage']
9016|trüsten|trösten|10-167-4-IV-Weg.csv|2|1|1|trüsten|['rüsten', 'trübsten', 'tristen', 'brüsten', 'trübten', 'trösten', 'Brüsten', '-rüsten', 't rüsten', 'entrüste', 'rüsteten', 'Rüsten', 'Trösten']
9017|einferstanden|einverstanden|10-168-4-IV-Weg.csv|1|1|1|einferstanden|['einverstanden', 'auferstandenen', 'auferstanden', 'eingestandenen', 'eingestanden']
9018|erinerte|erinnerte|10-168-4-IV-Weg.csv|1|1|1|erinerte|['erinnerte', 'erinnere', 'erigierte', 'erinnern', 'Erinnern']
9019|retriver|Retriever|10-172-4-IV-Weg.csv|1|1|1|retriver|['Vertreter', 'vertrete', 'Vertreiber', 'verirre']
9020|heulent|heulend|10-172-4-IV-Weg.csv|1|1|1|heulent|['heulend', 'heulen', 'heulten', 'heulen t']
9021|form|vorm|10-172-4-IV-Weg.csv|1|1|1|form|['Form', 'forme', 'forma', 'formt', '-form', 'form-', 'fort', 'vorm', 'Norm']
9022|glüklch|glücklich|10-172-4-IV-Weg.csv|2|163|2|glüklch|['glücklich']
9023|umarnt|umarmt|10-172-4-IV-Weg.csv|1|40|1|umarnt|['umgarnt', 'umarmt']
9024|Krebband|Kreppband|10-176-4-IV-Weg.csv|1|2|1|Krebband|['Krebsband', 'Klebband', 'Krebskrank']
9025|aufgestehlt|aufgestellt|10-176-4-IV-Weg.csv|1|2|1|aufgestehlt|['aufgestellt', 'aufgestachelt', 'aufgestapelt', 'aufgestaut', 'aufgehalten']
9026|berügt|beruhigt|10-176-4-IV-Weg.csv|1|2|1|berügt|['bergt', 'betrügt', 'belügt', 'gerügt', 'beitrügt', 'Betrüger']
9027|Omer|Oma|10-176-4-IV-Weg.csv|1|1|1|Omer|['Omen', 'Oper', 'Ober', 'Homer', 'Oder', 'Sommer']
9028|seien|seinen|10-177-4-IV-Weg.csv|4|2|1|seien|
9029|Aruf|Anruf|10-177-4-IV-Weg.csv|1|12|1|Aruf|['Ruf', 'Anruf', 'Abruf', '-ruf', 'Auf', 'A ruf']
9030|fidet|findet|10-179-4-IV-Weg.csv|1|5|1|fidet|['findet', 'fidel']
9031|Sonigen|sonnigen|10-179-4-IV-Weg.csv|1|14|1|Sonigen|['Songgen', 'Honigen', 'Sonnigen', 'Sonnige', 'Sonstigen', 'Sonnig', 'Gesonnen']
9032|voloren|verloren|10-179-4-IV-Weg.csv|1|52|1|voloren|['Soloren', 'verloren', 'Voreilen', 'voreilen', 'vorholen']
9033|wänd|Wand|10-179-4-IV-Weg.csv|1|5|1|wänd|['wand', 'wund', 'Wände']
9034|entzetz|entsetzt|10-179-4-IV-Weg.csv|1|2|1|entzetz|['entsetzen', 'entsetze', 'entzerren', 'Entzerren']
9035|briegen|bringen|10-179-4-IV-Weg.csv|1|6|1|briegen|['biegen', 'bringen', 'brieten', 'kriegen', 'Kriegen', '-riegen', 'Bringen', 'Riegen', 'Briefen', 'Biegen']
9036|kliegete|klingelte|10-179-4-IV-Weg.csv|1|23|1|kliegete|['klingelte']
9037|weinete|weinte|10-179-4-IV-Weg.csv|1|11|1|weinete|['weinte', 'weitete', 'weidete', 'weine', 'Weine', 'einweihte', 'weiten']
9038|Hunkrich|hungrig|10-179-4-IV-Weg.csv|1|11|1|Hunkrich|['Unterricht']
9039|Hundeschusel|Hundeschüssel|10-179-4-IV-Weg.csv|1|4|1|Hundeschusel|['Hundeschussel']
9040|Hundefuder|Hundefutter|10-179-4-IV-Weg.csv|1|23|1|Hundefuder|
9041|freuhen|freuen|10-181-4-IV-Weg.csv|1|11|1|freuhen|['freuen', 'freuten', 'frechen', 'Freuden']
9042|Fressnampf|Fressnapf|10-182-4-IV-Weg.csv|1|15|1|Fressnampf|['Fressnapf', 'Fressdampf', 'Fresskampf', 'Fressen']
9043|Lieblingsleckerlie|Lieblingsleckerli|10-183-4-IV-Weg.csv|1|1|1|Lieblingsleckerlie|['Lieblingsleckerli', 'Lieblingsleckerle']
9044|sahgte|sagte|10-183-4-IV-Weg.csv|3|39|3|sahgte|['sagte', 'sahnte', 'saugte']
9045|Rand|rannte|10-183-4-IV-Weg.csv|1|85|1|Rand|
9046|unarmte|umarmte|10-183-4-IV-Weg.csv|1|16|1|unarmte|['umarmte', 'artenarm']
9047|fehrloren|verloren|10-184-4-IV-Weg.csv|1|52|1|fehrloren|['Lehrloren', 'Mehrloren', 'Kehrloren', 'Wehrloren', 'fehlerlosen']
9048|lester|letzter|10-184-4-IV-Weg.csv|1|1|1|lester|['bester', 'fester', 'Nester', 'Tester', 'lest er', 'lest-er', 'Elster', 'Leister', 'ältester', 'Besteller']
9049|doe|die|10-184-4-IV-Weg.csv|1|14|1|doe|['de', 'die', 'Dome']
9050|rükehr|Rückkehr|10-184-4-IV-Weg.csv|1|1|1|rükehr|['Rückkehr', 'kehr']
9051|gassie|Gassi|10-185-4-IV-Weg.csv|2|19|2|gassie|['Gassi']
9052|verleicht|vielleicht|10-185-4-IV-Weg.csv|1|27|1|verleicht|['verleiht', 'vergleicht', 'erleichtert', 'Erleichtern', 'erleichtern', 'verletzlich']
9053|anfeufft|anruft|10-185-4-IV-Weg.csv|1|9|1|anfeufft|['anfeuert']
9054|Nachmitttag|Nachmittag|10-194-4-IV-Weg.csv|1|8|1|Nachmitttag|['Nachmittag', 'Nachtmittag', 'Nachmittags', 'Nachmittäglich']
9055|hegte|hängte|10-194-4-IV-Weg.csv|1|23|1|hegte|
9056|viellich|vielleicht|10-194-4-IV-Weg.csv|1|27|1|viellich|['vielleicht', 'gleichviel']
9057|Plölich|Plötzlich|10-194-4-IV-Weg.csv|4|117|3|Plölich|['Plötzlich']
9058|Passtie|passiert|10-194-4-IV-Weg.csv|1|75|1|Passtie|['Passtier', 'Passtief', 'Passtee', 'Passte', 'Passiere']
9059|frodentrenen|Freudentränen|10-194-4-IV-Weg.csv|1|36|1|frodentrenen|['Freudentränen', 'Freudenträne', 'entronnenen', 'trennenden']
9060|state|starrte|10-194-4-IV-Weg.csv|2|2|2|state|['satte', 'starte', 'statte', 'staute', 'taste', 'stete', 'statt', 'staue', 'Staate', 'Starte', 'Staat']
9061|Herrschen|Herrchen|10-194-4-IV-Weg.csv|1|2|1|Herrschen|
9062|verschfienede|verschwindende|10-197-4-IV-Weg.csv|1|1|1|verschfienede|['verschiedene', 'verschieden', 'verschmierende', 'verschiebende']
9063|kopirt|kopiert|10-197-4-IV-Weg.csv|1|2|1|kopirt|['kopiert']
9064|bielt|Bild|10-197-4-IV-Weg.csv|1|5|1|bielt|['liebt', 'biet', 'biegt', 'hielt', 'fielt', 'zielt']
9065|voll|wohl|10-197-4-IV-Weg.csv|1|10|1|voll|
9066|nadürlich|natürlich|10-197-4-IV-Weg.csv|1|19|1|nadürlich|['natürlich']
9067|sowort|sofort|10-197-4-IV-Weg.csv|1|24|1|sowort|['sofort', 'Wort']
9068|tunde|Stunde|10-197-4-IV-Weg.csv|1|8|1|tunde|['tuende', 'Stunde', 'tuend', 'runde', 'munde', 'tunke', 'wunde', 'Runde', 'Munde', 'Hunde', 'Bunde', 'Funde', 'Kunde', 'Wunde', 'tun de', 'tun-de']
9069|speder|später|10-197-4-IV-Weg.csv|1|32|1|speder|['spe der', 'spe-der', 'spediere', 'Spender', 'Speer', 'sperr']
9070|gefründt|gefreut|10-197-4-IV-Weg.csv|1|24|1|gefründt|['gegründet']
9071|ausgerustent|ausgerutscht|10-197-4-IV-Weg.csv|1|9|1|ausgerustent|['ausgemustert', 'ausgeritten', 'ausgerüstet', 'ausgestalten']
