	original	corrected	filename	freq_ori	freq_cor	freq_tup	unchanged_original	suggestions	possible	original_cs	corrected_cs	suggestions_cs	found	dict_index	ind0
6814	mergte	merkte	08-031-4-II-Fundbuero.csv	2	6	2	mergte	['mengte', 'merkte']	True	mergte	merkte	['mengte', 'merkte']	True	1.0	False
6815	selzt	selbst	08-031-4-II-Fundbuero.csv	1	3	1	selzt	['stelzt', 'salzt', 'setzt', 'sulzt']	True	selzt	selbst	['stelzt', 'salzt', 'setzt', 'sulzt']	False		False
6816	bushalltestelle	bushaltestelle	08-035-4-II-Fundbuero.csv	1	11	1	Bushalltestelle	['bushaltestelle', 'bushalstestelle', 'bushalbtestelle', 'busballtestelle', 'busfalltestelle', 'ausbaugestelle']	False	Bushalltestelle	Bushaltestelle	['Bushaltestelle', 'Bushalstestelle', 'Bushalbtestelle', 'Busballtestelle', 'Busfalltestelle', 'Ausbaugestelle']	True	0.0	True
6817	gekwascht	gequatscht	08-035-4-II-Fundbuero.csv	1	1	1	gekwascht	['gehascht', 'waschecht']	False	gekwascht	gequatscht	['gehascht', 'waschecht']	False		False
6818	herrgelaufen	hergelaufen	08-035-4-II-Fundbuero.csv	1	2	1	herrgelaufen	['hergelaufen', 'herabgelaufen', 'herumgelaufen', 'übergelaufenen', 'übergelaufen']	True	herrgelaufen	hergelaufen	['hergelaufen', 'herabgelaufen', 'herumgelaufen', 'übergelaufenen', 'übergelaufen']	True	0.0	True
6819	tache	tasche	08-035-4-II-Fundbuero.csv	10	63	10	Tache	['tasche', 'lache', 'mache', 'fache', 'wache', 'sache', 'rache', 'cache', 'tauche', 'achte', 'tacheles']	True	Tache	Tasche	['Tasche', 'Lache', 'Mache', 'Fache', 'Wache', 'Sache', 'Rache', 'Cache', 'Tauche', 'Achte', 'Tacheles']	True	0.0	True
6820	hundesalun	hundesaloon	08-037-4-II-Fundbuero.csv	1	1	1	Hundesalun	['hundesalut', 'hundesalon', 'hundertmal']	False	Hundesalun	Hundesaloon	['Hundesalut', 'Hundesalon', 'Hundertmal']	False		False
6821	schöhn	schön	08-037-4-II-Fundbuero.csv	1	5	1	schöhn	['schön', 'höhnisch']	True	schöhn	schön	['schön', 'höhnisch']	True	0.0	True
6822	aufstieg	ausstieg	08-037-4-II-Fundbuero.csv	1	2	1	aufstieg	[]	True	aufstieg	ausstieg		False		False
6823	liefehn	liefen	08-037-4-II-Fundbuero.csv	1	1	1	liefehn	['liefen', 'liefern']	True	liefehn	liefen	['liefen', 'liefern']	True	0.0	True
6824	währe	wäre	08-037-4-II-Fundbuero.csv	1	13	1	währe	['wäre', 'währen', 'währte', 'wehre', 'jähre', 'wahre', 'wähne', 'nähre', 'währt', 'wähle', 'fähre', '-ähre', 'bewähre', 'gewähre']	True	währe	wäre	['wäre', 'währen', 'währte', 'wehre', 'jähre', 'wahre', 'wähne', 'nähre', 'währt', 'wähle', 'Fähre', '-ähre', 'bewähre', 'gewähre']	True	0.0	True
6825	verabschidete	verabschiedete	08-037-4-II-Fundbuero.csv	2	2	2	verabschidete	['verabschiedete', 'verabschiedet']	True	verabschidete	verabschiedete	['verabschiedete', 'verabschiedet']	True	0.0	True
6826	haupt-rollen	hauptrollen	08-037-4-II-Fundbuero.csv	1	1	1	Haupt-rollen	[]	False	Haupt-rollen	Hauptrollen		False		False
6827	buses	busses	08-040-4-II-Fundbuero.csv	2	2	2	Buses	['busses', 'busse', 'busens', 'busen', 'buges', 'bushs', 'böses']	True	Buses	Busses	['Busses', 'Busse', 'Busens', 'Busen', 'Buges', 'Bushs', 'Böses']	True	0.0	True
6828	vergesesn	vergessen	08-045-4-II-Fundbuero.csv	1	139	1	vergesesn	['vergessen', 'vergesse', 'versessen', 'versenge']	True	vergesesn	vergessen	['vergessen', 'vergesse', 'versessen', 'versenge']	True	0.0	True
6829	rocksag	rucksack	08-045-4-II-Fundbuero.csv	5	161	5	Rocksag	['rock sag', 'rock-sag', 'rockgas', 'rocksage', 'rocksaga', 'rocksarg', 'rockig']	True	Rocksag	Rucksack	['Rock sag', 'Rock-sag', 'Rockgas', 'Rocksage', 'Rocksaga', 'Rocksarg', 'Rockig']	False		False
6830	madchen	mädchen	08-045-4-II-Fundbuero.csv	3	32	3	Madchen	['maschen', 'mädchen', 'machen', 'machend', 'manchen']	True	Madchen	Mädchen	['Maschen', 'Mädchen', 'Machen', 'Machend', 'Manchen']	True	1.0	False
6831	fundladengeschehft	fundladengeschäft	08-045-4-II-Fundbuero.csv	1	1	1	FundLadengeschehft	['fassadengeschäft']	False	FundLadengeschehft	Fundladengeschäft	['Fassadengeschäft']	False		False
6832	vehrgist	vergisst	08-049-4-II-Fundbuero.csv	1	24	1	vehrgist	['vergisst']	True	vehrgist	vergisst	['vergisst']	True	0.0	True
6833	vehrgist	vergisst	08-049-4-II-Fundbuero.csv	1	24	1	Vehrgist	['vergisst']	True	Vehrgist	vergisst	['Vergisst']	True	0.0	True
6834	beemerckt	bemerkt	08-049-4-II-Fundbuero.csv	1	18	1	beemerckt	['bemerkt']	True	beemerckt	bemerkt	['bemerkt']	True	0.0	True
6835	verhgesen	vergessen	08-049-4-II-Fundbuero.csv	1	139	1	verhgesen	['vergessenen', 'vergessen', 'verhangenen', 'verhangen']	True	verhgesen	vergessen	['vergessenen', 'vergessen', 'verhangenen', 'verhangen']	True	1.0	False
6836	imm	im	08-049-4-II-Fundbuero.csv	2	9	2	imm	['im', 'mm', 'nimm', 'dimm', 'kimm', 'ihm', 'qmm']	True	imm	im	['im', 'mm', 'nimm', 'dimm', 'Kimm', 'ihm', 'qmm']	True	0.0	True
6837	niem	nimm	08-049-4-II-Fundbuero.csv	1	7	1	niem	['nie', 'niet', 'nimm']	True	niem	nimm	['nie', 'niet', 'nimm']	True	2.0	False
6838	ereichen	erreichen	08-052-4-II-Fundbuero.csv	2	2	2	ereichen	['reichen', 'erreichen', 'gereichen', 'erweichen', 'bereichen', '-reichen', 'er eichen', 'er-eichen', 'erbleichen', 'reichern', 'erreiche', 'einreiche']	True	ereichen	erreichen	['reichen', 'erreichen', 'gereichen', 'erweichen', 'Bereichen', '-reichen', 'er eichen', 'er-eichen', 'erbleichen', 'reichern', 'erreiche', 'einreiche']	True	1.0	False
6839	stopten	stoppten	08-052-4-II-Fundbuero.csv	1	1	1	stopten	['spotten', 'stoppten', 'stopften', 'stoppen', 'stopfen', 'steppten', 'toasteten', 'toasten']	True	stopten	stoppten	['spotten', 'stoppten', 'stopften', 'stoppen', 'stopfen', 'steppten', 'toasteten', 'toasten']	True	1.0	False
6840	tasch	tasche	08-052-4-II-Fundbuero.csv	28	63	28	Tasch	['task', 'tasche', 'tausch', 'tisch', 'rasch', 'tusch', 'wasch', 'stach']	True	Tasch	Tasche	['Task', 'Tasche', 'Tausch', 'Tisch', 'Rasch', 'Tusch', 'Wasch', 'Stach']	True	1.0	False
6841	pundstelle	fundstelle	08-054-4-II-Fundbuero.csv	1	3	1	pundstelle	['fundstelle', 'rundstelle', 'mundstelle', 'wundstelle', 'unterstelle']	True	pundstelle	Fundstelle	['Fundstelle', 'Rundstelle', 'Mundstelle', 'Wundstelle', 'unterstelle']	True	0.0	True
6842	man	mann	08-058-4-II-Fundbuero.csv	45	132	45	Man	[]	True	Man	Mann		False		False
6843	vegessene	vergessene	08-060-4-II-Fundbuero.csv	1	4	1	vegessene	['vergessene', 'gegessene', 'vergessen', 'versessene', 'gesessene', 'gegessen']	True	vegessene	vergessene	['vergessene', 'gegessene', 'vergessen', 'versessene', 'gesessene', 'gegessen']	True	0.0	True
6844	hochgenomen	hochgenommen	08-060-4-II-Fundbuero.csv	1	1	1	hochgenomen	['hochgenomen', '-hochgenomen', 'lochgenomen', 'kochgenomen', 'hochgekommen', 'hochgelegenen', 'hochgezogenen', 'hochgezogen']	False	hochgenomen	hochgenommen	['Hochgenomen', '-hochgenomen', 'Lochgenomen', 'Kochgenomen', 'hochgekommen', 'hochgelegenen', 'hochgezogenen', 'hochgezogen']	False		False
6845	teke	theke	08-060-4-II-Fundbuero.csv	1	1	1	Teke	['tee', 'theke', 'kette']	True	Teke	Theke	['Tee', 'Theke', 'Kette']	True	1.0	False
6846	besizer	besitzer	08-060-4-II-Fundbuero.csv	1	3	1	Besizer	['besitzer', 'beisitzer']	True	Besizer	Besitzer	['Besitzer', 'Beisitzer']	True	0.0	True
6847	besizerin	besitzerin	08-060-4-II-Fundbuero.csv	1	5	1	Besizerin	['besitzerin', 'besetzerin', 'beisitzerin', 'besatzerin', 'besitzern']	True	Besizerin	Besitzerin	['Besitzerin', 'Besetzerin', 'Beisitzerin', 'Besatzerin', 'Besitzern']	True	0.0	True
6848	funtbüro	fundbüro	08-060-4-II-Fundbuero.csv	10	153	10	Funtbüro	['fundbüro', 'buntbüro']	True	Funtbüro	Fundbüro	['Fundbüro', 'Buntbüro']	True	0.0	True
6849	austeigen	aussteigen	08-061-4-II-Fundbuero.csv	9	14	9	austeigen	['aussteigen', 'aufsteigen', 'ansteigen', 'austeilen', 'absteigen', 'zusteigen']	True	austeigen	aussteigen	['aussteigen', 'aufsteigen', 'ansteigen', 'austeilen', 'absteigen', 'zusteigen']	True	0.0	True
6850	ruksack	rucksack	08-061-4-II-Fundbuero.csv	3	161	3	Ruksack	['rucksack', 'rufsack', 'rucksäcke']	True	Ruksack	Rucksack	['Rucksack', 'Rufsack', 'Rucksäcke']	True	0.0	True
6851	fergessen	vergessen	08-061-4-II-Fundbuero.csv	21	139	21	fergessen	['vergessen', 'bergessen', 'gefressenen', 'gefressen', 'gegessenen', 'gesessenen']	True	fergessen	vergessen	['vergessen', 'Bergessen', 'gefressenen', 'gefressen', 'gegessenen', 'gesessenen']	True	0.0	True
6852	losfur	losfuhr	08-061-4-II-Fundbuero.csv	1	1	1	losfur	['losfahre']	False	losfur	losfuhr	['losfahre']	False		False
6853	iide	idee	08-061-4-II-Fundbuero.csv	1	34	1	Iide	['eide', 'idee', 'ide']	True	Iide	Idee	['Eide', 'Idee', 'IDE']	True	1.0	False
6854	sitzin	sitzen	08-062-4-II-Fundbuero.csv	1	12	1	sitzin	['sitzen']	True	sitzin	sitzen	['sitzen']	True	0.0	True
6855	boben	boden	08-062-4-II-Fundbuero.csv	1	9	1	boben	['oben', 'beben', 'boten', 'toben', 'loben', 'bogen', 'hoben', 'boxen', 'roben']	True	boben	Boden	['oben', 'beben', 'boten', 'toben', 'loben', 'bogen', 'hoben', 'boxen', 'Roben']	False		False
6856	streg	streck	08-062-4-II-Fundbuero.csv	1	1	1	streg	['streng', 'stieg']	False	streg	streck	['streng', 'stieg']	False		False
6857	mehrkwürdiger	merkwürdiger	08-062-4-II-Fundbuero.csv	1	6	1	mehrkwürdiger	['merkwürdiger']	True	mehrkwürdiger	merkwürdiger	['merkwürdiger']	True	0.0	True
6858	sitz	sitzt	08-062-4-II-Fundbuero.csv	1	40	1	sitz	['sitz', 'sitze', 'sitzt', 'spitz', 'sitz-', '-sitz', 'witz']	True	sitz	sitzt	['Sitz', 'sitze', 'sitzt', 'spitz', 'sitz-', '-sitz', 'Witz']	True	2.0	False
6859	rau	raus	08-062-4-II-Fundbuero.csv	1	26	1	rau	[]	True	rau	raus		False		False
6860	fehert	fährt	08-062-4-II-Fundbuero.csv	1	11	1	fehert	['feiert', 'federt', 'feuert']	True	fehert	fährt	['feiert', 'federt', 'feuert']	False		False
6861	merkwurdige	merkwürdige	08-062-4-II-Fundbuero.csv	2	3	2	merkwurdige	['merkwürdige', 'merkwürdig']	True	merkwurdige	merkwürdige	['merkwürdige', 'merkwürdig']	True	0.0	True
6862	rucksag	rucksack	08-062-4-II-Fundbuero.csv	8	161	8	Rucksag	['ruck sag', 'ruck-sag', 'rucksack']	True	Rucksag	Rucksack	['Ruck sag', 'Ruck-sag', 'Rucksack']	True	2.0	False
6863	ferlorene	verlorene	08-064-4-II-Fundbuero.csv	3	16	2	Ferlorene	['verlorene', 'verloren', 'erfrorene']	True	Ferlorene	verlorene	['Verlorene', 'Verloren', 'Erfrorene']	True	0.0	True
6864	aufgefahllen	aufgefallen	08-064-4-II-Fundbuero.csv	1	2	1	aufgefahllen	['aufgefallen']	True	aufgefahllen	aufgefallen	['aufgefallen']	True	0.0	True
6865	rucksak	rucksack	08-064-4-II-Fundbuero.csv	10	161	10	rucksak	['ruckartig']	True	rucksak	Rucksack	['ruckartig']	False		False
6866	fehrgesen	vergessen	08-064-4-II-Fundbuero.csv	2	139	2	fehrgesen	['hergesehen', 'gesehenen', 'gesehen']	True	fehrgesen	vergessen	['hergesehen', 'gesehenen', 'gesehen']	False		False
6867	gekloft	geklopft	08-064-4-II-Fundbuero.csv	1	4	1	gekloft	['geklopft', 'geklont']	True	gekloft	geklopft	['geklopft', 'geklont']	True	0.0	True
6868	zeikte	zeigte	08-064-4-II-Fundbuero.csv	1	8	1	zeikte	['zeigte']	True	zeikte	zeigte	['zeigte']	True	0.0	True
6869	fersuhte	versuchte	08-064-4-II-Fundbuero.csv	1	7	1	fersuhte	['ersuchte']	True	fersuhte	versuchte	['ersuchte']	False		False
6870	safte	schaffte	08-064-4-II-Fundbuero.csv	1	9	1	safte	['faste', 'safte', 'sagte', 'sanfte', '-safte', 'satte', 'softe', 'saute', 'hafte', 'saft-', 'saftige']	True	safte	schaffte	['faste', 'Safte', 'sagte', 'sanfte', '-safte', 'satte', 'softe', 'saute', 'hafte', 'saft-', 'saftige']	False		False
6871	fundbero	fundbüro	08-064-4-II-Fundbuero.csv	2	153	2	FundBero	['fundbüro', 'fundgrube']	True	FundBero	Fundbüro	['Fundbüro', 'Fundgrube']	True	0.0	True
6872	sofahrt	sofort	08-064-4-II-Fundbuero.csv	1	24	1	sofahrt	['so fahrt', 'so-fahrt', 'fahrt']	True	sofahrt	sofort	['so fahrt', 'so-fahrt', 'fahrt']	False		False
6873	gesaght	gesagt	08-064-4-II-Fundbuero.csv	1	37	1	gesaght	['gesagt']	True	gesaght	gesagt	['gesagt']	True	0.0	True
6874	ruksag	rucksack	08-064-4-II-Fundbuero.csv	7	161	7	Ruksag	['rucksack']	True	Ruksag	Rucksack	['Rucksack']	True	0.0	True
6875	vieln	vielen	08-064-4-II-Fundbuero.csv	1	6	1	vieln	['viel', 'vielen', 'viele', 'viel-', 'viertel']	True	vieln	vielen	['viel', 'vielen', 'viele', 'viel-', 'viertel']	True	1.0	False
6876	bitt	bitte	08-064-4-II-Fundbuero.csv	2	12	2	bitt	['bitte', 'biet', 'bist', 'ritt', 'litt', 'ritt', 'kitt']	True	bitt	bitte	['bitte', 'biet', 'bist', 'ritt', 'litt', 'Ritt', 'Kitt']	True	0.0	True
6877	hrr	herr	08-064-4-II-Fundbuero.csv	1	20	1	Hrr	['herr', 'irr', 'her', 'hör']	True	Hrr	Herr	['Herr', 'Irr', 'Her', 'Hör']	True	0.0	True
6878	nesten	nächsten	08-064-4-II-Fundbuero.csv	2	34	2	nesten	['besten', 'niesten', 'neusten', 'nisten', 'netten', 'testen', 'festen', 'resten', 'gesten', 'festen', 'westen', 'neuestens', 'testeten']	True	nesten	nächsten	['besten', 'niesten', 'neusten', 'nisten', 'netten', 'testen', 'festen', 'Resten', 'Gesten', 'Festen', 'Westen', 'neuestens', 'testeten']	False		False
6879	rucksak	rucksack	08-065-4-II-Fundbuero.csv	40	161	40	Rucksak	['rucksack', 'rucksäcke']	True	Rucksak	Rucksack	['Rucksack', 'Rucksäcke']	True	0.0	True
6880	ruksck	rucksack	08-065-4-II-Fundbuero.csv	1	161	1	Ruksck	['rucksack']	True	Ruksck	Rucksack	['Rucksack']	True	0.0	True
6881	fundgrubenlarden	fundgrubenladen	08-065-4-II-Fundbuero.csv	1	1	1	fundgrubenlarden	['schlafraubenden']	False	fundgrubenlarden	Fundgrubenladen	['schlafraubenden']	False		False
6882	rucksuck	rucksack	08-068-4-II-Fundbuero.csv	2	161	2	Rucksuck	['rucksack', 'rucksäcke', 'kuckucksuhr', 'ruck']	True	Rucksuck	Rucksack	['Rucksack', 'Rucksäcke', 'Kuckucksuhr', 'Ruck']	True	0.0	True
6883	sahß	saß	08-068-4-II-Fundbuero.csv	2	59	2	sahß	['saß', 'sah', 'sahn', 'saht']	True	sahß	saß	['saß', 'sah', 'sahn', 'saht']	True	0.0	True
6884	sparzirstok	spazierstock	08-068-4-II-Fundbuero.csv	1	1	1	SparzirStok	['spartakist']	False	SparzirStok	Spazierstock	['Spartakist']	False		False
6885	fergas	vergaß	08-068-4-II-Fundbuero.csv	4	27	4	fergas	['ufergas', 'vergase']	True	fergas	vergaß	['Ufergas', 'vergase']	False		False
6886	ausgestigen	ausgestiegen	08-068-4-II-Fundbuero.csv	15	27	15	ausgestigen	['ausgestiegen']	True	ausgestigen	ausgestiegen	['ausgestiegen']	True	0.0	True
6887	nachten	nächsten	08-068-4-II-Fundbuero.csv	1	34	1	Nachten	['achten', 'sachten', 'nichten', 'lachten', 'dachten', 'machten', 'pachten', 'fachten', 'wachten', 'nächten', 'jachten', 'yachten', '-achten']	True	Nachten	nächsten	['Achten', 'Sachten', 'Nichten', 'Lachten', 'Dachten', 'Machten', 'Pachten', 'Fachten', 'Wachten', 'Nächten', 'Jachten', 'Yachten', '-achten']	False		False
6888	haltestele	haltestelle	08-068-4-II-Fundbuero.csv	2	10	2	Haltestele	['haltestiele', 'haltestelle', 'halteseele', 'haltestile', 'haltesiele', 'haltestege', 'kaltstelle', 'festhalte', 'stillhalte', 'haushalte']	False	Haltestele	Haltestelle	['Haltestiele', 'Haltestelle', 'Halteseele', 'Haltestile', 'Haltesiele', 'Haltestege', 'Kaltstelle', 'Festhalte', 'Stillhalte', 'Haushalte']	True	1.0	False
6889	hendlar	händler	08-068-4-II-Fundbuero.csv	1	2	1	Hendlar	['handlanger']	True	Hendlar	Händler	['Handlanger']	False		False
6890	hendler	händler	08-068-4-II-Fundbuero.csv	1	2	1	Hendler	['händler', 'pendler', 'endlicher']	True	Hendler	Händler	['Händler', 'Pendler', 'Endlicher']	True	0.0	True
6891	bemerckt	bemerkt	08-074-4-II-Fundbuero.csv	3	18	3	bemerckt	['bemerkt', 'bemerke']	True	bemerckt	bemerkt	['bemerkt', 'bemerke']	True	0.0	True
6892	iher	ihre	08-074-4-II-Fundbuero.csv	3	23	1	iher	['hier', 'ihre', 'ihr', 'her', 'ihrer', 'eher']	True	iher	ihre	['hier', 'ihre', 'ihr', 'her', 'ihrer', 'eher']	True	1.0	False
6893	funbüro	fundbüro	08-074-4-II-Fundbuero.csv	3	153	3	Funbüro	['fundbüro', 'funkbüro', 'fußbüro', 'fundort']	True	Funbüro	Fundbüro	['Fundbüro', 'Funkbüro', 'Fußbüro', 'Fundort']	True	0.0	True
6894	geschar	geschah	08-075-4-II-Fundbuero.csv	1	3	1	geschar	['geschart', 'geschah', 'gescharrt']	True	geschar	geschah	['geschart', 'geschah', 'gescharrt']	True	1.0	False
6895	lezten	letzten	08-075-4-II-Fundbuero.csv	2	10	2	Lezten	['leiten', 'letten', 'leuten', 'zelten', 'letzten', 'legten', 'lebten', 'lechzten']	True	Lezten	letzten	['Leiten', 'Letten', 'Leuten', 'Zelten', 'Letzten', 'Legten', 'Lebten', 'Lechzten']	True	4.0	False
6896	stiehgen	stiegen	08-075-4-II-Fundbuero.csv	1	5	1	stiehgen	['stiegen']	True	stiehgen	stiegen	['stiegen']	True	0.0	True
6897	stigen	stiegen	08-075-4-II-Fundbuero.csv	4	5	4	stigen	['stiegen', 'steigen']	True	stigen	stiegen	['stiegen', 'steigen']	True	0.0	True
6898	ruksak	rucksack	08-075-4-II-Fundbuero.csv	6	161	6	ruksak	['rustikal']	True	ruksak	Rucksack	['rustikal']	False		False
6899	allter	alter	08-075-4-II-Fundbuero.csv	1	2	1	Allter	['alter', 'alster', 'aller', 'erkalte', 'erhalte', 'veralte', 'lateral']	True	Allter	alter	['Alter', 'Alster', 'Aller', 'Erkalte', 'Erhalte', 'Veralte', 'Lateral']	True	0.0	True
6900	vergsen	vergessen	08-075-4-II-Fundbuero.csv	2	139	2	vergsen	['vergasen', 'vergessen', 'vergossen', 'verglasen', 'vergreisen']	True	vergsen	vergessen	['vergasen', 'vergessen', 'vergossen', 'verglasen', 'vergreisen']	True	1.0	False
6901	bekomem	bekommen	08-075-4-II-Fundbuero.csv	1	31	1	bekomem	['bekomme']	True	bekomem	bekommen	['bekomme']	False		False
6902	allte	alte	08-075-4-II-Fundbuero.csv	4	10	4	Allte	['allee', 'alle', 'alte', 'lallte', 'hallte', 'ballte', 'wallte', 'aalte', 'alter']	True	Allte	alte	['Allee', 'Alle', 'Alte', 'Lallte', 'Hallte', 'Ballte', 'Wallte', 'Aalte', 'Alter']	True	2.0	False
6903	her.	herr	08-075-4-II-Fundbuero.csv	1	20	1	her.	[]	True	her.	Herr		False		False
6904	ardolf	adolf	08-075-4-II-Fundbuero.csv	1	1	1	Ardolf	['adolf']	True	Ardolf	Adolf	['Adolf']	True	0.0	True
6905	kieng	ging	08-075-4-II-Fundbuero.csv	1	19	1	kieng	['kiesig']	True	kieng	ging	['kiesig']	False		False
6906	kouefte	kaufte	08-075-4-II-Fundbuero.csv	1	1	1	kouefte	['konfluente']	True	kouefte	kaufte	['konfluente']	False		False
6907	pfundbüro	fundbüro	08-077-4-II-Fundbuero.csv	14	153	14	Pfundbüro	['-fundbüro', 'pfandbüro', 'fundbüro']	True	Pfundbüro	Fundbüro	['-fundbüro', 'Pfandbüro', 'Fundbüro']	True	2.0	False
6908	verlarene	verlorene	08-078-4-II-Fundbuero.csv	1	16	1	verlarene	['verlorene', 'verladene', 'verlassene', 'verlaufene', 'verlautbaren', 'verlangen']	True	verlarene	verlorene	['verlorene', 'verladene', 'verlassene', 'verlaufene', 'verlautbaren', 'verlangen']	True	0.0	True
6909	wienkte	winkte	08-078-4-II-Fundbuero.csv	1	13	1	wienkte	['winkte']	True	wienkte	winkte	['winkte']	True	0.0	True
6910	gestigen	gestiegen	08-078-4-II-Fundbuero.csv	5	5	5	gestigen	['gestiegen', 'festigen', 'geistigen', 'gestrigen', 'festigen']	True	gestigen	gestiegen	['gestiegen', 'festigen', 'geistigen', 'gestrigen', 'Festigen']	True	0.0	True
6911	tascle	tasche	08-078-4-II-Fundbuero.csv	1	63	1	Tascle	['tasche']	True	Tascle	Tasche	['Tasche']	True	0.0	True
6912	bracht	brachte	08-078-4-II-Fundbuero.csv	1	2	1	bracht	[]	True	bracht	brachte		False		False
6913	orang	orange	08-078-4-II-Fundbuero.csv	1	1	1	orang	['rang', 'orange', 'drang', 'wrang', 'drang', '-rang']	True	orang	orange	['rang', 'orange', 'drang', 'wrang', 'Drang', '-rang']	True	1.0	False
6914	ferkäufer	verkäufer	08-078-4-II-Fundbuero.csv	1	3	1	Ferkäufer	['verkäufer', 'fernkäufer', 'uferkäufer', 'aufkäufer', 'einkäufer', 'käufer', 'erkaufe']	True	Ferkäufer	Verkäufer	['Verkäufer', 'Fernkäufer', 'Uferkäufer', 'Aufkäufer', 'Einkäufer', 'Käufer', 'Erkaufe']	True	0.0	True
6915	vegiss	vergiss	08-082-4-II-Fundbuero.csv	2	3	2	vegiss	['vergiss']	True	vegiss	vergiss	['vergiss']	True	0.0	True
6916	ausgesticken	ausgestiegen	08-082-4-II-Fundbuero.csv	1	27	1	ausgesticken	['ausgestiegenen', 'ausgestiegen', 'ausgestreckten', 'ausgestrichen']	True	ausgesticken	ausgestiegen	['ausgestiegenen', 'ausgestiegen', 'ausgestreckten', 'ausgestrichen']	True	1.0	False
6917	busfuhrer	busfahrer	08-082-4-II-Fundbuero.csv	1	2	1	Busfuhrer	['busfuhre', 'busfahrer', 'busfuhren', 'busführer', 'herausfuhr']	False	Busfuhrer	Busfahrer	['Busfuhre', 'Busfahrer', 'Busfuhren', 'Busführer', 'Herausfuhr']	True	1.0	False
6918	sochen	sachen	08-082-4-II-Fundbuero.csv	1	2	1	sochen	['solchen', 'rochen', 'lochen', 'suchen', 'pochen', 'kochen', 'jochen', 'lochen', 'wochen']	True	sochen	Sachen	['solchen', 'rochen', 'lochen', 'suchen', 'pochen', 'kochen', 'Jochen', 'Lochen', 'Wochen']	False		False
6919	hingetann	hingetan	08-082-4-II-Fundbuero.csv	1	1	1	hingetann	['hinzugetan', 'hingegangen', 'angetan']	False	hingetann	hingetan	['hinzugetan', 'hingegangen', 'angetan']	False		False
6920	tschü	tschüss	08-082-4-II-Fundbuero.csv	1	9	1	tschü	['tschüs', 'schütte']	True	tschü	tschüss	['tschüs', 'schütte']	False		False
6921	ruihg	ruhig	08-085-4-II-Fundbuero.csv	1	5	1	ruihg	['ruhig']	True	ruihg	ruhig	['ruhig']	True	0.0	True
6922	volkomen	vollkommen	08-085-4-II-Fundbuero.csv	1	1	1	volkomen	['vollkommen', 'vorkommen']	True	volkomen	vollkommen	['vollkommen', 'vorkommen']	True	0.0	True
6923	solpen	stolpern	08-085-4-II-Fundbuero.csv	1	1	1	solpen	['sollen', 'stolpern']	True	solpen	stolpern	['sollen', 'stolpern']	True	1.0	False
6924	schafte	schaffte	08-085-4-II-Fundbuero.csv	8	9	8	schafte	['schafte', 'schaffte', '-schafte', 'scharte', 'schalte', 'schaute', 'schufte', 'schabte', 'schaffe', 'schadhafte', 'schamhafte', 'schalkhafte', 'schadhaft']	True	schafte	schaffte	['Schafte', 'schaffte', '-schafte', 'scharte', 'schalte', 'schaute', 'schufte', 'schabte', 'schaffe', 'schadhafte', 'schamhafte', 'schalkhafte', 'schadhaft']	True	1.0	False
6925	niegs	nichts	08-085-4-II-Fundbuero.csv	1	25	1	niegs	['siegs', 'niese']	True	niegs	nichts	['Siegs', 'niese']	False		False
6926	altere	ältere	08-085-4-II-Fundbuero.csv	1	2	1	altere	[]	True	altere	ältere		False		False
6927	heer	herr	08-085-4-II-Fundbuero.csv	6	20	6	Heer	[]	True	Heer	Herr		False		False
6928	kaam	kam	08-085-4-II-Fundbuero.csv	1	129	1	kaam	['kam', 'kaum']	True	kaam	kam	['kam', 'kaum']	True	0.0	True
6929	vergesene	vergessene	08-088-4-II-Fundbuero.csv	1	4	1	vergesene	['vergessene', 'verlesene', 'vergebene']	True	vergesene	vergessene	['vergessene', 'verlesene', 'vergebene']	True	0.0	True
6930	umgedret	umgedreht	08-088-4-II-Fundbuero.csv	2	2	2	umgedret	['umgedreht']	True	umgedret	umgedreht	['umgedreht']	True	0.0	True
